,date,Age,Location
6242,2019-06-16,87,Horpmaal
6243,2019-06-16,66,Tournai
6244,2019-06-16,90,Zulte
6245,2019-06-16,94,Namur
6246,2019-06-16,77,Oudsbergen
6247,2019-06-16,78,Wépion
6248,2019-06-16,88,Waltwilder
6249,2019-06-16,60,Gent
6250,2019-06-16,94,Tamines
6251,2019-06-16,75,Thieulain
6252,2019-06-16,72,Jambes
6253,2019-06-16,86,Beringen
6254,2019-06-16,74,Lommel
6255,2019-06-16,89,Wasmes-Audemez-Briffœil
6256,2019-06-16,82,Kapellen
6257,2019-06-16,84,Hasselt
6258,2019-06-16,85,Ath
6259,2019-06-16,69,Namur
6260,2019-06-16,119,-
6261,2019-06-16,79,Hasselt
6262,2019-06-16,90,Stokkem
6263,2019-06-16,85,Herk-de-Stad
6264,2019-06-16,78,Beloeil
6265,2019-06-16,83,Tongeren
6266,2019-06-16,64,Zingem
6267,2019-06-16,91,Bocholt
6268,2019-06-16,71,Paliseul
6269,2019-06-16,84,Diepenbeek
6270,2019-06-16,82,Grote-Brogel
6271,2019-06-16,89,Antoing
6272,2019-06-16,85,Vichte
6273,2019-06-15,72,Namur
6274,2019-06-15,53,Theux
6275,2019-06-15,85,Hasselt
6276,2019-06-15,30,Habay-la-Neuve
6277,2019-06-15,69,Rumes
6278,2019-06-15,77,Vezin
6279,2019-06-15,89,-
6280,2019-06-15,73,Lommel
6281,2019-06-15,77,-
6282,2019-06-15,64,Isières
6283,2019-06-15,69,Houthalen
6284,2019-06-15,91,Heusden-Zolder
6285,2019-06-15,73,Beringen
6286,2019-06-15,81,Wellen
6287,2019-06-15,76,Antwerpen
6288,2019-06-15,78,Namur
6289,2019-06-15,83,Zonhoven
6290,2019-06-15,85,Houthalen
6291,2019-06-15,96,Huy
6292,2019-06-15,93,Genk
6293,2019-06-15,75,Oostende
6294,2019-06-15,95,Lanaken
6295,2019-06-15,83,Sint-Lambrechts-Woluwe
6296,2019-06-15,55,Schoten
6297,2019-06-15,64,Houthalen
6298,2019-06-15,88,Hasselt
6299,2019-06-14,65,Ciney
6300,2019-06-14,88,Eksel
6301,2019-06-14,83,Geel
6302,2019-06-14,96,Tongeren
6303,2019-06-14,86,Muno
6304,2019-06-14,89,Yvoir
6305,2019-06-14,88,Millen
6306,2019-06-14,71,Schilde
6307,2019-06-14,98,Ellezelles
6308,2019-06-14,84,Lommel
6309,2019-06-14,41,Warcoing
6310,2019-06-14,64,Lommel
6311,2019-06-14,78,Elen
6312,2019-06-14,89,Borgerhout
6313,2019-06-14,73,Couvin
6314,2019-06-14,72,Beringen
6315,2019-06-14,92,Bouge
6316,2019-06-14,82,Hasselt
6317,2019-06-14,87,Bertrix
6318,2019-06-14,80,Antwerpen
6319,2019-06-14,95,Hasselt
6320,2019-06-14,91,Florenville
6321,2019-06-14,78,Lanaken
6322,2019-06-14,69,Mouscron
6323,2019-06-14,86,Namur
6324,2019-06-14,63,Ingooigem
6325,2019-06-14,102,Attert
6326,2019-06-14,97,Schaarbeek
6327,2019-06-14,85,Lier
6328,2019-06-14,89,Pulderbos
6329,2019-06-14,94,Zonhoven
6330,2019-06-14,98,Zolder
6331,2019-06-14,75,Edegem
6332,2019-06-14,47,Bertogne
6333,2019-06-14,89,Bilzen
6334,2019-06-14,91,Bree
6335,2019-06-14,82,Antwerpen
6336,2019-06-14,85,Zonhoven
6337,2019-06-13,77,Lommel
6338,2019-06-13,59,Hour
6339,2019-06-13,85,Langemark-Poelkapelle
6340,2019-06-13,88,Ordingen
6341,2019-06-13,84,Mouscron
6342,2019-06-13,80,Mechelen-aan-de-Maas
6343,2019-06-13,119,-
6344,2019-06-13,15,Herk-de-Stad
6345,2019-06-13,79,Wéris
6346,2019-06-13,86,Dinant
6347,2019-06-13,86,Deurne
6348,2019-06-13,119,-
6349,2019-06-13,79,Irchonwelz
6350,2019-06-13,97,Heusden
6351,2019-06-13,82,Jambes
6352,2019-06-13,81,Bastogne
6353,2019-06-13,91,Heusden
6354,2019-06-13,92,Antwerpen
6355,2019-06-13,84,Houthalen
6356,2019-06-13,-1,Paal
6357,2019-06-13,90,Genk
6358,2019-06-13,92,Ranst
6359,2019-06-12,96,Oudenaarde
6360,2019-06-12,87,Bras
6361,2019-06-12,92,Essen
6362,2019-06-12,77,Elverdinge
6363,2019-06-12,73,Luingne
6364,2019-06-12,97,Ronse
6365,2019-06-12,80,Érezée
6366,2019-06-12,92,Neeroeteren
6367,2019-06-12,69,Zonhoven
6368,2019-06-12,100,-
6369,2019-06-12,49,Overpelt
6370,2019-06-12,74,Dilsen-Stokkem
6371,2019-06-12,52,Paal
6372,2019-06-12,93,Lanaken
6373,2019-06-12,74,-
6374,2019-06-12,71,Antwerpen
6375,2019-06-12,101,-
6376,2019-06-12,39,Vaux-sur-Sûre
6377,2019-06-12,87,Lembeke
6378,2019-06-12,76,Ciney
6379,2019-06-12,88,Zonhoven
6380,2019-06-12,64,Molenbaix
6381,2019-06-12,84,Lanklaar
6382,2019-06-12,95,Bilzen
6383,2019-06-12,68,Emptinne
6384,2019-06-11,80,Molenbeersel
6385,2019-06-11,63,Zeebrugge
6386,2019-06-11,83,Aalst
6387,2019-06-11,83,Herk-de-Stad
6388,2019-06-11,79,Fontenoy
6389,2019-06-11,99,Antwerpen
6390,2019-06-11,92,Halle-Booienhoven
6391,2019-06-11,86,Hotton
6392,2019-06-11,92,Elen
6393,2019-06-11,94,Froidmont
6394,2019-06-11,103,Sinaai-Waas
6395,2019-06-11,71,Hofstade
6396,2019-06-11,93,Cul-des-Sarts
6397,2019-06-11,57,As
6398,2019-06-11,70,Celles
6399,2019-06-11,91,Zolder
6400,2019-06-11,82,Alken
6401,2019-06-11,51,Beloeil
6402,2019-06-11,92,Limbourg
6403,2019-06-11,92,Saint-Hubert
6404,2019-06-11,69,Beez
6405,2019-06-11,81,Marchin
6406,2019-06-11,56,La Glanerie
6407,2019-06-11,91,Hour
6408,2019-06-11,77,Mechelen-aan-de-Maas
6409,2019-06-11,91,Verviers
6410,2019-06-11,85,Genk
6411,2019-06-11,83,Moustier
6412,2019-06-11,86,Bertrix
6413,2019-06-11,68,Hamont
6414,2019-06-11,87,Deinze
6415,2019-06-11,86,Œudeghien
6416,2019-06-11,92,Hasselt
6417,2019-06-11,94,Lummen
6418,2019-06-11,65,Tongerlo
6419,2019-06-11,81,Ligne
6420,2019-06-11,93,Hoeselt
6421,2019-06-10,84,Alken
6422,2019-06-10,87,Verviers
6423,2019-06-10,87,Hasselt
6424,2019-06-10,94,Antwerpen
6425,2019-06-10,77,-
6426,2019-06-10,80,Schilde
6427,2019-06-10,87,Dendermonde
6428,2019-06-10,73,Belgrade
6429,2019-06-10,58,Marchin
6430,2019-06-10,89,Bouillon
6431,2019-06-10,95,Genk
6432,2019-06-10,90,Lanaken
6433,2019-06-10,56,Grandvoir
6434,2019-06-10,79,Peer
6435,2019-06-10,90,Meeuwen
6436,2019-06-10,86,Verviers
6437,2019-06-10,70,Stokkem
6438,2019-06-10,92,Namur
6439,2019-06-10,85,Jambes
6440,2019-06-10,90,Knokke
6441,2019-06-10,75,Maffe
6442,2019-06-10,88,Lummen
6443,2019-06-10,88,Beauraing
6444,2019-06-10,-1,Mouscron
6445,2019-06-10,90,Maaseik
6446,2019-06-10,55,Jemeppe-sur-Sambre
6447,2019-06-10,49,Borgloon
6448,2019-06-10,77,Diepenbeek
6449,2019-06-10,63,Wijer
6450,2019-06-10,91,Lisogne
6451,2019-06-10,74,Houyet
6452,2019-06-09,77,Alken
6453,2019-06-09,76,Lommel
6454,2019-06-09,98,Oudenaarde
6455,2019-06-09,86,Lavacherie
6456,2019-06-09,88,Lummen
6457,2019-06-09,86,Merelbeke
6458,2019-06-09,66,Gingelom
6459,2019-06-09,82,Vrasene
6460,2019-06-09,75,Munsterbilzen
6461,2019-06-09,51,Mourcourt
6462,2019-06-09,71,Floreffe
6463,2019-06-09,79,Genk
6464,2019-06-09,84,Lessines
6465,2019-06-09,89,Namur
6466,2019-06-09,63,Sint-Truiden
6467,2019-06-09,55,Chanly
6468,2019-06-09,81,-
6469,2019-06-09,83,Vedrin
6470,2019-06-09,96,Wellen
6471,2019-06-09,86,Merelbeke
6472,2019-06-09,92,Rochefort
6473,2019-06-09,93,-
6474,2019-06-09,86,Maffle
6475,2019-06-09,60,Zottegem
6476,2019-06-09,79,Turnhout
6477,2019-06-09,76,Diepenbeek
6478,2019-06-09,87,Kinrooi
6479,2019-06-09,83,Bléharies
6480,2019-06-09,85,Koersel
6481,2019-06-09,59,Herseaux
6482,2019-06-09,88,Gruitrode
6483,2019-06-09,99,Destelbergen
6484,2019-06-09,89,-
6485,2019-06-08,92,Ethe
6486,2019-06-08,76,Deinze
6487,2019-06-08,68,Péronnes-lez-Antoing
6488,2019-06-08,94,Wépion
6489,2019-06-08,94,Laplaigne
6490,2019-06-08,58,Ciergnon
6491,2019-06-08,64,Felenne
6492,2019-06-08,87,Arendonk
6493,2019-06-08,95,-
6494,2019-06-08,66,Genk
6495,2019-06-08,87,Namur
6496,2019-06-08,85,Grote-Spouwen
6497,2019-06-08,84,Tongeren
6498,2019-06-08,72,Ambly
6499,2019-06-08,119,-
6500,2019-06-08,88,Houthalen
6501,2019-06-08,93,Natoye
6502,2019-06-08,77,De Panne
6503,2019-06-08,80,Eeklo
6504,2019-06-08,96,Leuven
6505,2019-06-08,86,Heusden-Zolder
6506,2019-06-08,71,Dinant
6507,2019-06-08,84,Heusden-Zolder
6508,2019-06-08,59,Herk-de-Stad
6509,2019-06-08,91,Hoeselt
6510,2019-06-08,63,Renaix
6511,2019-06-08,86,Koksijde
6512,2019-06-08,89,Paal
6513,2019-06-08,72,Escanaffles
6514,2019-06-08,92,Antwerpen
6515,2019-06-07,57,Vremde
6516,2019-06-07,69,Zonhoven
6517,2019-06-07,86,Tournai
6518,2019-06-07,94,Heusden
6519,2019-06-07,74,Maasmechelen
6520,2019-06-07,85,Andrimont
6521,2019-06-07,92,Peer
6522,2019-06-07,96,Knokke-Heist
6523,2019-06-07,98,Gent
6524,2019-06-07,53,Neeroeteren
6525,2019-06-07,62,Sart-Saint-Laurent
6526,2019-06-07,94,Brussel
6527,2019-06-07,79,Les Avins
6528,2019-06-07,73,-
6529,2019-06-07,90,Péruwelz
6530,2019-06-07,80,Hasselt
6531,2019-06-07,87,Kortrijk
6532,2019-06-07,84,Grosage
6533,2019-06-07,84,-
6534,2019-06-07,90,Sint-Amandsberg
6535,2019-06-07,70,Houffalize
6536,2019-06-07,81,Florenville
6537,2019-06-07,88,Dinant
6538,2019-06-07,28,Fraiture
6539,2019-06-07,96,Dilbeek
6540,2019-06-07,93,Essen
6541,2019-06-07,85,Neeroeteren
6542,2019-06-07,94,Hoeselt
6543,2019-06-07,45,-
6544,2019-06-07,90,Oudenaarde
6545,2019-06-07,85,Pulderbos
6546,2019-06-07,97,Hasselt
6547,2019-06-07,76,Meeuwen
6548,2019-06-07,91,Paal
6549,2019-06-07,88,Lanaken
6550,2019-06-06,87,Waregem
6551,2019-06-06,83,Herent
6552,2019-06-06,93,Hérinnes
6553,2019-06-06,90,Kortessem
6554,2019-06-06,80,Verviers
6555,2019-06-06,86,Asse
6556,2019-06-06,54,Olsene
6557,2019-06-06,83,-
6558,2019-06-06,72,-
6559,2019-06-06,84,Lanaken
6560,2019-06-06,87,Koersel
6561,2019-06-06,79,Tournai
6562,2019-06-06,86,Estaimbourg
6563,2019-06-06,53,Maasmechelen
6564,2019-06-06,119,-
6565,2019-06-06,89,-
6566,2019-06-06,94,Gembloux
6567,2019-06-06,85,Hasselt
6568,2019-06-06,72,Froyennes
6569,2019-06-06,91,Koksijde
6570,2019-06-06,86,Genk
6571,2019-06-06,76,Hove
6572,2019-06-06,84,Sombreffe
6573,2019-06-06,77,Wierde
6574,2019-06-06,89,Sint-Truiden
6575,2019-06-05,73,Kozen
6576,2019-06-05,76,Beverst
6577,2019-06-05,86,Elen
6578,2019-06-05,85,Denderhoutem
6579,2019-06-05,66,Blaimont
6580,2019-06-05,92,Ledegem
6581,2019-06-05,82,Deux-Acren
6582,2019-06-05,80,Ellignies-Sainte-Anne
6583,2019-06-05,89,Neerpelt
6584,2019-06-05,62,Pelt
6585,2019-06-05,89,Jambes
6586,2019-06-05,82,Houthalen
6587,2019-06-05,86,Verviers
6588,2019-06-05,89,Sint-Pieters-Voeren
6589,2019-06-05,86,Barvaux-sur-Ourthe
6590,2019-06-05,72,
6591,2019-06-05,82,Rumes
6592,2019-06-05,85,Heers
6593,2019-06-05,89,Profondeville
6594,2019-06-05,88,Heusden-Zolder
6595,2019-06-05,89,Dinant
6596,2019-06-05,89,Hasselt
6597,2019-06-05,104,Ciney
6598,2019-06-05,91,Mortsel
6599,2019-06-05,91,Wijnegem
6600,2019-06-05,76,Hamois
6601,2019-06-05,84,
6602,2019-06-05,85,Evere
6603,2019-06-05,80,Frankrijk
6604,2019-06-05,95,Munsterbilzen
6605,2019-06-05,89,Lommel
6606,2019-06-05,72,Thieulain
6607,2019-06-05,85,Malle
6608,2019-06-05,57,Neerpelt
6609,2019-06-05,92,Overmere
6610,2019-06-05,83,Kortrijk
6611,2019-06-04,88,Meix-le-Tige
6612,2019-06-04,87,Antwerpen
6613,2019-06-04,81,Lessines
6614,2019-06-04,93,Ledegem
6615,2019-06-04,82,Boechout
6616,2019-06-04,74,Sauvenière
6617,2019-06-04,79,Wijchmaal
6618,2019-06-04,63,-
6619,2019-06-04,4,Mouscron
6620,2019-06-04,58,Merelbeke
6621,2019-06-04,84,Rochefort
6622,2019-06-04,79,Vlijtingen
6623,2019-06-04,86,Tournai
6624,2019-06-04,93,Leuze
6625,2019-06-04,96,Tongeren
6626,2019-06-04,60,Genk
6627,2019-06-04,68,Hasselt
6628,2019-06-04,86,Hasselt
6629,2019-06-04,80,Genk
6630,2019-06-04,87,Houthalen
6631,2019-06-04,54,Stevoort
6632,2019-06-04,85,Genk
6633,2019-06-04,88,Bocholt
6634,2019-06-04,92,Diepenbeek
6635,2019-06-04,74,Hasselt
6636,2019-06-04,81,Saint-Hubert
6637,2019-06-04,73,Méan
6638,2019-06-04,89,-
6639,2019-06-04,56,Tongeren
6640,2019-06-04,91,Brugge
6641,2019-06-04,74,Hasselt
6642,2019-06-04,65,Linkhout
6643,2019-06-04,93,Tongeren
6644,2019-06-03,84,Andrimont
6645,2019-06-03,36,-
6646,2019-06-03,82,Houffalize
6647,2019-06-03,23,Gent
6648,2019-06-03,84,
6649,2019-06-03,87,Theux
6650,2019-06-03,80,Rumillies
6651,2019-06-03,69,Bertrix
6652,2019-06-03,68,Heusy
6653,2019-06-03,72,Bocholt
6654,2019-06-03,33,Helchteren
6655,2019-06-03,79,Jambes
6656,2019-06-03,84,-
6657,2019-06-03,77,Eigenbilzen
6658,2019-06-03,95,Hasselt
6659,2019-06-03,90,Antwerpen
6660,2019-06-03,81,Drongen
6661,2019-06-03,67,Leuze-en-Hainaut
6662,2019-06-03,90,Tournai
6663,2019-06-03,90,Maubray
6664,2019-06-03,80,Genk
6665,2019-06-03,73,Grote-Brogel
6666,2019-06-03,81,Hasselt
6667,2019-06-03,-1,Hoeselt
6668,2019-06-02,85,Huy
6669,2019-06-02,91,Antwerpen
6670,2019-06-02,71,Verviers
6671,2019-06-02,70,Tournai
6672,2019-06-02,87,Gellik
6673,2019-06-02,87,Wijnegem
6674,2019-06-02,74,Kruisem
6675,2019-06-02,76,Borgerhout
6676,2019-06-02,84,Ruiselede
6677,2019-06-02,74,Vedrin
6678,2019-06-02,81,Wanze
6679,2019-06-02,93,Sint-Truiden
6680,2019-06-02,87,Schulen
6681,2019-06-02,87,Bastogne
6682,2019-06-02,91,Zonhoven
6683,2019-06-02,76,Weerde
6684,2019-06-02,63,Tongeren
6685,2019-06-02,89,Melle
6686,2019-06-02,95,Dongelberg
6687,2019-06-02,70,Genk
6688,2019-06-02,83,Baillonville
6689,2019-06-02,92,Tongerlo
6690,2019-06-02,82,Gruitrode
6691,2019-06-02,61,Zonhoven
6692,2019-06-02,72,
6693,2019-06-02,97,Neeroeteren
6694,2019-06-02,93,Achel
6695,2019-06-02,92,Hasselt
6696,2019-06-02,75,Houthalen
6697,2019-06-02,89,Hasselt
6698,2019-06-02,119,Hermee
6699,2019-06-01,80,Dampicourt
6700,2019-06-01,85,Bellefontaine
6701,2019-06-01,70,Thimister-Clermont
6702,2019-06-01,87,Libramont-Chevigny
6703,2019-06-01,81,Tohogne
6704,2019-06-01,83,-
6705,2019-06-01,81,Thieulain
6706,2019-06-01,77,Deinze
6707,2019-06-01,90,-
6708,2019-06-01,75,La Glanerie
6709,2019-06-01,84,Heestert
6710,2019-06-01,84,Pecq
6711,2019-06-01,86,Maffle
6712,2019-06-01,54,Lummen
6713,2019-06-01,72,Malvoisin
6714,2019-06-01,77,Havelange
6715,2019-06-01,92,Houthalen
6716,2019-06-01,94,-
6717,2019-06-01,88,Ciney
6718,2019-06-01,89,Wijnegem
6719,2019-06-01,74,Hasselt
6720,2019-06-01,69,Jemeppe-sur-Sambre
6721,2019-06-01,83,Zelzate
6722,2019-06-01,75,Villers-la-Ville
6723,2019-06-01,59,Aye
6724,2019-06-01,80,Wezemaal
6725,2019-06-01,93,Maasmechelen
6726,2019-06-01,78,-
6727,2019-06-01,56,
6728,2019-06-01,84,Hasselt
6729,2019-06-01,92,Houthalen
6730,2019-06-01,90,Zandhoven
6731,2019-06-01,91,Westmalle
6732,2019-06-01,98,Berchem
6733,2019-06-01,87,Tessenderlo
6734,2019-06-01,81,Rummen
6735,2019-06-01,81,Tongeren
6736,2019-06-01,95,Heusden-Zolder
6737,2019-06-01,50,Tournai
6738,2019-06-01,88,Schalkhoven
6739,2019-06-01,57,Guignies
6740,2019-07-31,35,Robelmont
6741,2019-07-31,94,Genk
6742,2019-07-31,92,Groot-Gelmen
6743,2019-07-31,94,Évregnies
6744,2019-07-31,82,Brugge
6745,2019-07-31,92,Pipaix
6746,2019-07-31,89,Lomprez
6747,2019-07-31,85,Vedrin
6748,2019-07-31,84,
6749,2019-07-31,86,Lichtervelde
6750,2019-07-31,66,Oudenaarde
6751,2019-07-31,78,Lommel
6752,2019-07-31,86,Velaines
6753,2019-07-31,89,-
6754,2019-07-31,86,Saint-Léger
6755,2019-07-31,90,Bocholt
6756,2019-07-31,47,Wellin
6757,2019-07-31,89,Bande
6758,2019-07-31,87,Neufchâteau
6759,2019-07-31,92,Verviers
6760,2019-07-31,87,Lommel
6761,2019-07-31,80,Eksel
6762,2019-07-31,92,Melin
6763,2019-07-31,79,Sint-Truiden
6764,2019-07-31,76,Ellezelles
6765,2019-07-31,92,Zottegem
6766,2019-07-31,100,Libramont-Chevigny
6767,2019-07-31,119,-
6768,2019-07-31,83,Verviers
6769,2019-07-31,89,-
6770,2019-07-31,72,Helchteren
6771,2019-07-31,61,Leuze-en-Hainaut
6772,2019-07-31,54,Knokke
6773,2019-07-31,66,Dinant
6774,2019-07-31,59,Verviers
6775,2019-07-31,94,Saint-Georges-sur-Meuse
6776,2019-07-31,79,Basècles
6777,2019-07-31,72,Mechelen-aan-de-Maas
6778,2019-07-31,84,Heusden-Zolder
6779,2019-07-31,95,Wommelgem
6780,2019-07-31,71,Deinze
6781,2019-07-31,75,Wellin
6782,2019-07-30,89,Virton
6783,2019-07-30,90,Willaupuis
6784,2019-07-30,79,-
6785,2019-07-30,57,Zonhoven
6786,2019-07-30,90,Genk
6787,2019-07-30,89,Wavre
6788,2019-07-30,88,Neerharen
6789,2019-07-30,84,Deux-Acren
6790,2019-07-30,85,Meux
6791,2019-07-30,80,Tessenderlo
6792,2019-07-30,88,Liège
6793,2019-07-30,93,Bree
6794,2019-07-30,84,Vlimmeren
6795,2019-07-30,89,Tongeren
6796,2019-07-30,94,Hasselt
6797,2019-07-30,67,Sint-Denijs-Westrem
6798,2019-07-30,78,Kuringen
6799,2019-07-30,85,Hasselt
6800,2019-07-30,86,Nieuwerkerken
6801,2019-07-30,80,Maaseik
6802,2019-07-30,81,Diepenbeek
6803,2019-07-30,91,Vaux-sur-Sûre
6804,2019-07-30,83,
6805,2019-07-30,85,Winenne
6806,2019-07-30,86,Auvelais
6807,2019-07-30,76,Genk
6808,2019-07-30,69,Maaseik
6809,2019-07-30,85,Saint-Servais
6810,2019-07-29,87,Ruette
6811,2019-07-29,92,Lanaken
6812,2019-07-29,80,Paal
6813,2019-07-29,82,Limbourg
6814,2019-07-29,119,-
6815,2019-07-29,81,Namur
6816,2019-07-29,92,Oostmalle
6817,2019-07-29,86,Hamois
6818,2019-07-29,85,Tournai
6819,2019-07-29,68,Houthalen-Helchteren
6820,2019-07-29,83,Menen
6821,2019-07-29,83,Wegnez
6822,2019-07-29,61,Gent
6823,2019-07-29,91,Ath
6824,2019-07-29,90,Polleur
6825,2019-07-29,51,Kerniel
6826,2019-07-29,60,Kaulille
6827,2019-07-29,72,Mont-de-l'Enclus
6828,2019-07-29,80,Sint-Andries
6829,2019-07-29,86,Romedenne
6830,2019-07-29,84,Malle
6831,2019-07-29,87,Namur
6832,2019-07-29,98,Jambes
6833,2019-07-29,84,Hoelbeek
6834,2019-07-29,70,Rongy
6835,2019-07-29,70,Opitter
6836,2019-07-29,83,Antwerpen
6837,2019-07-29,86,Alken
6838,2019-07-29,88,Mechelen-aan-de-Maas
6839,2019-07-29,66,Houyet
6840,2019-07-28,83,Virton
6841,2019-07-28,90,Buissonville
6842,2019-07-28,73,Jambes
6843,2019-07-28,85,Helchteren
6844,2019-07-28,51,Hasselt
6845,2019-07-28,79,Hasselt
6846,2019-07-28,90,Velm
6847,2019-07-28,77,Chercq
6848,2019-07-28,82,Genk
6849,2019-07-28,79,Gembloux
6850,2019-07-28,88,Gent
6851,2019-07-28,85,Dinant
6852,2019-07-28,64,Namur
6853,2019-07-28,91,Zutendaal
6854,2019-07-28,46,Jambes
6855,2019-07-28,17,Maissin
6856,2019-07-28,90,Heusden
6857,2019-07-28,70,Alken
6858,2019-07-28,60,Paliseul
6859,2019-07-28,70,Neeroeteren
6860,2019-07-28,69,-
6861,2019-07-28,81,Diepenbeek
6862,2019-07-28,66,Lanaken
6863,2019-07-28,83,Florenville
6864,2019-07-28,95,Wommelgem
6865,2019-07-28,73,Oudsbergen
6866,2019-07-28,89,Gesves
6867,2019-07-28,91,Alken
6868,2019-07-28,73,Leopoldsburg
6869,2019-07-28,96,Wépion
6870,2019-07-28,66,Jalhay
6871,2019-07-27,88,Saint-Mard
6872,2019-07-27,88,Genk
6873,2019-07-27,95,Helchteren
6874,2019-07-27,63,Essen
6875,2019-07-27,79,Moeskroen
6876,2019-07-27,75,Dilsen-Stokkem
6877,2019-07-27,68,-
6878,2019-07-27,94,Assesse
6879,2019-07-27,79,Kain
6880,2019-07-27,33,Leuze-en-Hainaut
6881,2019-07-27,93,Fraiture
6882,2019-07-27,91,Dinant
6883,2019-07-27,58,Tournai
6884,2019-07-27,83,Merksem
6885,2019-07-27,87,Perwez
6886,2019-07-27,102,Merdorp
6887,2019-07-27,92,Lummen
6888,2019-07-27,68,Jambes
6889,2019-07-27,73,Bastogne
6890,2019-07-27,83,Tongeren
6891,2019-07-27,90,Beverst
6892,2019-07-27,91,Franière
6893,2019-07-27,78,Tongeren
6894,2019-07-27,84,Genk
6895,2019-07-27,78,Wierde
6896,2019-07-27,89,Aye
6897,2019-07-27,80,Beauraing
6898,2019-07-27,88,Vaux-et-Borset
6899,2019-07-27,74,Brugge
6900,2019-07-27,75,Sint-Denijs-Westrem
6901,2019-07-27,97,Zwijndrecht
6902,2019-07-27,92,Zoersel
6903,2019-07-27,88,Tournai
6904,2019-07-27,80,Oedelem
6905,2019-07-27,85,Moorslede
6906,2019-07-27,74,Celles
6907,2019-07-27,49,
6908,2019-07-26,75,Wavre
6909,2019-07-26,91,Oizy
6910,2019-07-26,89,
6911,2019-07-26,94,Paliseul
6912,2019-07-26,91,Herk-de-Stad
6913,2019-07-26,78,
6914,2019-07-26,95,
6915,2019-07-26,91,Neeroeteren
6916,2019-07-26,78,
6917,2019-07-26,89,Middelkerke
6918,2019-07-26,87,Vlijtingen
6919,2019-07-26,94,Herquegies
6920,2019-07-26,82,Deurne
6921,2019-07-26,82,Deurne
6922,2019-07-26,85,Kortrijk
6923,2019-07-26,91,Taviers
6924,2019-07-26,83,Jambes
6925,2019-07-26,74,Zemst
6926,2019-07-26,88,Jemeppe-sur-Sambre
6927,2019-07-26,88,Koksijde
6928,2019-07-26,85,Ath
6929,2019-07-26,95,Rongy
6930,2019-07-26,88,Vedrin
6931,2019-07-26,72,Diepenbeek
6932,2019-07-26,93,Ravels
6933,2019-07-26,77,Fallais
6934,2019-07-26,84,Lommel
6935,2019-07-26,87,-
6936,2019-07-26,83,Essen
6937,2019-07-26,76,Plainevaux
6938,2019-07-26,91,Zottegem
6939,2019-07-26,78,Heusden
6940,2019-07-26,77,Belgrade
6941,2019-07-26,85,Havelange
6942,2019-07-26,62,Genk
6943,2019-07-26,67,Mourcourt
6944,2019-07-26,94,Anhée
6945,2019-07-26,88,Tournai
6946,2019-07-26,67,
6947,2019-07-26,74,Genk
6948,2019-07-26,88,Dilsen-Stokkem
6949,2019-07-26,94,Genk
6950,2019-07-26,68,Heppen
6951,2019-07-26,55,Zonhoven
6952,2019-07-26,95,Hasselt
6953,2019-07-26,70,Libramont-Chevigny
6954,2019-07-26,28,Jambes
6955,2019-07-26,84,Mortsel
6956,2019-07-26,26,Beverst
6957,2019-07-26,90,Lavacherie
6958,2019-07-26,90,-
6959,2019-07-26,82,Destelbergen
6960,2019-07-26,79,Zelem
6961,2019-07-26,93,Kerkom-bij-Sint-Truiden
6962,2019-07-26,59,Tongeren
6963,2019-07-26,119,-
6964,2019-07-25,80,Alken
6965,2019-07-25,89,Bouge
6966,2019-07-25,48,Dison
6967,2019-07-25,81,Heusden
6968,2019-07-25,94,Neeroeteren
6969,2019-07-25,66,Eeklo
6970,2019-07-25,89,Bilzen
6971,2019-07-25,88,Geel
6972,2019-07-25,90,Graide
6973,2019-07-25,81,Diepenbeek
6974,2019-07-25,87,Liège
6975,2019-07-25,60,As
6976,2019-07-25,92,Sint-Truiden
6977,2019-07-25,91,Koersel
6978,2019-07-25,87,Fays-les-Veneurs
6979,2019-07-25,77,Tihange
6980,2019-07-25,95,Beverlo
6981,2019-07-25,75,Achel
6982,2019-07-25,61,Namur
6983,2019-07-25,94,Groot-Bijgaarden
6984,2019-07-25,79,Neeroeteren
6985,2019-07-25,91,Beauraing
6986,2019-07-25,89,Halle
6987,2019-07-25,86,Mariembourg
6988,2019-07-25,83,Genk
6989,2019-07-25,96,Taintignies
6990,2019-07-25,76,Lessines
6991,2019-07-25,91,Lennik
6992,2019-07-25,88,Zolder
6993,2019-07-25,93,Oudenaarde
6994,2019-07-25,94,Nijlen
6995,2019-07-25,65,Wijer
6996,2019-07-25,68,Wannebecq
6997,2019-07-25,78,Hasselt
6998,2019-07-25,73,Mourcourt
6999,2019-07-25,93,Paal
7000,2019-07-25,88,Nieuwerkerken
7001,2019-07-25,89,Heusden-Zolder
7002,2019-07-24,71,Opglabbeek
7003,2019-07-24,87,Dhuy
7004,2019-07-24,84,Genk
7005,2019-07-24,56,Sint-Truiden
7006,2019-07-24,79,Nijlen
7007,2019-07-24,89,Tournai
7008,2019-07-24,87,Tournai
7009,2019-07-24,69,
7010,2019-07-24,85,Lummen
7011,2019-07-24,73,Florenville
7012,2019-07-24,88,Leopoldsburg
7013,2019-07-24,93,Tournai
7014,2019-07-24,71,Neeroeteren
7015,2019-07-24,96,Ath
7016,2019-07-24,73,Beauraing
7017,2019-07-24,69,Libramont-Chevigny
7018,2019-07-24,93,Hasselt
7019,2019-07-24,88,Rumillies
7020,2019-07-24,84,Lessines
