,DATE,PROVINCE,REGION,AGEGROUP,SEX,CASES,PROVINCE_NAME
4856,2020-04-06,WLX,Wallonia,70-79,F,2,Luxembourg
4857,2020-04-06,WLX,Wallonia,80-89,M,5,Luxembourg
4858,2020-04-06,WLX,Wallonia,80-89,F,9,Luxembourg
4859,2020-04-06,WLX,Wallonia,90+,F,2,Luxembourg
4860,2020-04-06,WNA,Wallonia,20-29,M,2,Namur
4861,2020-04-06,WNA,Wallonia,20-29,F,4,Namur
4862,2020-04-06,WNA,Wallonia,30-39,M,3,Namur
4863,2020-04-06,WNA,Wallonia,30-39,F,7,Namur
4864,2020-04-06,WNA,Wallonia,40-49,M,3,Namur
4865,2020-04-06,WNA,Wallonia,40-49,F,10,Namur
4866,2020-04-06,WNA,Wallonia,50-59,M,2,Namur
4867,2020-04-06,WNA,Wallonia,50-59,F,4,Namur
4868,2020-04-06,WNA,Wallonia,60-69,M,4,Namur
4869,2020-04-06,WNA,Wallonia,60-69,F,3,Namur
4870,2020-04-06,WNA,Wallonia,70-79,M,6,Namur
4871,2020-04-06,WNA,Wallonia,70-79,F,4,Namur
4872,2020-04-06,WNA,Wallonia,80-89,M,6,Namur
4873,2020-04-06,WNA,Wallonia,80-89,F,10,Namur
4874,2020-04-06,WNA,Wallonia,90+,M,4,Namur
4875,2020-04-06,WNA,Wallonia,90+,F,3,Namur
4876,2020-04-06,VOV,Flanders,0-9,M,1,OostVlaanderen
4877,2020-04-06,VOV,Flanders,0-9,F,1,OostVlaanderen
4878,2020-04-06,VOV,Flanders,20-29,M,2,OostVlaanderen
4879,2020-04-06,VOV,Flanders,20-29,F,16,OostVlaanderen
4880,2020-04-06,VOV,Flanders,30-39,M,11,OostVlaanderen
4881,2020-04-06,VOV,Flanders,30-39,F,23,OostVlaanderen
4882,2020-04-06,VOV,Flanders,40-49,M,5,OostVlaanderen
4883,2020-04-06,VOV,Flanders,40-49,F,22,OostVlaanderen
4884,2020-04-06,VOV,Flanders,50-59,M,10,OostVlaanderen
4885,2020-04-06,VOV,Flanders,50-59,F,20,OostVlaanderen
4886,2020-04-06,VOV,Flanders,60-69,M,8,OostVlaanderen
4887,2020-04-06,VOV,Flanders,60-69,F,9,OostVlaanderen
4888,2020-04-06,VOV,Flanders,70-79,M,6,OostVlaanderen
4889,2020-04-06,VOV,Flanders,70-79,F,12,OostVlaanderen
4890,2020-04-06,VOV,Flanders,80-89,M,14,OostVlaanderen
4891,2020-04-06,VOV,Flanders,80-89,F,30,OostVlaanderen
4892,2020-04-06,VOV,Flanders,90+,M,4,OostVlaanderen
4893,2020-04-06,VOV,Flanders,90+,F,18,OostVlaanderen
4895,2020-04-06,VBR,Flanders,0-9,F,1,VlaamsBrabant
4896,2020-04-06,VBR,Flanders,10-19,M,1,VlaamsBrabant
4897,2020-04-06,VBR,Flanders,20-29,M,3,VlaamsBrabant
4898,2020-04-06,VBR,Flanders,20-29,F,11,VlaamsBrabant
4899,2020-04-06,VBR,Flanders,30-39,M,6,VlaamsBrabant
4900,2020-04-06,VBR,Flanders,30-39,F,12,VlaamsBrabant
4901,2020-04-06,VBR,Flanders,40-49,M,6,VlaamsBrabant
4902,2020-04-06,VBR,Flanders,40-49,F,17,VlaamsBrabant
4903,2020-04-06,VBR,Flanders,50-59,M,10,VlaamsBrabant
4904,2020-04-06,VBR,Flanders,50-59,F,25,VlaamsBrabant
4905,2020-04-06,VBR,Flanders,60-69,M,11,VlaamsBrabant
4906,2020-04-06,VBR,Flanders,60-69,F,3,VlaamsBrabant
4907,2020-04-06,VBR,Flanders,70-79,M,11,VlaamsBrabant
4908,2020-04-06,VBR,Flanders,70-79,F,8,VlaamsBrabant
4909,2020-04-06,VBR,Flanders,80-89,M,16,VlaamsBrabant
4910,2020-04-06,VBR,Flanders,80-89,F,35,VlaamsBrabant
4911,2020-04-06,VBR,Flanders,90+,M,3,VlaamsBrabant
4912,2020-04-06,VBR,Flanders,90+,F,17,VlaamsBrabant
4913,2020-04-06,VWV,Flanders,10-19,M,1,WestVlaanderen
4914,2020-04-06,VWV,Flanders,10-19,F,1,WestVlaanderen
4915,2020-04-06,VWV,Flanders,20-29,M,3,WestVlaanderen
4916,2020-04-06,VWV,Flanders,20-29,F,13,WestVlaanderen
4917,2020-04-06,VWV,Flanders,30-39,M,4,WestVlaanderen
4918,2020-04-06,VWV,Flanders,30-39,F,14,WestVlaanderen
4919,2020-04-06,VWV,Flanders,40-49,M,4,WestVlaanderen
4920,2020-04-06,VWV,Flanders,40-49,F,19,WestVlaanderen
4921,2020-04-06,VWV,Flanders,50-59,M,7,WestVlaanderen
4922,2020-04-06,VWV,Flanders,50-59,F,24,WestVlaanderen
4923,2020-04-06,VWV,Flanders,60-69,M,8,WestVlaanderen
4924,2020-04-06,VWV,Flanders,60-69,F,9,WestVlaanderen
4925,2020-04-06,VWV,Flanders,70-79,M,19,WestVlaanderen
4926,2020-04-06,VWV,Flanders,70-79,F,19,WestVlaanderen
4927,2020-04-06,VWV,Flanders,80-89,M,15,WestVlaanderen
4928,2020-04-06,VWV,Flanders,80-89,F,30,WestVlaanderen
4930,2020-04-06,VWV,Flanders,90+,M,10,WestVlaanderen
4931,2020-04-06,VWV,Flanders,90+,F,21,WestVlaanderen
4949,2020-04-07,VAN,Flanders,0-9,M,1,Antwerpen
4950,2020-04-07,VAN,Flanders,0-9,F,1,Antwerpen
4951,2020-04-07,VAN,Flanders,10-19,F,1,Antwerpen
4952,2020-04-07,VAN,Flanders,20-29,M,5,Antwerpen
4953,2020-04-07,VAN,Flanders,20-29,F,7,Antwerpen
4954,2020-04-07,VAN,Flanders,30-39,M,6,Antwerpen
4955,2020-04-07,VAN,Flanders,30-39,F,12,Antwerpen
4956,2020-04-07,VAN,Flanders,40-49,M,5,Antwerpen
4957,2020-04-07,VAN,Flanders,40-49,F,8,Antwerpen
4958,2020-04-07,VAN,Flanders,50-59,M,7,Antwerpen
4959,2020-04-07,VAN,Flanders,50-59,F,19,Antwerpen
4960,2020-04-07,VAN,Flanders,60-69,M,8,Antwerpen
4961,2020-04-07,VAN,Flanders,60-69,F,4,Antwerpen
4962,2020-04-07,VAN,Flanders,70-79,M,9,Antwerpen
4963,2020-04-07,VAN,Flanders,70-79,F,8,Antwerpen
4964,2020-04-07,VAN,Flanders,80-89,M,15,Antwerpen
4965,2020-04-07,VAN,Flanders,80-89,F,32,Antwerpen
4966,2020-04-07,VAN,Flanders,90+,M,8,Antwerpen
4967,2020-04-07,VAN,Flanders,90+,F,22,Antwerpen
4969,2020-04-07,WBR,Wallonia,20-29,M,2,BrabantWallon
4970,2020-04-07,WBR,Wallonia,20-29,F,2,BrabantWallon
4971,2020-04-07,WBR,Wallonia,30-39,M,1,BrabantWallon
4972,2020-04-07,WBR,Wallonia,30-39,F,1,BrabantWallon
4973,2020-04-07,WBR,Wallonia,40-49,M,2,BrabantWallon
4974,2020-04-07,WBR,Wallonia,40-49,F,5,BrabantWallon
4975,2020-04-07,WBR,Wallonia,50-59,M,3,BrabantWallon
4976,2020-04-07,WBR,Wallonia,50-59,F,1,BrabantWallon
4977,2020-04-07,WBR,Wallonia,60-69,M,1,BrabantWallon
4978,2020-04-07,WBR,Wallonia,60-69,F,1,BrabantWallon
4979,2020-04-07,WBR,Wallonia,70-79,M,1,BrabantWallon
4980,2020-04-07,WBR,Wallonia,70-79,F,2,BrabantWallon
4981,2020-04-07,WBR,Wallonia,80-89,M,2,BrabantWallon
4982,2020-04-07,WBR,Wallonia,80-89,F,4,BrabantWallon
4983,2020-04-07,WBR,Wallonia,90+,M,2,BrabantWallon
4984,2020-04-07,WBR,Wallonia,90+,F,3,BrabantWallon
4985,2020-04-07,BRU,Brussels,0-9,M,1,Brussels
4986,2020-04-07,BRU,Brussels,0-9,F,1,Brussels
4987,2020-04-07,BRU,Brussels,20-29,M,2,Brussels
4988,2020-04-07,BRU,Brussels,20-29,F,7,Brussels
4989,2020-04-07,BRU,Brussels,30-39,M,3,Brussels
4990,2020-04-07,BRU,Brussels,30-39,F,8,Brussels
4991,2020-04-07,BRU,Brussels,40-49,M,6,Brussels
4992,2020-04-07,BRU,Brussels,40-49,F,3,Brussels
4993,2020-04-07,BRU,Brussels,50-59,M,7,Brussels
4994,2020-04-07,BRU,Brussels,50-59,F,13,Brussels
4995,2020-04-07,BRU,Brussels,60-69,M,11,Brussels
4996,2020-04-07,BRU,Brussels,60-69,F,3,Brussels
4997,2020-04-07,BRU,Brussels,70-79,M,11,Brussels
4998,2020-04-07,BRU,Brussels,70-79,F,9,Brussels
4999,2020-04-07,BRU,Brussels,80-89,M,15,Brussels
5000,2020-04-07,BRU,Brussels,80-89,F,21,Brussels
5001,2020-04-07,BRU,Brussels,90+,M,4,Brussels
5002,2020-04-07,BRU,Brussels,90+,F,15,Brussels
5003,2020-04-07,WHT,Wallonia,10-19,M,1,Hainaut
5004,2020-04-07,WHT,Wallonia,10-19,F,1,Hainaut
5005,2020-04-07,WHT,Wallonia,20-29,M,1,Hainaut
5006,2020-04-07,WHT,Wallonia,20-29,F,5,Hainaut
5007,2020-04-07,WHT,Wallonia,30-39,M,2,Hainaut
5008,2020-04-07,WHT,Wallonia,30-39,F,9,Hainaut
5009,2020-04-07,WHT,Wallonia,40-49,M,7,Hainaut
5010,2020-04-07,WHT,Wallonia,40-49,F,21,Hainaut
5011,2020-04-07,WHT,Wallonia,50-59,M,5,Hainaut
5012,2020-04-07,WHT,Wallonia,50-59,F,13,Hainaut
5013,2020-04-07,WHT,Wallonia,60-69,M,14,Hainaut
5014,2020-04-07,WHT,Wallonia,60-69,F,4,Hainaut
5015,2020-04-07,WHT,Wallonia,70-79,M,11,Hainaut
5016,2020-04-07,WHT,Wallonia,70-79,F,8,Hainaut
5017,2020-04-07,WHT,Wallonia,80-89,M,5,Hainaut
5018,2020-04-07,WHT,Wallonia,80-89,F,17,Hainaut
5019,2020-04-07,WHT,Wallonia,90+,M,4,Hainaut
5020,2020-04-07,WHT,Wallonia,90+,F,13,Hainaut
5024,2020-04-07,WLG,Wallonia,10-19,F,1,Liège
5025,2020-04-07,WLG,Wallonia,20-29,M,2,Liège
5026,2020-04-07,WLG,Wallonia,20-29,F,11,Liège
5027,2020-04-07,WLG,Wallonia,30-39,M,4,Liège
5028,2020-04-07,WLG,Wallonia,30-39,F,16,Liège
5029,2020-04-07,WLG,Wallonia,40-49,M,13,Liège
5030,2020-04-07,WLG,Wallonia,40-49,F,16,Liège
5031,2020-04-07,WLG,Wallonia,50-59,M,9,Liège
5032,2020-04-07,WLG,Wallonia,50-59,F,17,Liège
5033,2020-04-07,WLG,Wallonia,60-69,M,14,Liège
5034,2020-04-07,WLG,Wallonia,60-69,F,11,Liège
5035,2020-04-07,WLG,Wallonia,70-79,M,11,Liège
5036,2020-04-07,WLG,Wallonia,70-79,F,9,Liège
5037,2020-04-07,WLG,Wallonia,80-89,M,16,Liège
5038,2020-04-07,WLG,Wallonia,80-89,F,32,Liège
5039,2020-04-07,WLG,Wallonia,90+,M,4,Liège
5040,2020-04-07,WLG,Wallonia,90+,F,15,Liège
5042,2020-04-07,VLI,Flanders,20-29,M,5,Limburg
5043,2020-04-07,VLI,Flanders,20-29,F,10,Limburg
5044,2020-04-07,VLI,Flanders,30-39,M,2,Limburg
5045,2020-04-07,VLI,Flanders,30-39,F,18,Limburg
5046,2020-04-07,VLI,Flanders,40-49,M,5,Limburg
5047,2020-04-07,VLI,Flanders,40-49,F,20,Limburg
5048,2020-04-07,VLI,Flanders,50-59,M,9,Limburg
5049,2020-04-07,VLI,Flanders,50-59,F,22,Limburg
5050,2020-04-07,VLI,Flanders,60-69,M,2,Limburg
5051,2020-04-07,VLI,Flanders,60-69,F,10,Limburg
5052,2020-04-07,VLI,Flanders,70-79,M,11,Limburg
5053,2020-04-07,VLI,Flanders,70-79,F,12,Limburg
5054,2020-04-07,VLI,Flanders,80-89,M,24,Limburg
5055,2020-04-07,VLI,Flanders,80-89,F,42,Limburg
5056,2020-04-07,VLI,Flanders,90+,M,9,Limburg
5057,2020-04-07,VLI,Flanders,90+,F,20,Limburg
5058,2020-04-07,WLX,Wallonia,10-19,F,1,Luxembourg
5059,2020-04-07,WLX,Wallonia,20-29,M,3,Luxembourg
5060,2020-04-07,WLX,Wallonia,20-29,F,5,Luxembourg
5061,2020-04-07,WLX,Wallonia,30-39,M,3,Luxembourg
5062,2020-04-07,WLX,Wallonia,40-49,M,6,Luxembourg
5063,2020-04-07,WLX,Wallonia,40-49,F,4,Luxembourg
5064,2020-04-07,WLX,Wallonia,50-59,M,5,Luxembourg
5065,2020-04-07,WLX,Wallonia,50-59,F,3,Luxembourg
5066,2020-04-07,WLX,Wallonia,60-69,M,2,Luxembourg
5067,2020-04-07,WLX,Wallonia,60-69,F,3,Luxembourg
5068,2020-04-07,WLX,Wallonia,70-79,F,2,Luxembourg
5069,2020-04-07,WLX,Wallonia,80-89,M,3,Luxembourg
5070,2020-04-07,WLX,Wallonia,80-89,F,5,Luxembourg
5071,2020-04-07,WLX,Wallonia,90+,M,1,Luxembourg
5072,2020-04-07,WLX,Wallonia,90+,F,2,Luxembourg
5073,2020-04-07,WNA,Wallonia,10-19,F,1,Namur
5074,2020-04-07,WNA,Wallonia,20-29,M,1,Namur
5075,2020-04-07,WNA,Wallonia,20-29,F,3,Namur
5076,2020-04-07,WNA,Wallonia,30-39,M,1,Namur
5077,2020-04-07,WNA,Wallonia,30-39,F,5,Namur
5078,2020-04-07,WNA,Wallonia,40-49,M,2,Namur
5079,2020-04-07,WNA,Wallonia,40-49,F,15,Namur
5080,2020-04-07,WNA,Wallonia,50-59,M,5,Namur
5081,2020-04-07,WNA,Wallonia,50-59,F,8,Namur
5082,2020-04-07,WNA,Wallonia,70-79,M,2,Namur
5083,2020-04-07,WNA,Wallonia,70-79,F,4,Namur
5084,2020-04-07,WNA,Wallonia,80-89,M,5,Namur
5085,2020-04-07,WNA,Wallonia,80-89,F,14,Namur
5086,2020-04-07,WNA,Wallonia,90+,M,1,Namur
5087,2020-04-07,WNA,Wallonia,90+,F,2,Namur
5089,2020-04-07,VOV,Flanders,0-9,F,1,OostVlaanderen
5090,2020-04-07,VOV,Flanders,20-29,M,5,OostVlaanderen
5091,2020-04-07,VOV,Flanders,20-29,F,10,OostVlaanderen
5092,2020-04-07,VOV,Flanders,30-39,M,1,OostVlaanderen
5093,2020-04-07,VOV,Flanders,30-39,F,19,OostVlaanderen
5094,2020-04-07,VOV,Flanders,40-49,M,2,OostVlaanderen
5095,2020-04-07,VOV,Flanders,40-49,F,11,OostVlaanderen
5096,2020-04-07,VOV,Flanders,50-59,M,11,OostVlaanderen
5097,2020-04-07,VOV,Flanders,50-59,F,14,OostVlaanderen
5098,2020-04-07,VOV,Flanders,60-69,M,8,OostVlaanderen
5099,2020-04-07,VOV,Flanders,60-69,F,6,OostVlaanderen
5100,2020-04-07,VOV,Flanders,70-79,M,10,OostVlaanderen
5101,2020-04-07,VOV,Flanders,70-79,F,4,OostVlaanderen
5102,2020-04-07,VOV,Flanders,80-89,M,17,OostVlaanderen
5103,2020-04-07,VOV,Flanders,80-89,F,15,OostVlaanderen
5104,2020-04-07,VOV,Flanders,90+,M,2,OostVlaanderen
5105,2020-04-07,VOV,Flanders,90+,F,9,OostVlaanderen
5107,2020-04-07,VBR,Flanders,10-19,M,1,VlaamsBrabant
5108,2020-04-07,VBR,Flanders,10-19,F,1,VlaamsBrabant
5109,2020-04-07,VBR,Flanders,20-29,M,1,VlaamsBrabant
5110,2020-04-07,VBR,Flanders,20-29,F,7,VlaamsBrabant
5111,2020-04-07,VBR,Flanders,30-39,M,3,VlaamsBrabant
5112,2020-04-07,VBR,Flanders,30-39,F,6,VlaamsBrabant
5113,2020-04-07,VBR,Flanders,40-49,M,6,VlaamsBrabant
5114,2020-04-07,VBR,Flanders,40-49,F,15,VlaamsBrabant
5115,2020-04-07,VBR,Flanders,50-59,M,7,VlaamsBrabant
5116,2020-04-07,VBR,Flanders,50-59,F,10,VlaamsBrabant
5117,2020-04-07,VBR,Flanders,60-69,M,8,VlaamsBrabant
5118,2020-04-07,VBR,Flanders,60-69,F,8,VlaamsBrabant
5119,2020-04-07,VBR,Flanders,70-79,M,3,VlaamsBrabant
5120,2020-04-07,VBR,Flanders,70-79,F,3,VlaamsBrabant
5121,2020-04-07,VBR,Flanders,80-89,M,14,VlaamsBrabant
5122,2020-04-07,VBR,Flanders,80-89,F,17,VlaamsBrabant
5123,2020-04-07,VBR,Flanders,90+,M,4,VlaamsBrabant
5124,2020-04-07,VBR,Flanders,90+,F,16,VlaamsBrabant
5126,2020-04-07,VWV,Flanders,10-19,F,1,WestVlaanderen
5127,2020-04-07,VWV,Flanders,20-29,M,2,WestVlaanderen
5128,2020-04-07,VWV,Flanders,20-29,F,9,WestVlaanderen
5129,2020-04-07,VWV,Flanders,30-39,F,13,WestVlaanderen
5130,2020-04-07,VWV,Flanders,40-49,M,3,WestVlaanderen
5131,2020-04-07,VWV,Flanders,40-49,F,16,WestVlaanderen
5132,2020-04-07,VWV,Flanders,50-59,M,10,WestVlaanderen
5133,2020-04-07,VWV,Flanders,50-59,F,10,WestVlaanderen
5134,2020-04-07,VWV,Flanders,60-69,M,4,WestVlaanderen
5135,2020-04-07,VWV,Flanders,60-69,F,8,WestVlaanderen
5136,2020-04-07,VWV,Flanders,70-79,M,5,WestVlaanderen
5137,2020-04-07,VWV,Flanders,70-79,F,9,WestVlaanderen
5138,2020-04-07,VWV,Flanders,80-89,M,16,WestVlaanderen
5139,2020-04-07,VWV,Flanders,80-89,F,25,WestVlaanderen
5140,2020-04-07,VWV,Flanders,90+,M,6,WestVlaanderen
5141,2020-04-07,VWV,Flanders,90+,F,15,WestVlaanderen
5157,2020-04-08,VAN,Flanders,0-9,M,1,Antwerpen
5158,2020-04-08,VAN,Flanders,20-29,M,3,Antwerpen
5159,2020-04-08,VAN,Flanders,20-29,F,10,Antwerpen
5160,2020-04-08,VAN,Flanders,30-39,M,1,Antwerpen
5161,2020-04-08,VAN,Flanders,30-39,F,10,Antwerpen
5162,2020-04-08,VAN,Flanders,40-49,M,5,Antwerpen
5163,2020-04-08,VAN,Flanders,40-49,F,17,Antwerpen
5164,2020-04-08,VAN,Flanders,50-59,M,8,Antwerpen
5165,2020-04-08,VAN,Flanders,50-59,F,17,Antwerpen
5166,2020-04-08,VAN,Flanders,60-69,M,13,Antwerpen
5167,2020-04-08,VAN,Flanders,60-69,F,10,Antwerpen
5168,2020-04-08,VAN,Flanders,70-79,M,13,Antwerpen
5169,2020-04-08,VAN,Flanders,70-79,F,14,Antwerpen
5170,2020-04-08,VAN,Flanders,80-89,M,21,Antwerpen
5171,2020-04-08,VAN,Flanders,80-89,F,30,Antwerpen
5172,2020-04-08,VAN,Flanders,90+,M,10,Antwerpen
5173,2020-04-08,VAN,Flanders,90+,F,33,Antwerpen
5174,2020-04-08,WBR,Wallonia,0-9,F,1,BrabantWallon
5175,2020-04-08,WBR,Wallonia,20-29,F,6,BrabantWallon
5176,2020-04-08,WBR,Wallonia,30-39,M,1,BrabantWallon
5177,2020-04-08,WBR,Wallonia,30-39,F,7,BrabantWallon
5178,2020-04-08,WBR,Wallonia,40-49,M,2,BrabantWallon
5179,2020-04-08,WBR,Wallonia,40-49,F,5,BrabantWallon
5180,2020-04-08,WBR,Wallonia,50-59,F,5,BrabantWallon
5181,2020-04-08,WBR,Wallonia,60-69,M,1,BrabantWallon
5182,2020-04-08,WBR,Wallonia,60-69,F,2,BrabantWallon
5183,2020-04-08,WBR,Wallonia,70-79,M,2,BrabantWallon
5184,2020-04-08,WBR,Wallonia,80-89,M,4,BrabantWallon
5185,2020-04-08,WBR,Wallonia,80-89,F,2,BrabantWallon
5186,2020-04-08,WBR,Wallonia,90+,F,2,BrabantWallon
5187,2020-04-08,BRU,Brussels,10-19,F,2,Brussels
5188,2020-04-08,BRU,Brussels,20-29,M,2,Brussels
5189,2020-04-08,BRU,Brussels,20-29,F,4,Brussels
5190,2020-04-08,BRU,Brussels,30-39,F,10,Brussels
5191,2020-04-08,BRU,Brussels,40-49,M,10,Brussels
5192,2020-04-08,BRU,Brussels,40-49,F,18,Brussels
5193,2020-04-08,BRU,Brussels,50-59,M,10,Brussels
5194,2020-04-08,BRU,Brussels,50-59,F,9,Brussels
5195,2020-04-08,BRU,Brussels,60-69,M,10,Brussels
5196,2020-04-08,BRU,Brussels,60-69,F,2,Brussels
5197,2020-04-08,BRU,Brussels,70-79,M,11,Brussels
5198,2020-04-08,BRU,Brussels,70-79,F,10,Brussels
5199,2020-04-08,BRU,Brussels,80-89,M,14,Brussels
5200,2020-04-08,BRU,Brussels,80-89,F,32,Brussels
5201,2020-04-08,BRU,Brussels,90+,M,8,Brussels
5202,2020-04-08,BRU,Brussels,90+,F,21,Brussels
5203,2020-04-08,WHT,Wallonia,0-9,F,1,Hainaut
5204,2020-04-08,WHT,Wallonia,10-19,F,1,Hainaut
5205,2020-04-08,WHT,Wallonia,20-29,M,3,Hainaut
5206,2020-04-08,WHT,Wallonia,20-29,F,11,Hainaut
5207,2020-04-08,WHT,Wallonia,30-39,M,2,Hainaut
5208,2020-04-08,WHT,Wallonia,30-39,F,13,Hainaut
5209,2020-04-08,WHT,Wallonia,40-49,M,5,Hainaut
5210,2020-04-08,WHT,Wallonia,40-49,F,22,Hainaut
5211,2020-04-08,WHT,Wallonia,50-59,M,6,Hainaut
5212,2020-04-08,WHT,Wallonia,50-59,F,22,Hainaut
5213,2020-04-08,WHT,Wallonia,60-69,M,5,Hainaut
5214,2020-04-08,WHT,Wallonia,60-69,F,5,Hainaut
5215,2020-04-08,WHT,Wallonia,70-79,M,6,Hainaut
5216,2020-04-08,WHT,Wallonia,70-79,F,10,Hainaut
5217,2020-04-08,WHT,Wallonia,80-89,M,14,Hainaut
5218,2020-04-08,WHT,Wallonia,80-89,F,22,Hainaut
5219,2020-04-08,WHT,Wallonia,90+,M,2,Hainaut
5220,2020-04-08,WHT,Wallonia,90+,F,8,Hainaut
5221,2020-04-08,WLG,Wallonia,0-9,M,1,Liège
5222,2020-04-08,WLG,Wallonia,10-19,F,1,Liège
5223,2020-04-08,WLG,Wallonia,20-29,M,3,Liège
5224,2020-04-08,WLG,Wallonia,20-29,F,12,Liège
5225,2020-04-08,WLG,Wallonia,30-39,M,4,Liège
5226,2020-04-08,WLG,Wallonia,30-39,F,14,Liège
5227,2020-04-08,WLG,Wallonia,40-49,M,4,Liège
5228,2020-04-08,WLG,Wallonia,40-49,F,16,Liège
5229,2020-04-08,WLG,Wallonia,50-59,M,8,Liège
5230,2020-04-08,WLG,Wallonia,50-59,F,26,Liège
5231,2020-04-08,WLG,Wallonia,60-69,M,6,Liège
5232,2020-04-08,WLG,Wallonia,60-69,F,3,Liège
5233,2020-04-08,WLG,Wallonia,70-79,M,8,Liège
5234,2020-04-08,WLG,Wallonia,70-79,F,5,Liège
5235,2020-04-08,WLG,Wallonia,80-89,M,7,Liège
5236,2020-04-08,WLG,Wallonia,80-89,F,31,Liège
5237,2020-04-08,WLG,Wallonia,90+,M,2,Liège
5238,2020-04-08,WLG,Wallonia,90+,F,9,Liège
5239,2020-04-08,VLI,Flanders,20-29,M,4,Limburg
5240,2020-04-08,VLI,Flanders,20-29,F,9,Limburg
5241,2020-04-08,VLI,Flanders,30-39,F,16,Limburg
5242,2020-04-08,VLI,Flanders,40-49,M,4,Limburg
5243,2020-04-08,VLI,Flanders,40-49,F,13,Limburg
5244,2020-04-08,VLI,Flanders,50-59,M,8,Limburg
5245,2020-04-08,VLI,Flanders,50-59,F,25,Limburg
5246,2020-04-08,VLI,Flanders,60-69,M,1,Limburg
5247,2020-04-08,VLI,Flanders,60-69,F,8,Limburg
5248,2020-04-08,VLI,Flanders,70-79,M,11,Limburg
5249,2020-04-08,VLI,Flanders,70-79,F,15,Limburg
5250,2020-04-08,VLI,Flanders,80-89,M,19,Limburg
5251,2020-04-08,VLI,Flanders,80-89,F,38,Limburg
5252,2020-04-08,VLI,Flanders,90+,M,11,Limburg
5253,2020-04-08,VLI,Flanders,90+,F,32,Limburg
5254,2020-04-08,WLX,Wallonia,10-19,F,1,Luxembourg
5255,2020-04-08,WLX,Wallonia,20-29,M,1,Luxembourg
5256,2020-04-08,WLX,Wallonia,20-29,F,3,Luxembourg
5257,2020-04-08,WLX,Wallonia,30-39,M,5,Luxembourg
5258,2020-04-08,WLX,Wallonia,30-39,F,2,Luxembourg
5259,2020-04-08,WLX,Wallonia,40-49,M,2,Luxembourg
5260,2020-04-08,WLX,Wallonia,50-59,F,4,Luxembourg
5261,2020-04-08,WLX,Wallonia,60-69,M,1,Luxembourg
5262,2020-04-08,WLX,Wallonia,70-79,M,5,Luxembourg
5263,2020-04-08,WLX,Wallonia,70-79,F,4,Luxembourg
5264,2020-04-08,WLX,Wallonia,80-89,M,1,Luxembourg
5265,2020-04-08,WLX,Wallonia,80-89,F,6,Luxembourg
5266,2020-04-08,WLX,Wallonia,90+,F,2,Luxembourg
5267,2020-04-08,WNA,Wallonia,0-9,M,1,Namur
5268,2020-04-08,WNA,Wallonia,0-9,F,2,Namur
5269,2020-04-08,WNA,Wallonia,20-29,M,3,Namur
5270,2020-04-08,WNA,Wallonia,20-29,F,5,Namur
5271,2020-04-08,WNA,Wallonia,30-39,M,3,Namur
5272,2020-04-08,WNA,Wallonia,30-39,F,6,Namur
5273,2020-04-08,WNA,Wallonia,40-49,M,3,Namur
5274,2020-04-08,WNA,Wallonia,40-49,F,11,Namur
5275,2020-04-08,WNA,Wallonia,50-59,M,7,Namur
5276,2020-04-08,WNA,Wallonia,50-59,F,5,Namur
5277,2020-04-08,WNA,Wallonia,60-69,M,2,Namur
5278,2020-04-08,WNA,Wallonia,70-79,M,4,Namur
5279,2020-04-08,WNA,Wallonia,70-79,F,4,Namur
5280,2020-04-08,WNA,Wallonia,80-89,M,1,Namur
5281,2020-04-08,WNA,Wallonia,80-89,F,8,Namur
5282,2020-04-08,WNA,Wallonia,90+,F,4,Namur
5283,2020-04-08,VOV,Flanders,0-9,F,2,OostVlaanderen
5285,2020-04-08,VOV,Flanders,20-29,M,2,OostVlaanderen
5286,2020-04-08,VOV,Flanders,20-29,F,7,OostVlaanderen
5287,2020-04-08,VOV,Flanders,30-39,M,5,OostVlaanderen
5288,2020-04-08,VOV,Flanders,30-39,F,5,OostVlaanderen
5289,2020-04-08,VOV,Flanders,40-49,M,2,OostVlaanderen
5290,2020-04-08,VOV,Flanders,40-49,F,15,OostVlaanderen
5291,2020-04-08,VOV,Flanders,50-59,M,7,OostVlaanderen
5292,2020-04-08,VOV,Flanders,50-59,F,22,OostVlaanderen
5293,2020-04-08,VOV,Flanders,60-69,M,8,OostVlaanderen
5294,2020-04-08,VOV,Flanders,60-69,F,1,OostVlaanderen
5295,2020-04-08,VOV,Flanders,70-79,M,5,OostVlaanderen
5296,2020-04-08,VOV,Flanders,70-79,F,14,OostVlaanderen
5297,2020-04-08,VOV,Flanders,80-89,M,18,OostVlaanderen
5298,2020-04-08,VOV,Flanders,80-89,F,31,OostVlaanderen
5299,2020-04-08,VOV,Flanders,90+,M,4,OostVlaanderen
5300,2020-04-08,VOV,Flanders,90+,F,18,OostVlaanderen
5303,2020-04-08,VBR,Flanders,0-9,M,1,VlaamsBrabant
5304,2020-04-08,VBR,Flanders,10-19,M,1,VlaamsBrabant
5305,2020-04-08,VBR,Flanders,20-29,M,1,VlaamsBrabant
5306,2020-04-08,VBR,Flanders,20-29,F,6,VlaamsBrabant
5307,2020-04-08,VBR,Flanders,30-39,M,2,VlaamsBrabant
5308,2020-04-08,VBR,Flanders,30-39,F,6,VlaamsBrabant
5309,2020-04-08,VBR,Flanders,40-49,M,3,VlaamsBrabant
