country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-04-26,-42.0,0.0,9.0,-37.0,-34.0,13.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-04-27,-41.0,4.0,21.0,-34.0,-33.0,13.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-04-28,-44.0,3.0,5.0,-35.0,-33.0,12.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-04-29,-44.0,7.0,-4.0,-36.0,-33.0,13.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-04-30,-41.0,19.0,-9.0,-35.0,-33.0,14.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-01,-73.0,-66.0,-24.0,-50.0,-47.0,14.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-02,-37.0,57.0,3.0,-31.0,-8.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-03,-32.0,18.0,32.0,-23.0,-24.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-04,-35.0,13.0,12.0,-25.0,-24.0,9.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-05,-38.0,12.0,16.0,-25.0,-24.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-06,-41.0,11.0,0.0,-26.0,-24.0,9.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-07,-38.0,16.0,19.0,-21.0,-24.0,9.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-08,-52.0,-12.0,43.0,-26.0,-31.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-09,-40.0,23.0,35.0,-20.0,-9.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-10,-35.0,10.0,19.0,-23.0,-26.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-11,-33.0,15.0,20.0,-21.0,-25.0,9.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-12,-31.0,28.0,44.0,-10.0,-26.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-13,-52.0,-20.0,100.0,-41.0,-79.0,19.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-14,-37.0,18.0,77.0,-38.0,-59.0,17.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-15,-48.0,-4.0,30.0,-27.0,-23.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-16,-43.0,10.0,8.0,-4.0,-8.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-17,-35.0,8.0,28.0,-18.0,-23.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-18,-35.0,9.0,30.0,-19.0,-22.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-19,-13.0,16.0,37.0,-13.0,-20.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-20,-15.0,18.0,48.0,-14.0,-20.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-21,-20.0,15.0,34.0,-9.0,-21.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-22,-21.0,10.0,46.0,-4.0,-8.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-23,-8.0,35.0,94.0,-9.0,-1.0,0.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-24,-25.0,-22.0,64.0,-36.0,-75.0,17.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-25,-16.0,23.0,43.0,-11.0,-20.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-26,-19.0,16.0,44.0,-14.0,-19.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-27,-15.0,18.0,62.0,-12.0,-18.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-28,-14.0,18.0,61.0,-8.0,-17.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-29,-15.0,13.0,61.0,-3.0,-1.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-30,2.0,41.0,81.0,1.0,11.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-05-31,-9.0,16.0,75.0,-11.0,-17.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-01,-9.0,20.0,72.0,-9.0,-16.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-02,-13.0,19.0,51.0,-12.0,-16.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-03,-14.0,20.0,50.0,-12.0,-15.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-04,-16.0,16.0,36.0,-10.0,-15.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-05,-15.0,11.0,52.0,-5.0,0.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-06,-4.0,35.0,79.0,2.0,7.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-07,-8.0,18.0,69.0,-11.0,-17.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-08,-8.0,21.0,74.0,-9.0,-15.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-09,-4.0,20.0,79.0,-7.0,-16.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-10,-7.0,22.0,74.0,-7.0,-15.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-11,-8.0,18.0,76.0,-5.0,-16.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-12,-13.0,8.0,85.0,2.0,0.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-13,3.0,38.0,107.0,7.0,8.0,-5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-14,-4.0,21.0,92.0,-9.0,-19.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-15,-4.0,22.0,88.0,-7.0,-17.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-16,-10.0,17.0,75.0,-10.0,-18.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-17,-10.0,19.0,60.0,-8.0,-16.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-18,-10.0,14.0,64.0,-6.0,-18.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-19,-17.0,4.0,49.0,-4.0,-1.0,0.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-20,3.0,33.0,53.0,4.0,12.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-21,-2.0,15.0,95.0,-6.0,-20.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-22,-9.0,13.0,64.0,-11.0,-19.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-23,-9.0,15.0,66.0,-10.0,-19.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-24,-9.0,15.0,74.0,-8.0,-18.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-25,-9.0,12.0,71.0,-6.0,-19.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-26,-14.0,4.0,69.0,3.0,0.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-27,2.0,30.0,60.0,6.0,11.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-28,-3.0,19.0,77.0,-9.0,-22.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-29,-5.0,15.0,69.0,-10.0,-20.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-06-30,-2.0,19.0,69.0,-8.0,-20.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-01,2.0,24.0,91.0,-3.0,-19.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-02,-1.0,17.0,89.0,0.0,-20.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-03,-6.0,9.0,75.0,11.0,-1.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-04,12.0,31.0,59.0,10.0,7.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-05,8.0,27.0,111.0,-4.0,-23.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-06,7.0,26.0,102.0,-2.0,-21.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-07,1.0,21.0,106.0,-2.0,-22.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-08,2.0,24.0,114.0,-3.0,-25.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-09,-1.0,17.0,115.0,0.0,-26.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-10,-9.0,9.0,97.0,16.0,-4.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-11,14.0,41.0,128.0,19.0,7.0,-5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-12,6.0,27.0,144.0,-8.0,-33.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-13,12.0,36.0,156.0,-6.0,-32.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-14,-18.0,-25.0,179.0,-29.0,-77.0,15.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-15,2.0,34.0,151.0,-7.0,-33.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-16,-3.0,18.0,141.0,-5.0,-33.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-17,-11.0,7.0,135.0,21.0,-4.0,-4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-18,13.0,43.0,153.0,24.0,9.0,-6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-19,6.0,30.0,198.0,-6.0,-34.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-20,7.0,27.0,201.0,-7.0,-33.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-21,-3.0,23.0,184.0,-7.0,-29.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-22,-2.0,24.0,184.0,-9.0,-31.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-23,-7.0,16.0,145.0,-6.0,-32.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-24,-14.0,8.0,107.0,15.0,-4.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-25,6.0,37.0,117.0,12.0,9.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-26,5.0,28.0,190.0,-10.0,-36.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-27,5.0,26.0,174.0,-12.0,-34.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-28,-1.0,22.0,172.0,-9.0,-31.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-29,1.0,24.0,185.0,-9.0,-34.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-30,-4.0,18.0,137.0,-4.0,-35.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-07-31,-14.0,9.0,109.0,22.0,-5.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-01,10.0,44.0,128.0,20.0,8.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-02,9.0,33.0,220.0,-11.0,-46.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-03,7.0,30.0,200.0,-13.0,-45.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-04,-1.0,24.0,165.0,-15.0,-42.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-05,2.0,28.0,191.0,-14.0,-44.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-06,-4.0,18.0,168.0,-9.0,-44.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-07,-15.0,7.0,108.0,16.0,-11.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-08,17.0,46.0,155.0,19.0,7.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-09,7.0,36.0,252.0,-13.0,-51.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-10,4.0,32.0,260.0,-14.0,-50.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-11,-5.0,26.0,248.0,-14.0,-47.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-12,-5.0,29.0,241.0,-15.0,-50.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-13,-9.0,20.0,199.0,-11.0,-49.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-14,-21.0,7.0,159.0,19.0,-12.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-15,9.0,48.0,165.0,20.0,8.0,-5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-16,5.0,36.0,228.0,-12.0,-50.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-17,4.0,33.0,226.0,-14.0,-49.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-18,-4.0,26.0,202.0,-15.0,-43.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-19,-3.0,28.0,204.0,-15.0,-46.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-20,-10.0,17.0,179.0,-11.0,-46.0,8.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-21,-19.0,5.0,131.0,16.0,-9.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-22,6.0,41.0,124.0,17.0,11.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-23,3.0,31.0,185.0,-12.0,-39.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-24,2.0,27.0,183.0,-11.0,-37.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-25,-4.0,22.0,176.0,-10.0,-33.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-26,-3.0,26.0,161.0,-10.0,-35.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-27,-6.0,19.0,132.0,-6.0,-35.0,7.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-28,-13.0,9.0,98.0,16.0,-3.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-29,8.0,37.0,98.0,19.0,14.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-30,6.0,30.0,114.0,-5.0,-29.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-08-31,5.0,29.0,112.0,-3.0,-27.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-01,-2.0,26.0,94.0,-2.0,-23.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-02,-2.0,30.0,92.0,-2.0,-26.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-03,-5.0,22.0,82.0,2.0,-24.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-04,-7.0,15.0,88.0,11.0,0.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-05,12.0,42.0,113.0,19.0,12.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-06,2.0,28.0,117.0,6.0,-24.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-07,1.0,26.0,117.0,6.0,-23.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-08,-3.0,24.0,100.0,4.0,-21.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-09,-5.0,24.0,84.0,4.0,-22.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-10,-4.0,19.0,77.0,8.0,-22.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-11,-5.0,13.0,90.0,15.0,0.0,-2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-12,13.0,38.0,106.0,23.0,11.0,-3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-13,-1.0,22.0,100.0,6.0,-23.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-14,-3.0,21.0,80.0,6.0,-22.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-15,-7.0,19.0,65.0,3.0,-22.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-16,-8.0,19.0,72.0,2.0,-23.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-17,-5.0,15.0,79.0,7.0,-23.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-18,-8.0,8.0,75.0,11.0,-2.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-19,7.0,28.0,69.0,17.0,6.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-20,-5.0,18.0,64.0,1.0,-21.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-21,-4.0,18.0,75.0,2.0,-18.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-22,-7.0,15.0,78.0,1.0,-14.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-23,-8.0,17.0,75.0,3.0,-14.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-24,-6.0,14.0,70.0,6.0,-15.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-25,-10.0,7.0,65.0,8.0,-1.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-26,0.0,23.0,49.0,11.0,5.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-27,-7.0,16.0,54.0,-1.0,-15.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-28,-5.0,18.0,59.0,1.0,-14.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-29,-10.0,14.0,45.0,-4.0,-15.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-09-30,-8.0,17.0,52.0,0.0,-14.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-01,-8.0,14.0,33.0,1.0,-16.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-02,-10.0,8.0,27.0,0.0,-4.0,0.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-03,-7.0,16.0,8.0,0.0,-1.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-04,-9.0,14.0,30.0,-5.0,-17.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-05,-5.0,17.0,28.0,-4.0,-16.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-06,-7.0,16.0,36.0,-4.0,-14.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-07,-8.0,16.0,40.0,-2.0,-13.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-08,-6.0,13.0,42.0,1.0,-15.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-09,-7.0,8.0,49.0,5.0,-3.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-10,6.0,26.0,60.0,11.0,1.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-11,-6.0,15.0,47.0,-4.0,-14.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-12,-5.0,16.0,42.0,-2.0,-13.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-13,-9.0,13.0,38.0,-4.0,-13.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-14,-9.0,16.0,40.0,-2.0,-12.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-15,-8.0,11.0,32.0,0.0,-14.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-16,-9.0,6.0,42.0,3.0,-3.0,0.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-17,2.0,23.0,52.0,9.0,0.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-18,-9.0,12.0,37.0,-5.0,-14.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-19,-6.0,14.0,48.0,-2.0,-13.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-20,-12.0,11.0,24.0,-5.0,-13.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-21,-12.0,12.0,19.0,-4.0,-12.0,2.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-22,-10.0,12.0,24.0,0.0,-13.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-23,-11.0,7.0,33.0,5.0,-5.0,0.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-24,4.0,24.0,55.0,9.0,-2.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-25,-4.0,15.0,55.0,-8.0,-27.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-26,-3.0,17.0,58.0,-7.0,-25.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-27,-7.0,15.0,60.0,-5.0,-22.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-28,-4.0,19.0,64.0,-4.0,-26.0,3.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-29,-7.0,15.0,33.0,-4.0,-29.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-30,-13.0,11.0,13.0,4.0,-11.0,0.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-10-31,13.0,43.0,36.0,7.0,-5.0,-1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-11-01,-22.0,-28.0,56.0,-31.0,-82.0,17.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-11-02,-2.0,28.0,39.0,-7.0,-29.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-11-03,-8.0,17.0,28.0,-10.0,-24.0,4.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-11-04,-6.0,17.0,30.0,-10.0,-27.0,5.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-11-05,-7.0,14.0,23.0,-9.0,-27.0,6.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-11-06,-10.0,8.0,13.0,2.0,-7.0,1.0
FR,France,,,,,,ChIJMVd4MymgVA0R99lHx5Y__Ws,2021-11-07,-5.0,19.0,4.0,4.0,-4.0,1.0
