CD_REFNIS,CD_SEX,CD_AGEGROUP,DT_DATE,NR_YEAR,MS_NUM_DEATH
4000,2,25-44,2016-01-02,2016,1
4000,2,25-44,2017-01-02,2017,1
4000,2,25-44,2018-01-02,2018,1
4000,2,45-64,2009-01-02,2009,4
4000,2,45-64,2011-01-02,2011,2
4000,2,45-64,2012-01-02,2012,2
4000,2,45-64,2013-01-02,2013,2
4000,2,45-64,2014-01-02,2014,3
4000,2,45-64,2016-01-02,2016,1
4000,2,45-64,2017-01-02,2017,2
4000,2,45-64,2018-01-02,2018,2
4000,2,45-64,2019-01-02,2019,1
4000,2,65-74,2010-01-02,2010,3
4000,2,65-74,2013-01-02,2013,2
4000,2,65-74,2015-01-02,2015,2
4000,2,65-74,2016-01-02,2016,2
4000,2,65-74,2017-01-02,2017,2
4000,2,65-74,2018-01-02,2018,1
4000,2,65-74,2019-01-02,2019,3
4000,2,65-74,2020-01-02,2020,1
4000,2,75-84,2009-01-02,2009,4
4000,2,75-84,2010-01-02,2010,3
4000,2,75-84,2011-01-02,2011,8
4000,2,75-84,2012-01-02,2012,3
4000,2,75-84,2013-01-02,2013,4
4000,2,75-84,2014-01-02,2014,3
4000,2,75-84,2015-01-02,2015,1
4000,2,75-84,2017-01-02,2017,3
4000,2,75-84,2019-01-02,2019,4
4000,2,75-84,2020-01-02,2020,3
4000,2,85+,2009-01-02,2009,8
4000,2,85+,2010-01-02,2010,6
4000,2,85+,2011-01-02,2011,9
4000,2,85+,2012-01-02,2012,8
4000,2,85+,2013-01-02,2013,13
4000,2,85+,2014-01-02,2014,5
4000,2,85+,2015-01-02,2015,10
4000,2,85+,2016-01-02,2016,7
4000,2,85+,2017-01-02,2017,10
4000,2,85+,2018-01-02,2018,9
4000,2,85+,2019-01-02,2019,13
4000,2,85+,2020-01-02,2020,9
2000,1,0-24,2011-01-03,2011,1
2000,1,0-24,2015-01-03,2015,2
2000,1,0-24,2016-01-03,2016,3
2000,1,0-24,2017-01-03,2017,1
2000,1,0-24,2020-01-03,2020,1
2000,1,25-44,2009-01-03,2009,3
2000,1,25-44,2010-01-03,2010,1
2000,1,25-44,2011-01-03,2011,5
2000,1,25-44,2012-01-03,2012,2
2000,1,25-44,2013-01-03,2013,3
2000,1,25-44,2014-01-03,2014,3
2000,1,25-44,2015-01-03,2015,1
2000,1,25-44,2016-01-03,2016,1
2000,1,25-44,2017-01-03,2017,1
2000,1,25-44,2018-01-03,2018,7
2000,1,25-44,2019-01-03,2019,2
2000,1,25-44,2020-01-03,2020,2
2000,1,45-64,2009-01-03,2009,15
2000,1,45-64,2010-01-03,2010,19
2000,1,45-64,2011-01-03,2011,12
2000,1,45-64,2012-01-03,2012,18
2000,1,45-64,2013-01-03,2013,14
2000,1,45-64,2014-01-03,2014,9
2000,1,45-64,2015-01-03,2015,23
2000,1,45-64,2016-01-03,2016,8
2000,1,45-64,2017-01-03,2017,9
2000,1,45-64,2018-01-03,2018,15
2000,1,45-64,2019-01-03,2019,11
2000,1,45-64,2020-01-03,2020,10
2000,1,65-74,2009-01-03,2009,15
2000,1,65-74,2010-01-03,2010,21
2000,1,65-74,2011-01-03,2011,26
2000,1,65-74,2012-01-03,2012,24
2000,1,65-74,2013-01-03,2013,16
2000,1,65-74,2014-01-03,2014,18
2000,1,65-74,2015-01-03,2015,13
2000,1,65-74,2016-01-03,2016,20
2000,1,65-74,2017-01-03,2017,15
2000,1,65-74,2018-01-03,2018,15
2000,1,65-74,2019-01-03,2019,24
2000,1,65-74,2020-01-03,2020,33
2000,1,75-84,2009-01-03,2009,37
2000,1,75-84,2010-01-03,2010,36
2000,1,75-84,2011-01-03,2011,30
2000,1,75-84,2012-01-03,2012,46
2000,1,75-84,2013-01-03,2013,29
2000,1,75-84,2014-01-03,2014,31
2000,1,75-84,2015-01-03,2015,29
2000,1,75-84,2016-01-03,2016,23
2000,1,75-84,2017-01-03,2017,24
2000,1,75-84,2018-01-03,2018,29
2000,1,75-84,2019-01-03,2019,21
2000,1,75-84,2020-01-03,2020,21
2000,1,85+,2009-01-03,2009,22
2000,1,85+,2010-01-03,2010,17
2000,1,85+,2011-01-03,2011,18
2000,1,85+,2012-01-03,2012,28
2000,1,85+,2013-01-03,2013,26
2000,1,85+,2014-01-03,2014,32
2000,1,85+,2015-01-03,2015,33
2000,1,85+,2016-01-03,2016,27
2000,1,85+,2017-01-03,2017,39
2000,1,85+,2018-01-03,2018,35
2000,1,85+,2019-01-03,2019,40
2000,1,85+,2020-01-03,2020,32
2000,2,0-24,2009-01-03,2009,1
2000,2,0-24,2010-01-03,2010,1
2000,2,0-24,2011-01-03,2011,2
2000,2,0-24,2014-01-03,2014,1
2000,2,0-24,2015-01-03,2015,1
2000,2,0-24,2016-01-03,2016,2
2000,2,0-24,2019-01-03,2019,1
2000,2,0-24,2020-01-03,2020,1
2000,2,25-44,2010-01-03,2010,1
2000,2,25-44,2011-01-03,2011,1
2000,2,25-44,2015-01-03,2015,2
2000,2,25-44,2016-01-03,2016,1
2000,2,25-44,2017-01-03,2017,2
2000,2,25-44,2018-01-03,2018,1
2000,2,25-44,2019-01-03,2019,1
2000,2,25-44,2020-01-03,2020,1
2000,2,45-64,2009-01-03,2009,6
2000,2,45-64,2010-01-03,2010,11
2000,2,45-64,2011-01-03,2011,13
2000,2,45-64,2012-01-03,2012,5
2000,2,45-64,2013-01-03,2013,11
2000,2,45-64,2014-01-03,2014,15
2000,2,45-64,2015-01-03,2015,4
2000,2,45-64,2016-01-03,2016,4
2000,2,45-64,2017-01-03,2017,5
2000,2,45-64,2018-01-03,2018,11
2000,2,45-64,2019-01-03,2019,6
2000,2,45-64,2020-01-03,2020,8
2000,2,65-74,2009-01-03,2009,12
2000,2,65-74,2010-01-03,2010,9
2000,2,65-74,2011-01-03,2011,15
2000,2,65-74,2012-01-03,2012,10
2000,2,65-74,2013-01-03,2013,12
2000,2,65-74,2014-01-03,2014,13
2000,2,65-74,2015-01-03,2015,10
2000,2,65-74,2016-01-03,2016,7
2000,2,65-74,2017-01-03,2017,14
2000,2,65-74,2018-01-03,2018,12
2000,2,65-74,2019-01-03,2019,12
2000,2,65-74,2020-01-03,2020,13
2000,2,75-84,2009-01-03,2009,24
2000,2,75-84,2010-01-03,2010,20
2000,2,75-84,2011-01-03,2011,33
2000,2,75-84,2012-01-03,2012,25
2000,2,75-84,2013-01-03,2013,28
2000,2,75-84,2014-01-03,2014,22
2000,2,75-84,2015-01-03,2015,28
2000,2,75-84,2016-01-03,2016,16
2000,2,75-84,2017-01-03,2017,31
2000,2,75-84,2018-01-03,2018,21
2000,2,75-84,2019-01-03,2019,21
2000,2,75-84,2020-01-03,2020,22
2000,2,85+,2009-01-03,2009,37
2000,2,85+,2010-01-03,2010,37
2000,2,85+,2011-01-03,2011,51
2000,2,85+,2012-01-03,2012,55
2000,2,85+,2013-01-03,2013,38
2000,2,85+,2014-01-03,2014,55
2000,2,85+,2015-01-03,2015,75
2000,2,85+,2016-01-03,2016,34
2000,2,85+,2017-01-03,2017,44
2000,2,85+,2018-01-03,2018,54
2000,2,85+,2019-01-03,2019,58
2000,2,85+,2020-01-03,2020,57
3000,1,0-24,2009-01-03,2009,1
3000,1,0-24,2010-01-03,2010,1
3000,1,0-24,2011-01-03,2011,1
3000,1,0-24,2015-01-03,2015,1
3000,1,0-24,2016-01-03,2016,2
3000,1,0-24,2018-01-03,2018,1
3000,1,25-44,2009-01-03,2009,6
3000,1,25-44,2010-01-03,2010,1
3000,1,25-44,2011-01-03,2011,4
3000,1,25-44,2012-01-03,2012,1
3000,1,25-44,2013-01-03,2013,1
3000,1,25-44,2014-01-03,2014,3
3000,1,25-44,2017-01-03,2017,2
3000,1,25-44,2018-01-03,2018,4
3000,1,25-44,2019-01-03,2019,2
3000,1,25-44,2020-01-03,2020,2
3000,1,45-64,2009-01-03,2009,9
3000,1,45-64,2010-01-03,2010,16
3000,1,45-64,2011-01-03,2011,10
3000,1,45-64,2012-01-03,2012,17
3000,1,45-64,2013-01-03,2013,18
3000,1,45-64,2014-01-03,2014,7
3000,1,45-64,2015-01-03,2015,8
3000,1,45-64,2016-01-03,2016,9
3000,1,45-64,2017-01-03,2017,13
3000,1,45-64,2018-01-03,2018,9
3000,1,45-64,2019-01-03,2019,18
3000,1,45-64,2020-01-03,2020,11
3000,1,65-74,2009-01-03,2009,13
3000,1,65-74,2010-01-03,2010,10
3000,1,65-74,2011-01-03,2011,10
3000,1,65-74,2012-01-03,2012,14
3000,1,65-74,2013-01-03,2013,7
3000,1,65-74,2014-01-03,2014,17
3000,1,65-74,2015-01-03,2015,10
3000,1,65-74,2016-01-03,2016,9
3000,1,65-74,2017-01-03,2017,8
3000,1,65-74,2018-01-03,2018,17
3000,1,65-74,2019-01-03,2019,12
3000,1,65-74,2020-01-03,2020,13
3000,1,75-84,2009-01-03,2009,17
3000,1,75-84,2010-01-03,2010,17
3000,1,75-84,2011-01-03,2011,17
3000,1,75-84,2012-01-03,2012,23
3000,1,75-84,2013-01-03,2013,19
3000,1,75-84,2014-01-03,2014,8
3000,1,75-84,2015-01-03,2015,13
3000,1,75-84,2016-01-03,2016,12
3000,1,75-84,2017-01-03,2017,19
3000,1,75-84,2018-01-03,2018,20
3000,1,75-84,2019-01-03,2019,14
3000,1,75-84,2020-01-03,2020,21
3000,1,85+,2009-01-03,2009,7
3000,1,85+,2010-01-03,2010,11
3000,1,85+,2011-01-03,2011,18
3000,1,85+,2012-01-03,2012,17
3000,1,85+,2013-01-03,2013,15
3000,1,85+,2014-01-03,2014,17
3000,1,85+,2015-01-03,2015,21
3000,1,85+,2016-01-03,2016,21
3000,1,85+,2017-01-03,2017,20
3000,1,85+,2018-01-03,2018,11
3000,1,85+,2019-01-03,2019,27
3000,1,85+,2020-01-03,2020,21
3000,2,0-24,2011-01-03,2011,1
3000,2,0-24,2013-01-03,2013,1
3000,2,25-44,2010-01-03,2010,1
3000,2,25-44,2011-01-03,2011,2
3000,2,25-44,2012-01-03,2012,3
3000,2,25-44,2013-01-03,2013,2
3000,2,25-44,2014-01-03,2014,1
3000,2,25-44,2015-01-03,2015,1
3000,2,25-44,2016-01-03,2016,1
3000,2,25-44,2018-01-03,2018,1
3000,2,25-44,2019-01-03,2019,1
3000,2,25-44,2020-01-03,2020,1
3000,2,45-64,2009-01-03,2009,4
3000,2,45-64,2010-01-03,2010,6
3000,2,45-64,2011-01-03,2011,10
3000,2,45-64,2012-01-03,2012,8
3000,2,45-64,2013-01-03,2013,11
3000,2,45-64,2014-01-03,2014,4
3000,2,45-64,2015-01-03,2015,6
3000,2,45-64,2016-01-03,2016,9
3000,2,45-64,2017-01-03,2017,8
3000,2,45-64,2018-01-03,2018,4
3000,2,45-64,2019-01-03,2019,8
3000,2,45-64,2020-01-03,2020,5
3000,2,65-74,2009-01-03,2009,4
3000,2,65-74,2010-01-03,2010,5
3000,2,65-74,2011-01-03,2011,10
3000,2,65-74,2012-01-03,2012,17
3000,2,65-74,2013-01-03,2013,6
3000,2,65-74,2014-01-03,2014,10
3000,2,65-74,2015-01-03,2015,5
3000,2,65-74,2016-01-03,2016,9
3000,2,65-74,2017-01-03,2017,10
3000,2,65-74,2018-01-03,2018,12
3000,2,65-74,2019-01-03,2019,7
3000,2,65-74,2020-01-03,2020,7
3000,2,75-84,2009-01-03,2009,18
3000,2,75-84,2010-01-03,2010,17
3000,2,75-84,2011-01-03,2011,23
3000,2,75-84,2012-01-03,2012,21
3000,2,75-84,2013-01-03,2013,11
3000,2,75-84,2014-01-03,2014,15
3000,2,75-84,2015-01-03,2015,20
3000,2,75-84,2016-01-03,2016,19
3000,2,75-84,2017-01-03,2017,10
3000,2,75-84,2018-01-03,2018,13
3000,2,75-84,2019-01-03,2019,19
3000,2,75-84,2020-01-03,2020,6
3000,2,85+,2009-01-03,2009,25
3000,2,85+,2010-01-03,2010,31
3000,2,85+,2011-01-03,2011,40
3000,2,85+,2012-01-03,2012,31
3000,2,85+,2013-01-03,2013,27
3000,2,85+,2014-01-03,2014,34
3000,2,85+,2015-01-03,2015,33
3000,2,85+,2016-01-03,2016,24
3000,2,85+,2017-01-03,2017,31
3000,2,85+,2018-01-03,2018,32
3000,2,85+,2019-01-03,2019,28
3000,2,85+,2020-01-03,2020,23
4000,1,0-24,2014-01-03,2014,1
4000,1,45-64,2009-01-03,2009,2
4000,1,45-64,2010-01-03,2010,2
4000,1,45-64,2011-01-03,2011,3
4000,1,45-64,2012-01-03,2012,2
4000,1,45-64,2013-01-03,2013,1
4000,1,45-64,2014-01-03,2014,3
4000,1,45-64,2016-01-03,2016,2
4000,1,45-64,2017-01-03,2017,2
4000,1,45-64,2018-01-03,2018,3
4000,1,45-64,2020-01-03,2020,2
4000,1,65-74,2009-01-03,2009,2
4000,1,65-74,2010-01-03,2010,4
4000,1,65-74,2012-01-03,2012,4
4000,1,65-74,2013-01-03,2013,2
4000,1,65-74,2016-01-03,2016,1
4000,1,65-74,2017-01-03,2017,2
4000,1,65-74,2018-01-03,2018,5
4000,1,65-74,2020-01-03,2020,2
4000,1,75-84,2009-01-03,2009,2
4000,1,75-84,2010-01-03,2010,3
4000,1,75-84,2011-01-03,2011,1
4000,1,75-84,2012-01-03,2012,2
4000,1,75-84,2013-01-03,2013,4
4000,1,75-84,2014-01-03,2014,2
4000,1,75-84,2015-01-03,2015,3
4000,1,75-84,2016-01-03,2016,4
4000,1,75-84,2017-01-03,2017,2
4000,1,75-84,2018-01-03,2018,2
4000,1,75-84,2019-01-03,2019,2
4000,1,75-84,2020-01-03,2020,4
4000,1,85+,2009-01-03,2009,6
4000,1,85+,2010-01-03,2010,5
4000,1,85+,2011-01-03,2011,2
4000,1,85+,2012-01-03,2012,7
4000,1,85+,2013-01-03,2013,4
4000,1,85+,2014-01-03,2014,6
4000,1,85+,2015-01-03,2015,10
4000,1,85+,2016-01-03,2016,3
4000,1,85+,2017-01-03,2017,6
4000,1,85+,2018-01-03,2018,7
4000,1,85+,2019-01-03,2019,5
4000,1,85+,2020-01-03,2020,6
4000,2,0-24,2009-01-03,2009,1
4000,2,0-24,2014-01-03,2014,1
4000,2,0-24,2017-01-03,2017,1
4000,2,25-44,2014-01-03,2014,1
4000,2,25-44,2015-01-03,2015,1
4000,2,25-44,2017-01-03,2017,1
4000,2,25-44,2020-01-03,2020,1
4000,2,45-64,2009-01-03,2009,1
4000,2,45-64,2012-01-03,2012,2
4000,2,45-64,2013-01-03,2013,1
4000,2,45-64,2014-01-03,2014,1
4000,2,45-64,2015-01-03,2015,2
4000,2,45-64,2016-01-03,2016,2
4000,2,45-64,2018-01-03,2018,3
4000,2,45-64,2019-01-03,2019,1
4000,2,45-64,2020-01-03,2020,1
4000,2,65-74,2009-01-03,2009,3
4000,2,65-74,2010-01-03,2010,2
4000,2,65-74,2011-01-03,2011,3
4000,2,65-74,2012-01-03,2012,3
4000,2,65-74,2013-01-03,2013,3
4000,2,65-74,2016-01-03,2016,1
4000,2,65-74,2017-01-03,2017,4
4000,2,65-74,2018-01-03,2018,2
4000,2,65-74,2019-01-03,2019,4
4000,2,65-74,2020-01-03,2020,2
4000,2,75-84,2009-01-03,2009,4
4000,2,75-84,2010-01-03,2010,4
4000,2,75-84,2011-01-03,2011,3
4000,2,75-84,2012-01-03,2012,4
4000,2,75-84,2013-01-03,2013,8
4000,2,75-84,2014-01-03,2014,2
4000,2,75-84,2015-01-03,2015,6
4000,2,75-84,2016-01-03,2016,2
4000,2,75-84,2017-01-03,2017,5
4000,2,75-84,2018-01-03,2018,3
4000,2,75-84,2019-01-03,2019,2
4000,2,75-84,2020-01-03,2020,6
4000,2,85+,2009-01-03,2009,13
4000,2,85+,2010-01-03,2010,6
4000,2,85+,2011-01-03,2011,3
4000,2,85+,2012-01-03,2012,8
4000,2,85+,2013-01-03,2013,7
4000,2,85+,2014-01-03,2014,12
4000,2,85+,2015-01-03,2015,5
4000,2,85+,2016-01-03,2016,12
4000,2,85+,2017-01-03,2017,9
4000,2,85+,2018-01-03,2018,10
4000,2,85+,2019-01-03,2019,8
4000,2,85+,2020-01-03,2020,12
2000,1,0-24,2009-01-04,2009,1
2000,1,0-24,2010-01-04,2010,1
2000,1,0-24,2013-01-04,2013,2
2000,1,0-24,2017-01-04,2017,1
2000,1,0-24,2020-01-04,2020,2
2000,1,25-44,2009-01-04,2009,2
2000,1,25-44,2011-01-04,2011,4
2000,1,25-44,2012-01-04,2012,2
2000,1,25-44,2013-01-04,2013,1
2000,1,25-44,2014-01-04,2014,4
2000,1,25-44,2015-01-04,2015,3
2000,1,25-44,2016-01-04,2016,5
2000,1,25-44,2017-01-04,2017,3
2000,1,25-44,2018-01-04,2018,3
2000,1,25-44,2019-01-04,2019,3
2000,1,25-44,2020-01-04,2020,5
2000,1,45-64,2009-01-04,2009,13
2000,1,45-64,2010-01-04,2010,9
2000,1,45-64,2011-01-04,2011,21
2000,1,45-64,2012-01-04,2012,12
2000,1,45-64,2013-01-04,2013,14
2000,1,45-64,2014-01-04,2014,11
2000,1,45-64,2015-01-04,2015,10
2000,1,45-64,2016-01-04,2016,20
2000,1,45-64,2017-01-04,2017,13
2000,1,45-64,2018-01-04,2018,15
2000,1,45-64,2019-01-04,2019,12
2000,1,45-64,2020-01-04,2020,15
2000,1,65-74,2009-01-04,2009,15
2000,1,65-74,2010-01-04,2010,12
2000,1,65-74,2011-01-04,2011,19
2000,1,65-74,2012-01-04,2012,20
2000,1,65-74,2013-01-04,2013,14
2000,1,65-74,2014-01-04,2014,27
2000,1,65-74,2015-01-04,2015,16
2000,1,65-74,2016-01-04,2016,21
2000,1,65-74,2017-01-04,2017,16
2000,1,65-74,2018-01-04,2018,17
2000,1,65-74,2019-01-04,2019,14
2000,1,65-74,2020-01-04,2020,20
2000,1,75-84,2009-01-04,2009,35
2000,1,75-84,2010-01-04,2010,28
2000,1,75-84,2011-01-04,2011,33
2000,1,75-84,2012-01-04,2012,34
2000,1,75-84,2013-01-04,2013,26
2000,1,75-84,2014-01-04,2014,31
2000,1,75-84,2015-01-04,2015,36
2000,1,75-84,2016-01-04,2016,31
2000,1,75-84,2017-01-04,2017,26
2000,1,75-84,2018-01-04,2018,32
2000,1,75-84,2019-01-04,2019,29
2000,1,75-84,2020-01-04,2020,34
2000,1,85+,2009-01-04,2009,20
2000,1,85+,2010-01-04,2010,18
2000,1,85+,2011-01-04,2011,24
2000,1,85+,2012-01-04,2012,21
2000,1,85+,2013-01-04,2013,22
2000,1,85+,2014-01-04,2014,31
2000,1,85+,2015-01-04,2015,32
2000,1,85+,2016-01-04,2016,22
2000,1,85+,2017-01-04,2017,45
2000,1,85+,2018-01-04,2018,22
2000,1,85+,2019-01-04,2019,30
2000,1,85+,2020-01-04,2020,23
2000,2,0-24,2011-01-04,2011,1
2000,2,0-24,2012-01-04,2012,1
2000,2,0-24,2013-01-04,2013,1
2000,2,0-24,2015-01-04,2015,2
2000,2,0-24,2018-01-04,2018,2
2000,2,0-24,2019-01-04,2019,1
2000,2,25-44,2009-01-04,2009,1
2000,2,25-44,2010-01-04,2010,1
2000,2,25-44,2011-01-04,2011,4
2000,2,25-44,2012-01-04,2012,2
2000,2,25-44,2013-01-04,2013,1
2000,2,25-44,2014-01-04,2014,1
2000,2,25-44,2015-01-04,2015,1
2000,2,25-44,2016-01-04,2016,1
2000,2,25-44,2017-01-04,2017,1
2000,2,25-44,2018-01-04,2018,2
2000,2,25-44,2019-01-04,2019,2
2000,2,45-64,2009-01-04,2009,8
2000,2,45-64,2010-01-04,2010,10
2000,2,45-64,2011-01-04,2011,13
2000,2,45-64,2012-01-04,2012,7
2000,2,45-64,2013-01-04,2013,6
2000,2,45-64,2014-01-04,2014,6
2000,2,45-64,2015-01-04,2015,7
2000,2,45-64,2016-01-04,2016,12
2000,2,45-64,2017-01-04,2017,6
2000,2,45-64,2018-01-04,2018,6
2000,2,45-64,2019-01-04,2019,5
2000,2,45-64,2020-01-04,2020,7
2000,2,65-74,2009-01-04,2009,9
2000,2,65-74,2010-01-04,2010,11
2000,2,65-74,2011-01-04,2011,13
2000,2,65-74,2012-01-04,2012,13
2000,2,65-74,2013-01-04,2013,8
2000,2,65-74,2014-01-04,2014,9
2000,2,65-74,2015-01-04,2015,5
2000,2,65-74,2016-01-04,2016,10
2000,2,65-74,2017-01-04,2017,10
2000,2,65-74,2018-01-04,2018,12
2000,2,65-74,2019-01-04,2019,7
2000,2,65-74,2020-01-04,2020,12
2000,2,75-84,2009-01-04,2009,19
2000,2,75-84,2010-01-04,2010,26
2000,2,75-84,2011-01-04,2011,29
2000,2,75-84,2012-01-04,2012,25
2000,2,75-84,2013-01-04,2013,29
2000,2,75-84,2014-01-04,2014,20
2000,2,75-84,2015-01-04,2015,20
2000,2,75-84,2016-01-04,2016,41
2000,2,75-84,2017-01-04,2017,30
2000,2,75-84,2018-01-04,2018,26
2000,2,75-84,2019-01-04,2019,25
2000,2,75-84,2020-01-04,2020,26
2000,2,85+,2009-01-04,2009,55
2000,2,85+,2010-01-04,2010,39
2000,2,85+,2011-01-04,2011,55
2000,2,85+,2012-01-04,2012,38
2000,2,85+,2013-01-04,2013,47
2000,2,85+,2014-01-04,2014,43
2000,2,85+,2015-01-04,2015,54
2000,2,85+,2016-01-04,2016,47
2000,2,85+,2017-01-04,2017,63
2000,2,85+,2018-01-04,2018,65
2000,2,85+,2019-01-04,2019,61
2000,2,85+,2020-01-04,2020,62
3000,1,0-24,2009-01-04,2009,4
3000,1,0-24,2010-01-04,2010,1
3000,1,0-24,2011-01-04,2011,1
3000,1,0-24,2012-01-04,2012,1
3000,1,0-24,2017-01-04,2017,1
3000,1,0-24,2019-01-04,2019,1
3000,1,25-44,2009-01-04,2009,2
3000,1,25-44,2010-01-04,2010,4
3000,1,25-44,2011-01-04,2011,3
3000,1,25-44,2012-01-04,2012,1
3000,1,25-44,2013-01-04,2013,1
3000,1,25-44,2014-01-04,2014,1
3000,1,25-44,2015-01-04,2015,1
3000,1,25-44,2016-01-04,2016,2
3000,1,25-44,2018-01-04,2018,1
3000,1,25-44,2019-01-04,2019,5
3000,1,25-44,2020-01-04,2020,1
3000,1,45-64,2009-01-04,2009,11
3000,1,45-64,2010-01-04,2010,16
3000,1,45-64,2011-01-04,2011,15
3000,1,45-64,2012-01-04,2012,16
3000,1,45-64,2013-01-04,2013,12
3000,1,45-64,2014-01-04,2014,8
3000,1,45-64,2015-01-04,2015,11
3000,1,45-64,2016-01-04,2016,15
3000,1,45-64,2017-01-04,2017,10
3000,1,45-64,2018-01-04,2018,14
3000,1,45-64,2019-01-04,2019,14
3000,1,45-64,2020-01-04,2020,9
3000,1,65-74,2009-01-04,2009,12
3000,1,65-74,2010-01-04,2010,10
3000,1,65-74,2011-01-04,2011,9
3000,1,65-74,2012-01-04,2012,7
3000,1,65-74,2013-01-04,2013,13
3000,1,65-74,2014-01-04,2014,6
3000,1,65-74,2015-01-04,2015,12
3000,1,65-74,2016-01-04,2016,7
3000,1,65-74,2017-01-04,2017,13
3000,1,65-74,2018-01-04,2018,10
3000,1,65-74,2019-01-04,2019,14
3000,1,65-74,2020-01-04,2020,7
3000,1,75-84,2009-01-04,2009,29
3000,1,75-84,2010-01-04,2010,15
3000,1,75-84,2011-01-04,2011,22
3000,1,75-84,2012-01-04,2012,15
3000,1,75-84,2013-01-04,2013,17
3000,1,75-84,2014-01-04,2014,14
3000,1,75-84,2015-01-04,2015,13
3000,1,75-84,2016-01-04,2016,16
3000,1,75-84,2017-01-04,2017,13
3000,1,75-84,2018-01-04,2018,19
3000,1,75-84,2019-01-04,2019,19
3000,1,75-84,2020-01-04,2020,14
3000,1,85+,2009-01-04,2009,12
3000,1,85+,2010-01-04,2010,5
3000,1,85+,2011-01-04,2011,8
3000,1,85+,2012-01-04,2012,17
3000,1,85+,2013-01-04,2013,18
3000,1,85+,2014-01-04,2014,14
3000,1,85+,2015-01-04,2015,14
3000,1,85+,2016-01-04,2016,15
3000,1,85+,2017-01-04,2017,16
3000,1,85+,2018-01-04,2018,15
3000,1,85+,2019-01-04,2019,22
3000,1,85+,2020-01-04,2020,13
3000,2,0-24,2010-01-04,2010,1
3000,2,0-24,2011-01-04,2011,1
3000,2,0-24,2013-01-04,2013,1
3000,2,0-24,2014-01-04,2014,1
3000,2,0-24,2015-01-04,2015,2
3000,2,0-24,2017-01-04,2017,1
3000,2,25-44,2010-01-04,2010,1
3000,2,25-44,2011-01-04,2011,2
3000,2,25-44,2016-01-04,2016,1
3000,2,45-64,2009-01-04,2009,6
3000,2,45-64,2010-01-04,2010,3
3000,2,45-64,2011-01-04,2011,7
3000,2,45-64,2012-01-04,2012,4
3000,2,45-64,2013-01-04,2013,4
3000,2,45-64,2014-01-04,2014,2
3000,2,45-64,2015-01-04,2015,4
3000,2,45-64,2016-01-04,2016,7
3000,2,45-64,2017-01-04,2017,6
3000,2,45-64,2018-01-04,2018,6
3000,2,45-64,2019-01-04,2019,4
3000,2,45-64,2020-01-04,2020,5
3000,2,65-74,2009-01-04,2009,3
3000,2,65-74,2010-01-04,2010,5
3000,2,65-74,2011-01-04,2011,9
3000,2,65-74,2012-01-04,2012,3
3000,2,65-74,2013-01-04,2013,3
3000,2,65-74,2014-01-04,2014,5
3000,2,65-74,2015-01-04,2015,8
3000,2,65-74,2016-01-04,2016,5
3000,2,65-74,2017-01-04,2017,7
3000,2,65-74,2018-01-04,2018,11
3000,2,65-74,2019-01-04,2019,8
3000,2,65-74,2020-01-04,2020,2
3000,2,75-84,2009-01-04,2009,23
3000,2,75-84,2010-01-04,2010,18
3000,2,75-84,2011-01-04,2011,16
3000,2,75-84,2012-01-04,2012,18
3000,2,75-84,2013-01-04,2013,12
3000,2,75-84,2014-01-04,2014,16
3000,2,75-84,2015-01-04,2015,19
3000,2,75-84,2016-01-04,2016,18
3000,2,75-84,2017-01-04,2017,14
3000,2,75-84,2018-01-04,2018,17
3000,2,75-84,2019-01-04,2019,21
3000,2,75-84,2020-01-04,2020,11
3000,2,85+,2009-01-04,2009,31
3000,2,85+,2010-01-04,2010,25
3000,2,85+,2011-01-04,2011,26
3000,2,85+,2012-01-04,2012,24
3000,2,85+,2013-01-04,2013,31
3000,2,85+,2014-01-04,2014,23
3000,2,85+,2015-01-04,2015,30
3000,2,85+,2016-01-04,2016,19
3000,2,85+,2017-01-04,2017,44
3000,2,85+,2018-01-04,2018,34
3000,2,85+,2019-01-04,2019,34
3000,2,85+,2020-01-04,2020,23
4000,1,0-24,2019-01-04,2019,1
4000,1,0-24,2020-01-04,2020,1
4000,1,25-44,2009-01-04,2009,1
4000,1,25-44,2013-01-04,2013,1
4000,1,25-44,2015-01-04,2015,1
4000,1,25-44,2016-01-04,2016,1
4000,1,25-44,2019-01-04,2019,1
4000,1,45-64,2009-01-04,2009,6
4000,1,45-64,2011-01-04,2011,3
4000,1,45-64,2012-01-04,2012,3
4000,1,45-64,2013-01-04,2013,3
4000,1,45-64,2014-01-04,2014,1
4000,1,45-64,2016-01-04,2016,2
4000,1,45-64,2017-01-04,2017,2
4000,1,45-64,2018-01-04,2018,2
4000,1,45-64,2020-01-04,2020,2
4000,1,65-74,2009-01-04,2009,2
4000,1,65-74,2010-01-04,2010,2
4000,1,65-74,2011-01-04,2011,3
4000,1,65-74,2012-01-04,2012,2
4000,1,65-74,2013-01-04,2013,3
4000,1,65-74,2014-01-04,2014,1
4000,1,65-74,2016-01-04,2016,1
4000,1,65-74,2018-01-04,2018,3
4000,1,65-74,2020-01-04,2020,4
4000,1,75-84,2009-01-04,2009,2
4000,1,75-84,2010-01-04,2010,4
4000,1,75-84,2011-01-04,2011,3
4000,1,75-84,2012-01-04,2012,7
4000,1,75-84,2013-01-04,2013,1
4000,1,75-84,2014-01-04,2014,7
