,Date,Age,Location
1598,2020-02-19,76,Sint-Truiden
1599,2020-02-19,91,Tourpes
1600,2020-02-19,81,Tournai
1601,2020-02-19,70,Kraainem
1602,2020-02-19,84,Hollain
1603,2020-02-19,65,Hasselt
1604,2020-02-19,87,Flobecq
1605,2020-02-19,74,Alken
1606,2020-02-19,94,Overpelt
1607,2020-02-19,92,Genk
1608,2020-02-19,52,Peer
1609,2020-02-19,86,Bouge
1610,2020-02-19,92,Heusden-Zolder
1611,2020-02-19,90,Meldert
1612,2020-02-19,84,Tournai
1613,2020-02-19,87,Hamont
1614,2020-02-19,80,Leopoldsburg
1615,2020-02-19,94,Louveigne
1616,2020-02-19,94,Vaulx
1617,2020-02-19,73,Theux
1618,2020-02-19,69,Bertrix
1619,2020-02-19,70,Lommel
1620,2020-02-19,87,Overpelt
1621,2020-02-19,90,Millen
1622,2020-02-19,68,Beauraing
1623,2020-02-19,79,Kontich
1624,2020-02-19,94,Hasselt
1625,2020-02-19,95,Sint-Truiden
1626,2020-02-19,90,Heusden-Zolder
1627,2020-02-19,79,Maaseik
1628,2020-02-18,75,Redu
1629,2020-02-18,86,Lesdain
1630,2020-02-18,79,Waregem
1631,2020-02-18,85,Geel
1632,2020-02-18,56,Amougies
1633,2020-02-18,91,Kain
1634,2020-02-18,99,Heusy
1635,2020-02-18,90,Wondelgem
1636,2020-02-18,93,Mesnil-Saint-Blaise
1637,2020-02-18,80,Hasselt
1638,2020-02-18,80,Bleid
1639,2020-02-18,74,Froyennes
1640,2020-02-18,59,Ophoven
1641,2020-02-18,66,Hoeselt
1642,2020-02-18,84,Maasmechelen
1643,2020-02-18,81,Hannut
1644,2020-02-18,79,Sainte-Ode
1645,2020-02-18,86,Mechelen-Aan-De-Maas
1646,2020-02-18,67,Robelmont
1647,2020-02-18,120,-
1648,2020-02-18,51,Maissin
1649,2020-02-18,74,Libramont-Chevigny
1650,2020-02-18,87,Veulen
1651,2020-02-18,90,Wépion
1652,2020-02-18,73,Namur
1653,2020-02-18,98,Kortrijk
1654,2020-02-18,86,Neerpelt
1655,2020-02-18,85,Schilde
1656,2020-02-18,82,Bree
1657,2020-02-18,89,Merchtem
1658,2020-02-18,82,Brugge
1659,2020-02-18,54,Sint-Truiden
1660,2020-02-18,89,Néchin
1661,2020-02-18,92,Lommel
1662,2020-02-18,67,Oudsbergen
1663,2020-02-18,81,Heusden
1664,2020-02-17,92,Habergy
1665,2020-02-17,95,Braives
1666,2020-02-17,75,Neerpelt
1667,2020-02-17,81,Riemst
1668,2020-02-17,89,Hérinnes
1669,2020-02-17,67,Gochenée
1670,2020-02-17,47,Dison
1671,2020-02-17,81,Genk
1672,2020-02-17,90,Tongeren
1673,2020-02-17,52,Helchteren
1674,2020-02-17,52,Hasselt
1675,2020-02-17,88,Velaine-Sur-Sambre
1676,2020-02-17,66,Tournai
1677,2020-02-17,93,Amougies
1678,2020-02-17,78,Flobecq
1679,2020-02-17,88,Muizen
1680,2020-02-17,86,Namur
1681,2020-02-17,92,Zolder
1682,2020-02-17,60,Lanaken
1683,2020-02-17,86,Verviers
1684,2020-02-17,71,-
1685,2020-02-17,90,Hasselt
1686,2020-02-17,81,Riemst
1687,2020-02-17,56,Antoing
1688,2020-02-17,63,Athus
1689,2020-02-17,78,Mechelen-Aan-De-Maas
1690,2020-02-17,66,Dilsen-Stokkem
1691,2020-02-17,88,Kerniel
1692,2020-02-17,89,Stabroek
1693,2020-02-17,87,Peer
1694,2020-02-17,87,Turnhout
1695,2020-02-17,80,Roeselare
1696,2020-02-17,70,Namur
1697,2020-02-17,95,Muno
1698,2020-02-17,92,Kain
1699,2020-02-17,67,Torgny
1700,2020-02-16,70,-
1701,2020-02-16,93,Brecht
1702,2020-02-16,93,Antwerpen
1703,2020-02-16,84,Tournai
1704,2020-02-16,49,Eisden
1705,2020-02-16,65,Mechelen-Aan-De-Maas
1706,2020-02-16,60,Stokrooie
1707,2020-02-16,85,Gentbrugge
1708,2020-02-16,83,Roeselare
1709,2020-02-16,64,Merendree
1710,2020-02-16,82,Houyet
1711,2020-02-16,95,Aubel
1712,2020-02-16,71,Genk
1713,2020-02-16,81,Paliseul
1714,2020-02-16,90,Bree
1715,2020-02-16,67,Antwerpen
1716,2020-02-16,80,Houthalen
1717,2020-02-16,74,Vliermaalroot
1718,2020-02-16,95,Tongeren
1719,2020-02-16,66,Hamois
1720,2020-02-16,91,Hamont
1721,2020-02-16,91,Wortegem-Petegem
1722,2020-02-16,70,Zonhoven
1723,2020-02-16,71,Sint-Truiden
1724,2020-02-16,90,Genk
1725,2020-02-16,66,Mont-Sur-Marchienne
1726,2020-02-16,89,Ophoven
1727,2020-02-16,87,Tournai
1728,2020-02-16,49,Lauw
1729,2020-02-16,81,Heusden
1730,2020-02-16,88,Beringen
1731,2020-02-16,64,Hasselt
1732,2020-02-16,69,Hasselt
1733,2020-02-16,91,Oostende
1734,2020-02-16,89,Stokkem
1735,2020-02-16,46,Hollain
1736,2020-02-16,91,Tourpes
1737,2020-02-16,86,Welkenraedt
1738,2020-02-15,87,Lummen
1739,2020-02-15,85,Hasselt
1740,2020-02-15,66,Hasselt
1741,2020-02-15,88,Namur
1742,2020-02-15,86,Vlezenbeek
1743,2020-02-15,78,Elsene
1744,2020-02-15,87,Zonhoven
1745,2020-02-15,73,Paal
1746,2020-02-15,55,Ferrières
1747,2020-02-15,39,Genk
1748,2020-02-15,89,Anzegem
1749,2020-02-15,88,Leuven
1750,2020-02-15,87,Zonhoven
1751,2020-02-15,87,Maasmechelen
1752,2020-02-15,76,Kapellen
1753,2020-02-15,68,Alken
1754,2020-02-15,95,Pecq
1755,2020-02-15,87,Peer
1756,2020-02-15,89,Poperinge
1757,2020-02-15,91,Heusy
1758,2020-02-15,86,Tournai
1759,2020-02-15,94,Huy
1760,2020-02-15,84,Saint-Hubert
1761,2020-02-15,93,Berchem
1762,2020-02-15,94,Heusden
1763,2020-02-15,81,Heusden-Zolder
1764,2020-02-15,94,Oostende
1765,2020-02-15,90,Genk
1766,2020-02-15,73,Beerse
1767,2020-02-15,84,Maulde
1768,2020-02-15,85,Tournai
1769,2020-02-15,91,Hévillers
1770,2020-02-15,87,Hasselt
1771,2020-02-15,90,Heurne
1772,2020-02-15,89,Etikhove
1773,2020-02-15,81,Limbourg
1774,2020-02-15,81,Sint-Truiden
1775,2020-02-14,90,-
1776,2020-02-14,89,Hasselt
1777,2020-02-14,66,Hasselt
1778,2020-02-14,-1,Izegem
1779,2020-02-14,82,Wépion
1780,2020-02-14,87,Linkhout
1781,2020-02-14,85,Meulebeke
1782,2020-02-14,86,Hasselt
1783,2020-02-14,87,Deux-Acren
1784,2020-02-14,68,Herseaux
1785,2020-02-14,83,Sint-Truiden
1786,2020-02-14,97,Sint-Truiden
1787,2020-02-14,94,Beverlo
1788,2020-02-14,101,Gijzegem
1789,2020-02-14,89,Antwerpen
1790,2020-02-14,89,Fontenoy
1791,2020-02-14,74,Ulbeek
1792,2020-02-14,80,Battice
1793,2020-02-14,77,Hasselt
1794,2020-02-14,61,Genk
1795,2020-02-14,88,Noville-Les-Bois
1796,2020-02-14,88,Hasselt
1797,2020-02-14,72,Sint-Truiden
1798,2020-02-14,67,Genk
1799,2020-02-14,82,Opglabbeek
1800,2020-02-14,88,Hoeselt
1801,2020-02-14,92,Frasnes-Lez-Buissenal
1802,2020-02-14,74,Loyers
1803,2020-02-14,92,Bocholt
1804,2020-02-14,76,Sleidinge
1805,2020-02-14,92,Antwerpen
1806,2020-02-14,82,Leuven
1807,2020-02-14,65,Millen
1808,2020-02-14,82,Lessines
1809,2020-02-14,92,Onze-Lieve-Vrouw-Waver
1810,2020-02-14,85,Nieuwerkerken
1811,2020-02-13,94,Guignies
1812,2020-02-13,57,Sint-Denijs-Westrem
1813,2020-02-13,97,Kain
1814,2020-02-13,74,Millen
1815,2020-02-13,88,-
1816,2020-02-13,89,Rochefort
1817,2020-02-13,93,Genk
1818,2020-02-13,85,Hasselt
1819,2020-02-13,88,Templeuve
1820,2020-02-13,64,Ciney
1821,2020-02-13,84,Herk-De-Stad
1822,2020-02-13,78,Zolder
1823,2020-02-13,72,Brustem
1824,2020-02-13,63,Antoing
1825,2020-02-13,91,Paliseul
1826,2020-02-13,88,Selange
1827,2020-02-13,77,Lommel
1828,2020-02-13,72,Namur
1829,2020-02-13,95,Leuven
1830,2020-02-13,95,Namur
1831,2020-02-13,69,Maasmechelen
1832,2020-02-13,89,Ellezelles
1833,2020-02-13,86,Genk
1834,2020-02-13,75,Genk
1835,2020-02-13,87,Velaines
1836,2020-02-13,81,-
1837,2020-02-13,36,Laakdal
1838,2020-02-13,74,Flobecq
1839,2020-02-13,75,Rekem
1840,2020-02-13,86,Zichen-Zussen-Bolder
1841,2020-02-13,86,Kruisem
1842,2020-02-13,79,Rendeux
1843,2020-02-12,90,Houthalen
1844,2020-02-12,64,Blandain
1845,2020-02-12,78,Louvain-La-Neuve
1846,2020-02-12,68,Koksijde
1847,2020-02-12,21,Gentbrugge
1848,2020-02-12,84,Jambes
1849,2020-02-12,92,Denderhoutem
1850,2020-02-12,58,Mons
1851,2020-02-12,84,Hasselt
1852,2020-02-12,73,Oudenaarde
1853,2020-02-12,92,Dinant
1854,2020-02-12,70,Silly
1855,2020-02-12,96,Namur
1856,2020-02-12,89,Verviers
1857,2020-02-12,92,Saint-Servais
1858,2020-02-12,68,Ciney
1859,2020-02-12,82,Schilde
1860,2020-02-12,82,Halle
1861,2020-02-12,88,Houthalen
1862,2020-02-12,74,Verviers
1863,2020-02-12,90,Lessines
1864,2020-02-12,63,Sint-Niklaas
1865,2020-02-12,84,Hasselt
1866,2020-02-12,-1,Paliseul
1867,2020-02-12,81,Lanaken
1868,2020-02-12,69,Belgrade
1869,2020-02-12,63,-
1870,2020-02-12,58,Hasselt
1871,2020-02-12,91,Hannut
1872,2020-02-12,88,Ramegnies-Chin
1873,2020-02-12,86,Mariakerke
1874,2020-02-12,64,Marchin
1875,2020-02-12,99,Saint-Mard
1876,2020-02-12,96,Montleban
1877,2020-02-12,91,Evergem
1878,2020-02-12,53,Hasselt
1879,2020-02-12,84,Westerlo
1880,2020-02-12,65,La Glanerie
1881,2020-02-12,98,Achel
1882,2020-02-11,85,Oudsbergen
1883,2020-02-11,90,Lommel
1884,2020-02-11,91,Hargimont
1885,2020-02-11,79,Zonhoven
1886,2020-02-11,85,Gaurain-Ramecroix
1887,2020-02-11,84,-
1888,2020-02-11,91,Meerhout
1889,2020-02-11,86,Melle
1890,2020-02-11,81,Malonne
1891,2020-02-11,90,Gent
1892,2020-02-11,84,Marche-En-Famenne
1893,2020-02-11,87,Bastogne
1894,2020-02-11,87,Opglabbeek
1895,2020-02-11,96,Bocholt
1896,2020-02-11,96,Hasselt
1897,2020-02-11,92,Genk
1898,2020-02-11,97,Grote-Spouwen
1899,2020-02-11,82,Rumes
1900,2020-02-11,87,Hasselt
1901,2020-02-11,94,Paal
1902,2020-02-11,79,-
1903,2020-02-11,70,Marche-En-Famenne
1904,2020-02-11,68,Hasselt
1905,2020-02-11,90,Sint-Niklaas
1906,2020-02-11,92,Linkhout
1907,2020-02-11,59,Jodoigne
1908,2020-02-11,83,Hamont
1909,2020-02-11,80,Hollain
1910,2020-02-11,90,Wijshagen
1911,2020-02-11,75,Zétrud-Lumay
1912,2020-02-11,85,Zolder
1913,2020-02-11,86,Alken
1914,2020-02-11,72,Châtillon
1915,2020-02-11,89,Zulte
1916,2020-02-11,77,Stokrooie
1917,2020-02-11,79,Peer
1918,2020-02-11,76,Genk
1919,2020-02-11,81,Aalst
1920,2020-02-11,81,Profondeville
1921,2020-02-11,80,Maaseik
1922,2020-02-11,75,Rijkevorsel
1923,2020-02-11,90,Bastogne
1924,2020-02-10,83,Dilsen-Stokkem
1925,2020-02-10,29,Velm
1926,2020-02-10,70,Val-Meer
1927,2020-02-10,72,-
1928,2020-02-10,95,Rekem
1929,2020-02-10,85,Nieuwerkerken
1930,2020-02-10,90,Genk
1931,2020-02-10,81,Lommel
1932,2020-02-10,71,Wasseiges
1933,2020-02-10,89,Heusden-Zolder
1934,2020-02-10,86,Kleine-Brogel
1935,2020-02-10,90,Kortrijk
1936,2020-02-10,105,-
1937,2020-02-10,65,Lanaken
1938,2020-02-10,77,Hamme-Mille
1939,2020-02-10,92,Hasselt
1940,2020-02-10,84,Stokkem
1941,2020-02-10,94,Hamont
1942,2020-02-10,79,Genk
1943,2020-02-10,57,Neeroeteren
1944,2020-02-10,88,Messancy
1945,2020-02-10,93,Geel
1946,2020-02-10,98,Watermael-Boitsfort
1947,2020-02-10,63,Hoeselt
1948,2020-02-10,96,Namur
1949,2020-02-10,85,Paal
1950,2020-02-10,83,Hoeselt
1951,2020-02-10,48,Emptinne
1952,2020-02-10,73,Jemeppe-Sur-Sambre
1953,2020-02-10,96,Leuven
1954,2020-02-10,72,Genk
1955,2020-02-10,77,Profondeville
1956,2020-02-10,91,Beauvechain
1957,2020-02-10,86,Berchem
1958,2020-02-10,95,Maasmechelen
1959,2020-02-10,89,Mielen-Boven-Aalst
1960,2020-02-10,60,Sommethonne
1961,2020-02-10,84,Grote-Brogel
1962,2020-02-10,99,Maaseik
1963,2020-02-10,88,Tongeren
1964,2020-02-10,75,Erpent
1965,2020-02-09,72,Jambes
1966,2020-02-09,97,Saint-Pierre
1967,2020-02-09,88,Lustin
1968,2020-02-09,80,Eigenbilzen
1969,2020-02-09,80,Noduwez
1970,2020-02-09,84,Kermt
1971,2020-02-09,97,-
1972,2020-02-09,59,Tournai
1973,2020-02-09,98,Oudenaarde
1974,2020-02-09,91,Arlon
1975,2020-02-09,89,Oostakker
1976,2020-02-09,90,Clavier
1977,2020-02-09,91,Erpent
1978,2020-02-09,90,Oostmalle
1979,2020-02-09,94,Tongeren
1980,2020-02-09,78,Forest
1981,2020-02-09,79,Celles
1982,2020-02-09,68,Pipaix
1983,2020-02-09,88,Antwerpen
1984,2020-02-09,88,Hasselt
1985,2020-02-09,88,Zepperen
1986,2020-02-09,92,Tournai
1987,2020-02-09,89,Namur
1988,2020-02-09,75,Koersel
1989,2020-02-09,68,Houthalen
1990,2020-02-09,92,Maaseik
1991,2020-02-09,68,Spa
1992,2020-02-09,80,Melle
1993,2020-02-09,62,Wasseiges
1994,2020-02-09,71,Gent
1995,2020-02-09,93,Kraainem
1996,2020-02-09,92,Ellezelles
1997,2020-02-09,82,Pelt
1998,2020-02-09,98,Maasmechelen
1999,2020-02-09,92,Beringen
2000,2020-02-09,58,Mussy-La-Ville
2001,2020-02-09,94,Kerniel
2002,2020-02-09,93,Diest
2003,2020-02-08,73,-
2004,2020-02-08,91,Jette
2005,2020-02-08,84,Pottes
2006,2020-02-08,84,Hasselt
2007,2020-02-08,57,Aubel
2008,2020-02-08,66,Herentals
2009,2020-02-08,90,Neerpelt
2010,2020-02-08,95,Frasnes-Lez-Buissenal
2011,2020-02-08,78,Marke
2012,2020-02-08,89,Blandain
2013,2020-02-08,90,Borgloon
2014,2020-02-08,-1,Jambes
2015,2020-02-08,69,Hondelange
2016,2020-02-08,67,Oostmalle
2017,2020-02-08,85,Naninne
2018,2020-02-08,85,Tongerlo
2019,2020-02-08,85,Zonhoven
2020,2020-02-08,87,Perwez
2021,2020-02-08,88,-
2022,2020-02-08,66,Hasselt
2023,2020-02-08,82,Hechtel
2024,2020-02-08,54,Jehonville
2025,2020-02-08,93,Corbion
2026,2020-02-08,76,Naninne
2027,2020-02-08,93,Tongeren
2028,2020-02-08,75,Meeuwen
2029,2020-02-08,87,Bilzen
2030,2020-02-08,81,Stokkem
2031,2020-02-08,86,Wavre
2032,2020-02-08,86,Heusy
2033,2020-02-08,74,Malle
2034,2020-02-08,95,Melle
2035,2020-02-08,66,Overpelt
2036,2020-02-08,58,Kortrijk
2037,2020-02-08,88,Forville
2038,2020-02-08,81,Zelem
2039,2020-02-07,73,Sint-Truiden
2040,2020-02-07,96,Heverlee
2041,2020-02-07,87,Aartselaar
2042,2020-02-07,84,Hasselt
2043,2020-02-07,83,Fauvillers
2044,2020-02-07,78,Herk-De-Stad
2045,2020-02-07,67,-
2046,2020-02-07,74,Houthalen
2047,2020-02-07,90,Flawinne
2048,2020-02-07,95,Sint-Truiden
2049,2020-02-07,78,Opgrimbie
2050,2020-02-07,90,Putte
2051,2020-02-07,88,Tournai
2052,2020-02-07,80,Sint-Truiden
2053,2020-02-07,68,Laneffe
2054,2020-02-07,80,Overpelt
2055,2020-02-07,90,Vedrin
2056,2020-02-07,91,Beverst
2057,2020-02-07,52,Genk
2058,2020-02-07,81,Laplaigne
2059,2020-02-07,90,Houthalen-Helchteren
2060,2020-02-07,76,Athus
2061,2020-02-07,78,Andenne
2062,2020-02-07,89,Grez-Doiceau
2063,2020-02-07,68,Maillen
2064,2020-02-07,87,Echt
2065,2020-02-07,44,Overpelt
2066,2020-02-07,90,Ghoy
2067,2020-02-07,84,Hasselt
2068,2020-02-06,68,Eksel
2069,2020-02-06,88,Houthalen
2070,2020-02-06,89,Maaseik
2071,2020-02-06,70,Bertogne
2072,2020-02-06,81,Walhain
2073,2020-02-06,70,Helchteren
2074,2020-02-06,55,Gelbressée
2075,2020-02-06,77,Ciney
2076,2020-02-06,95,-
2077,2020-02-06,80,Bas-Oha
2078,2020-02-06,96,Hasselt
2079,2020-02-06,67,Lanaken
2080,2020-02-06,95,Neeroeteren
2081,2020-02-06,90,Oostkamp
2082,2020-02-06,90,Oostkamp
2083,2020-02-06,94,Diepenbeek
2084,2020-02-06,66,Saint-Servais
2085,2020-02-06,89,Martenslinde
2086,2020-02-06,87,Tournai
2087,2020-02-06,80,Ledegem
2088,2020-02-06,95,Hasselt
2089,2020-02-06,77,Brasschaat
2090,2020-02-06,72,Hasselt
2091,2020-02-06,94,Antwerpen
2092,2020-02-06,87,Genk
2093,2020-02-06,91,Tongeren
2094,2020-02-06,66,Ieper
2095,2020-02-06,96,Nieuwerkerken
2096,2020-02-06,88,Landenne
2097,2020-02-05,95,Diepenbeek
2098,2020-02-05,88,Gaurain-Ramecroix
2099,2020-02-05,90,Mielen-Boven-Aalst
2100,2020-02-05,89,Schilde
2101,2020-02-05,93,Kruibeke
2102,2020-02-05,92,Maaseik
2103,2020-02-05,83,Molenbeersel
2104,2020-02-05,92,Oostham
2105,2020-02-05,65,Gors-Opleeuw
2106,2020-02-05,85,Opoeteren
2107,2020-02-05,74,Bocholt
2108,2020-02-05,87,Dinant
2109,2020-02-05,94,Lommel
2110,2020-02-05,92,Basècles
2111,2020-02-05,89,Linkhout
2112,2020-02-05,60,Hamois
2113,2020-02-05,65,Floreffe
2114,2020-02-05,68,-
2115,2020-02-05,93,Koersel
2116,2020-02-05,89,Koersel
2117,2020-02-05,80,Sint-Pieters-Woluwe
2118,2020-02-04,80,Meeswijk
2119,2020-02-04,59,Hasselt
2120,2020-02-04,88,Tongeren
2121,2020-02-04,71,Hasselt
2122,2020-02-04,71,Neerpelt
2123,2020-02-04,94,Bree
2124,2020-02-04,52,Mechelen-Aan-De-Maas
2125,2020-02-04,81,Wiers
2126,2020-02-04,86,Warchin
2127,2020-02-04,90,Profondeville
2128,2020-02-04,88,Heusy
2129,2020-02-04,93,Lommel
2130,2020-02-04,80,Diepenbeek
2131,2020-02-04,78,Genk
2132,2020-02-04,92,Zutendaal
2133,2020-02-04,60,Riksingen
2134,2020-02-04,93,Bocholt
2135,2020-02-04,76,Holsbeek
2136,2020-02-04,69,Elen
2137,2020-02-04,80,Genk
2138,2020-02-04,86,Munsterbilzen
2139,2020-02-04,88,Kortrijk
2140,2020-02-04,86,Lessines
2141,2020-02-04,72,Paliseul
2142,2020-02-04,88,Overijse
2143,2020-02-04,91,Tinlot
2144,2020-02-04,92,Welkenraedt
2145,2020-02-04,75,Ebly
2146,2020-02-04,84,Aubel
2147,2020-02-04,95,Fosses-La-Ville
2148,2020-02-04,72,Hasselt
2149,2020-02-04,86,Bilzen
2150,2020-02-04,60,Lommel
2151,2020-02-04,56,-
2152,2020-02-04,78,Neerpelt
2153,2020-02-04,77,Kaulille
2154,2020-02-04,86,Koersel
2155,2020-02-04,82,Sint-Truiden
2156,2020-02-03,94,Waregem
2157,2020-02-03,92,Westkapelle
2158,2020-02-03,82,Genk
2159,2020-02-03,74,Hasselt
2160,2020-02-03,70,Halma
2161,2020-02-03,82,Oostmalle
2162,2020-02-03,60,Oudenaarde
2163,2020-02-03,76,Zwijndrecht
2164,2020-02-03,94,Heusden
2165,2020-02-03,92,Champlon
2166,2020-02-03,92,Jambes
2167,2020-02-03,75,Waha
2168,2020-02-03,76,Leuven
2169,2020-02-03,51,Menen
2170,2020-02-03,46,Graide
2171,2020-02-03,61,-
2172,2020-02-03,83,Opgrimbie
2173,2020-02-03,80,Kortrijk
2174,2020-02-03,75,Bilzen
2175,2020-02-03,83,Lanaken
2176,2020-02-03,63,Tournai
2177,2020-02-03,91,Liège
2178,2020-02-03,95,Zonhoven
2179,2020-02-03,94,Bra
2180,2020-02-03,97,Maasmechelen
2181,2020-02-03,92,-
2182,2020-02-03,88,Lustin
2183,2020-02-03,79,Libramont-Chevigny
2184,2020-02-03,82,Tournai
2185,2020-02-03,64,Genk
2186,2020-02-03,87,Westmalle
2187,2020-02-03,90,Hasselt
2188,2020-02-03,83,Denderleeuw
2189,2020-02-03,89,Aalter
2190,2020-02-03,76,Eisden
2191,2020-02-02,86,Verviers
2192,2020-02-02,81,Saint-Sauveur
2193,2020-02-02,71,Leuze-En-Hainaut
2194,2020-02-02,85,Edegem
2195,2020-02-02,72,Grand-Leez
2196,2020-02-02,94,Heist-Aan-Zee
2197,2020-02-02,89,Brussel
2198,2020-02-02,65,Opgrimbie
2199,2020-02-02,75,Dinant
2200,2020-02-02,64,Kortrijk
2201,2020-02-02,95,Molenbeersel
2202,2020-02-02,84,Verviers
2203,2020-02-02,69,Genk
2204,2020-02-02,93,Boechout
2205,2020-02-02,84,Hasselt
2206,2020-02-02,97,Boechout
2207,2020-02-02,88,Mortier
2208,2020-02-02,49,Genk
2209,2020-02-02,83,Borgloon
2210,2020-02-02,94,Gembloux
2211,2020-02-02,26,Ciney
2212,2020-02-02,94,Eksel
2213,2020-02-02,78,Champion
2214,2020-02-02,70,-
2215,2020-02-02,102,Herk-De-Stad
2216,2020-02-02,91,Wépion
2217,2020-02-02,89,Lommel
2218,2020-02-02,85,Rijkevorsel
2219,2020-02-02,76,Genk
2220,2020-02-02,94,Meldert
2221,2020-02-02,88,Malmedy
2222,2020-02-02,98,Deinze
2223,2020-02-02,89,Eksel
2224,2020-02-02,34,Hamois
2225,2020-02-02,94,Overpelt
2226,2020-02-02,90,Genk
2227,2020-02-02,83,Oudsbergen
2228,2020-02-02,24,Bastogne
2229,2020-02-02,69,Hasselt
2230,2020-02-02,93,Antwerpen
2231,2020-02-02,72,Beringen
2232,2020-02-02,92,Brussel
2233,2020-02-02,64,Hasselt
2234,2020-02-02,92,Lommel
2235,2020-02-02,41,Stoumont
2236,2020-02-01,79,Alken
2237,2020-02-01,38,Oudenaarde
2238,2020-02-01,81,Lummen
2239,2020-02-01,89,Heusden
2240,2020-02-01,86,Diepenbeek
2241,2020-02-01,76,Jambes
2242,2020-02-01,99,Heusden-Zolder
2243,2020-02-01,94,Courrière
2244,2020-02-01,91,-
2245,2020-02-01,93,Wijshagen
2246,2020-02-01,85,Nerem
2247,2020-02-01,85,Kleine-Brogel
2248,2020-02-01,90,Velm
2249,2020-02-01,81,Overpelt
2250,2020-02-01,85,Herk-De-Stad
2251,2020-02-01,85,Bruxelles
2252,2020-02-01,88,Wanfercée-Baulet
2253,2020-02-01,60,Wépion
2254,2020-02-01,92,Ellezelles
2255,2020-02-01,79,Leuze-En-Hainaut
2256,2020-02-01,87,Roeselare
2257,2020-02-01,91,Genk
2258,2020-02-01,95,Herk-De-Stad
2259,2020-02-01,85,Lommel
2260,2020-02-01,91,Mol
2261,2020-02-01,68,Hollain
2262,2020-02-01,82,Hamipré
2263,2020-02-01,82,Diest
2264,2020-03-31,83,Templeuve
2265,2020-03-31,78,Brugge
2266,2020-03-31,95,Wevelgem
2267,2020-03-31,93,Luingne
2268,2020-03-31,94,Rouvroy
2269,2020-03-31,88,Ath
2270,2020-03-31,85,Alken
2271,2020-03-31,53,Onze-Lieve-Vrouw-Waver
2272,2020-03-31,82,Merelbeke
2273,2020-03-31,85,Mariakerke
2274,2020-03-31,84,Kieldrecht
2275,2020-03-31,89,Havinnes
2276,2020-03-31,81,Zolder
2277,2020-03-31,91,Wijnegem
2278,2020-03-31,89,Zonhoven
2279,2020-03-31,64,Dottignies
2280,2020-03-31,92,Beloeil
2281,2020-03-31,82,Longchamps
2282,2020-03-31,82,Menen
2283,2020-03-31,92,Knokke
2284,2020-03-31,81,Estaimbourg
2285,2020-03-31,90,Huissignies
2286,2020-03-31,86,Moeskroen
2287,2020-03-31,65,Hasselt
2288,2020-03-31,93,Mol
2289,2020-03-31,95,Bastogne
2290,2020-03-31,84,Kaulille
2291,2020-03-31,83,Alsemberg
2292,2020-03-31,93,Rijkel
2293,2020-03-31,80,Wommelgem
2294,2020-03-31,73,Asse
2295,2020-03-31,96,Verviers
2296,2020-03-31,69,Stevoort
2297,2020-03-31,78,Genk
2298,2020-03-31,76,Kuringen
2299,2020-03-31,88,Orchimont
2300,2020-03-31,76,Alken
2301,2020-03-31,62,Kain
2302,2020-03-31,86,Rummen
2303,2020-03-31,86,Lommel
2304,2020-03-31,89,Essen
2305,2020-03-31,84,Vliermaal
2306,2020-03-31,85,Libramont-Chevigny
2307,2020-03-31,83,Maasmechelen
2308,2020-03-31,93,Messancy
2309,2020-03-31,76,Ciney
2310,2020-03-31,71,Ciney
2311,2020-03-31,85,Alken
2312,2020-03-31,95,Lustin
2313,2020-03-31,73,Bourseigne-Neuve
2314,2020-03-31,94,Wijchmaal
2315,2020-03-31,87,Mol
2316,2020-03-31,77,Vielsalm
2317,2020-03-31,89,-
2318,2020-03-31,87,Zolder
2319,2020-03-31,93,Munsterbilzen
2320,2020-03-31,86,Hove
2321,2020-03-31,82,Diest
2322,2020-03-31,94,Herk-De-Stad
2323,2020-03-31,57,Oudenaarde
2324,2020-03-31,66,Mortsel
2325,2020-03-31,86,Bocholt
2326,2020-03-31,81,Sint-Truiden
2327,2020-03-31,90,Sint-Truiden
2328,2020-03-31,64,Kuringen
2329,2020-03-31,79,Halen
2330,2020-03-31,81,Sint-Lambrechts-Herk
2331,2020-03-30,92,Kermt
2332,2020-03-30,73,Dorinne
2333,2020-03-30,73,Dorinne
2334,2020-03-30,84,Rijkel
2335,2020-03-30,81,Ath
2336,2020-03-30,44,Mouscron
2337,2020-03-30,88,Bocholt
2338,2020-03-30,75,Opglabbeek
2339,2020-03-30,55,Venlo
2340,2020-03-30,76,Hamois
2341,2020-03-30,81,Lommel
2342,2020-03-30,70,Aalter
2343,2020-03-30,61,Tamines
2344,2020-03-30,67,Maubray
2345,2020-03-30,89,Hasselt
2346,2020-03-30,74,Oostkamp
2347,2020-03-30,85,Ronse
2348,2020-03-30,66,Corbion
2349,2020-03-30,87,Lens-Saint-Remy
2350,2020-03-30,75,Jollain-Merlin
2351,2020-03-30,56,Chapelle-À-Oie
2352,2020-03-30,58,Izel
2353,2020-03-30,79,Loyers
2354,2020-03-30,87,Rijkevorsel
2355,2020-03-30,88,Zolder
2356,2020-03-30,91,Héron
2357,2020-03-30,92,Wilrijk
2358,2020-03-30,85,Heusden
2359,2020-03-30,75,Paal
2360,2020-03-30,59,Malvoisin
2361,2020-03-30,71,Stevoort
2362,2020-03-30,80,Libramont-Chevigny
2363,2020-03-30,71,Hasselt
2364,2020-03-30,90,Vedrin
2365,2020-03-30,70,Vielsalm
2366,2020-03-30,79,Lanaken
