YEAR_WEEK,NIS5,AGEGROUP,CUMUL,AgeGroup,COUNT,percent
21W33,34041,55-64,4284,55-64,4425,96.8135593220339
21W33,34041,65-74,3437,65-74,3463,99.24920589084608
21W33,34041,75-84,2175,75-84,2226,97.7088948787062
21W33,34041,85+,1004,85+,1021,98.33496571988246
21W33,34042,0-17,1581,0-17,4813,32.8485352171203
21W33,34042,35-44,2923,35-44,3136,93.2079081632653
21W33,34042,45-54,3241,45-54,3511,92.30988322415266
21W33,34042,55-64,3402,55-64,3471,98.01210025929127
21W33,34042,65-74,2484,65-74,2538,97.87234042553192
21W33,34042,75-84,1729,75-84,1726,100.17381228273464
21W33,34042,85+,789,85+,818,96.45476772616136
21W33,34043,0-17,134,0-17,435,30.804597701149426
21W33,34043,35-44,195,35-44,230,84.78260869565217
21W33,34043,45-54,296,45-54,353,83.85269121813032
21W33,34043,55-64,265,55-64,280,94.64285714285714
21W33,34043,65-74,167,65-74,181,92.26519337016575
21W33,34043,75-84,91,75-84,102,89.2156862745098
21W33,34043,85+,36,85+,44,81.81818181818181
21W33,35002,0-17,1071,0-17,3241,33.04535637149028
21W33,35002,35-44,1869,35-44,2066,90.46466602129719
21W33,35002,45-54,2311,45-54,2483,93.07289569069674
21W33,35002,55-64,2829,55-64,2918,96.94996572995203
21W33,35002,65-74,2472,65-74,2457,100.61050061050061
21W33,35002,75-84,1264,75-84,1237,102.18270008084075
21W33,35002,85+,483,85+,542,89.11439114391143
21W33,35005,0-17,768,0-17,2332,32.93310463121784
21W33,35005,35-44,1351,35-44,1469,91.96732471068755
21W33,35005,45-54,1584,45-54,1787,88.64017907106883
21W33,35005,55-64,1693,55-64,1709,99.06377998829726
21W33,35005,65-74,1202,65-74,1223,98.2829108748978
21W33,35005,75-84,787,75-84,816,96.44607843137256
21W33,35005,85+,397,85+,398,99.74874371859296
21W33,35006,0-17,929,0-17,2724,34.10425844346549
21W33,35006,35-44,1639,35-44,1760,93.125
21W33,35006,45-54,1829,45-54,1968,92.9369918699187
21W33,35006,55-64,1928,55-64,2022,95.35113748763601
21W33,35006,65-74,1484,65-74,1481,100.20256583389602
21W33,35006,75-84,893,75-84,924,96.64502164502164
21W33,35006,85+,401,85+,440,91.13636363636364
21W33,35011,0-17,844,0-17,2424,34.81848184818482
21W33,35011,35-44,1597,35-44,1766,90.4303510758777
21W33,35011,45-54,2333,45-54,2522,92.50594766058684
21W33,35011,55-64,3416,55-64,3447,99.10066724688134
21W33,35011,65-74,3460,65-74,3577,96.72910259994408
21W33,35011,75-84,2138,75-84,2204,97.005444646098
21W33,35011,85+,827,85+,885,93.44632768361582
21W33,35013,0-17,3289,0-17,11226,29.2980580794584
21W33,35013,35-44,6767,35-44,7650,88.45751633986929
21W33,35013,45-54,8036,45-54,9011,89.17989124403506
21W33,35013,55-64,10001,55-64,10624,94.1359186746988
21W33,35013,65-74,9786,65-74,10269,95.29652351738241
21W33,35013,75-84,6544,75-84,6831,95.79856536378276
21W33,35013,85+,3139,85+,3336,94.0947242206235
21W33,35014,0-17,576,0-17,1732,33.25635103926097
21W33,35014,35-44,1086,35-44,1149,94.51697127937337
21W33,35014,45-54,1199,45-54,1286,93.2348367029549
21W33,35014,55-64,1378,55-64,1396,98.71060171919771
21W33,35014,65-74,1064,65-74,1084,98.1549815498155
21W33,35014,75-84,722,75-84,720,100.27777777777777
21W33,35014,85+,274,85+,304,90.13157894736842
21W33,35029,0-17,515,0-17,1537,33.50683148991542
21W33,35029,35-44,954,35-44,1100,86.72727272727273
21W33,35029,45-54,1510,45-54,1687,89.5080023710729
21W33,35029,55-64,2176,55-64,2244,96.96969696969697
21W33,35029,65-74,2289,65-74,2385,95.9748427672956
21W33,35029,75-84,1484,75-84,1437,103.27070285316631
21W33,35029,85+,535,85+,552,96.92028985507247
21W33,36006,0-17,686,0-17,1915,35.822454308093995
21W33,36006,35-44,1126,35-44,1234,91.24797406807131
21W33,36006,45-54,1393,45-54,1526,91.28440366972477
21W33,36006,55-64,1339,55-64,1378,97.16981132075472
21W33,36006,65-74,1015,65-74,1009,100.59464816650149
21W33,36006,75-84,699,75-84,703,99.43100995732574
21W33,36006,85+,322,85+,365,88.21917808219177
21W33,36007,0-17,696,0-17,2079,33.477633477633475
21W33,36007,35-44,1281,35-44,1407,91.04477611940298
21W33,36007,45-54,1475,45-54,1577,93.53202282815472
21W33,36007,55-64,1440,55-64,1459,98.69773817683345
21W33,36007,65-74,1096,65-74,1097,99.90884229717412
21W33,36007,75-84,822,75-84,850,96.70588235294117
21W33,36007,85+,382,85+,417,91.60671462829737
21W33,36008,0-17,1705,0-17,5316,32.07298720842739
21W33,36008,35-44,3277,35-44,3599,91.05307029730481
21W33,36008,45-54,3623,45-54,3870,93.61757105943153
21W33,36008,55-64,3457,55-64,3604,95.9211986681465
21W33,36008,65-74,2925,65-74,3036,96.34387351778656
21W33,36008,75-84,2110,75-84,2158,97.77571825764596
21W33,36008,85+,977,85+,1011,96.63699307616221
21W33,36010,0-17,658,0-17,1930,34.09326424870466
21W33,36010,35-44,1169,35-44,1257,92.99920445505171
21W33,36010,45-54,1226,45-54,1322,92.73827534039334
21W33,36010,55-64,1243,55-64,1250,99.44
21W33,36010,65-74,977,65-74,987,98.98682877406281
21W33,36010,75-84,701,75-84,725,96.6896551724138
21W33,36010,85+,337,85+,346,97.39884393063583
21W33,36011,0-17,547,0-17,1706,32.06330597889801
21W33,36011,35-44,1024,35-44,1106,92.58589511754069
21W33,36011,45-54,1228,45-54,1297,94.68003084040093
21W33,36011,55-64,1200,55-64,1212,99.00990099009901
21W33,36011,65-74,878,65-74,890,98.65168539325843
21W33,36011,75-84,621,75-84,616,100.81168831168831
21W33,36011,85+,267,85+,291,91.75257731958763
21W33,36012,0-17,759,0-17,2279,33.30408073716542
21W33,36012,35-44,1374,35-44,1455,94.43298969072166
21W33,36012,45-54,1401,45-54,1501,93.33777481678881
21W33,36012,55-64,1449,55-64,1459,99.31459904043865
21W33,36012,65-74,1141,65-74,1182,96.53130287648054
21W33,36012,75-84,840,75-84,886,94.80812641083521
21W33,36012,85+,399,85+,391,102.0460358056266
21W33,36015,0-17,3843,0-17,12129,31.684392777640365
21W33,36015,35-44,7275,35-44,8199,88.73033296743505
21W33,36015,45-54,7782,45-54,8545,91.07080163838502
21W33,36015,55-64,8087,55-64,8338,96.98968577596546
21W33,36015,65-74,6181,65-74,6263,98.69072329554527
21W33,36015,75-84,4385,75-84,4502,97.40115504220347
21W33,36015,85+,2014,85+,2117,95.13462446858762
21W33,36019,0-17,725,0-17,2312,31.358131487889274
21W33,36019,35-44,1344,35-44,1426,94.24964936886396
21W33,36019,45-54,1442,45-54,1568,91.96428571428571
21W33,36019,55-64,1406,55-64,1469,95.71136827773996
21W33,36019,65-74,1061,65-74,1090,97.33944954128441
21W33,36019,75-84,783,75-84,798,98.1203007518797
21W33,36019,85+,417,85+,461,90.45553145336225
21W33,37002,0-17,568,0-17,1727,32.88940359004053
21W33,37002,35-44,1019,35-44,1118,91.14490161001788
21W33,37002,45-54,1123,45-54,1245,90.20080321285141
21W33,37002,55-64,1125,55-64,1120,100.44642857142857
21W33,37002,65-74,810,65-74,808,100.24752475247524
21W33,37002,75-84,490,75-84,546,89.74358974358974
21W33,37002,85+,330,85+,344,95.93023255813954
21W33,37007,0-17,638,0-17,1928,33.09128630705394
21W33,37007,35-44,1203,35-44,1275,94.3529411764706
21W33,37007,45-54,1451,45-54,1569,92.47928616953473
21W33,37007,55-64,1522,55-64,1578,96.4512040557668
21W33,37007,65-74,1148,65-74,1162,98.79518072289157
21W33,37007,75-84,751,75-84,743,101.07671601615074
21W33,37007,85+,357,85+,384,92.96875
21W33,37010,0-17,509,0-17,1564,32.54475703324808
21W33,37010,35-44,866,35-44,964,89.83402489626556
21W33,37010,45-54,1067,45-54,1165,91.58798283261802
21W33,37010,55-64,1028,55-64,1031,99.7090203685742
21W33,37010,65-74,791,65-74,808,97.89603960396039
21W33,37010,75-84,508,75-84,530,95.84905660377359
21W33,37010,85+,198,85+,223,88.78923766816143
21W33,37011,0-17,432,0-17,1261,34.258524980174464
21W33,37011,35-44,781,35-44,841,92.86563614744352
21W33,37011,45-54,884,45-54,949,93.15068493150685
21W33,37011,55-64,901,55-64,920,97.93478260869566
21W33,37011,65-74,679,65-74,692,98.121387283237
21W33,37011,75-84,445,75-84,461,96.529284164859
21W33,37011,85+,251,85+,258,97.28682170542636
21W33,37012,0-17,318,0-17,1032,30.813953488372093
21W33,37012,35-44,604,35-44,651,92.78033794162826
21W33,37012,45-54,656,45-54,729,89.98628257887518
21W33,37012,55-64,781,55-64,805,97.01863354037268
21W33,37012,65-74,522,65-74,509,102.55402750491159
21W33,37012,75-84,333,75-84,360,92.5
21W33,37012,85+,209,85+,242,86.36363636363636
21W33,37015,0-17,1164,0-17,3824,30.439330543933053
21W33,37015,35-44,2266,35-44,2538,89.2828999211978
21W33,37015,45-54,2483,45-54,2743,90.52132701421802
21W33,37015,55-64,2774,55-64,2875,96.48695652173913
21W33,37015,65-74,2149,65-74,2192,98.03832116788321
21W33,37015,75-84,1533,75-84,1575,97.33333333333333
21W33,37015,85+,736,85+,777,94.72329472329473
21W33,37017,0-17,653,0-17,2091,31.22907699665232
21W33,37017,35-44,1223,35-44,1353,90.39172209903917
21W33,37017,45-54,1262,45-54,1369,92.18407596785975
21W33,37017,55-64,1223,55-64,1249,97.91833466773419
21W33,37017,65-74,872,65-74,900,96.88888888888889
21W33,37017,75-84,559,75-84,569,98.24253075571177
21W33,37017,85+,238,85+,264,90.15151515151516
21W33,37018,0-17,1031,0-17,2850,36.175438596491226
21W33,37018,35-44,1714,35-44,1860,92.15053763440861
21W33,37018,45-54,1983,45-54,2131,93.05490380103238
21W33,37018,55-64,1916,55-64,1872,102.35042735042735
21W33,37018,65-74,1315,65-74,1329,98.94657637321295
21W33,37018,75-84,969,75-84,970,99.89690721649484
21W33,37018,85+,533,85+,567,94.00352733686067
21W33,37020,0-17,536,0-17,1667,32.15356928614277
21W33,37020,35-44,1003,35-44,1084,92.52767527675277
21W33,37020,45-54,1099,45-54,1223,89.86099754701553
21W33,37020,55-64,1328,55-64,1337,99.32685115931189
21W33,37020,65-74,1005,65-74,1006,99.90059642147118
21W33,37020,75-84,644,75-84,672,95.83333333333333
21W33,37020,85+,371,85+,405,91.60493827160494
21W33,38002,0-17,337,0-17,1055,31.94312796208531
21W33,38002,35-44,553,35-44,600,92.16666666666667
21W33,38002,45-54,625,45-54,678,92.18289085545723
21W33,38002,55-64,639,55-64,664,96.23493975903614
21W33,38002,65-74,396,65-74,405,97.77777777777777
21W33,38002,75-84,282,75-84,303,93.06930693069307
21W33,38002,85+,178,85+,188,94.68085106382979
21W33,38008,0-17,484,0-17,1561,31.005765534913518
21W33,38008,35-44,909,35-44,1072,84.79477611940298
21W33,38008,45-54,1286,45-54,1464,87.8415300546448
21W33,38008,55-64,1752,55-64,1810,96.79558011049724
21W33,38008,65-74,1860,65-74,1972,94.32048681541582
21W33,38008,75-84,1112,75-84,1162,95.69707401032703
21W33,38008,85+,397,85+,442,89.81900452488688
21W33,38014,0-17,783,0-17,2198,35.62329390354868
21W33,38014,35-44,1303,35-44,1474,88.3989145183175
21W33,38014,45-54,2228,45-54,2522,88.34258524980174
21W33,38014,55-64,3931,55-64,4143,94.88293507120444
21W33,38014,65-74,4828,65-74,5000,96.56
21W33,38014,75-84,2818,75-84,2888,97.57617728531856
21W33,38014,85+,1005,85+,1060,94.81132075471699
21W33,38016,0-17,452,0-17,1392,32.47126436781609
21W33,38016,35-44,884,35-44,1043,84.75551294343241
21W33,38016,45-54,1225,45-54,1405,87.18861209964413
21W33,38016,55-64,1976,55-64,2048,96.484375
21W33,38016,65-74,2224,65-74,2296,96.86411149825784
21W33,38016,75-84,1313,75-84,1331,98.64763335837716
21W33,38016,85+,516,85+,542,95.20295202952029
21W33,38025,0-17,667,0-17,2061,32.36293061620572
21W33,38025,35-44,1162,35-44,1228,94.62540716612378
21W33,38025,45-54,1483,45-54,1599,92.74546591619762
21W33,38025,55-64,1700,55-64,1744,97.4770642201835
21W33,38025,65-74,1495,65-74,1497,99.86639946559787
21W33,38025,75-84,976,75-84,979,99.69356486210418
21W33,38025,85+,492,85+,519,94.79768786127168
21W33,41002,0-17,4774,0-17,17193,27.76711452335253
21W33,41002,35-44,10154,35-44,11380,89.22671353251319
21W33,41002,45-54,10912,45-54,12023,90.75937785910338
21W33,41002,55-64,11653,55-64,12177,95.696805452903
21W33,41002,65-74,8623,65-74,8724,98.84227418615315
21W33,41002,75-84,5518,75-84,5734,96.23299616323683
21W33,41002,85+,2669,85+,2875,92.83478260869565
21W33,41011,0-17,1162,0-17,4542,25.583443416996918
21W33,41011,35-44,2394,35-44,2775,86.27027027027027
21W33,41011,45-54,2709,45-54,2993,90.51119278316071
21W33,41011,55-64,2601,55-64,2736,95.0657894736842
21W33,41011,65-74,1929,65-74,1903,101.36626379400946
21W33,41011,75-84,1073,75-84,1140,94.12280701754386
21W33,41011,85+,523,85+,560,93.39285714285714
21W33,41018,0-17,2090,0-17,6366,32.830662896638394
21W33,41018,35-44,3917,35-44,4291,91.28408296434398
21W33,41018,45-54,4462,45-54,4914,90.8017908017908
21W33,41018,55-64,4662,55-64,4852,96.0840890354493
21W33,41018,65-74,3631,65-74,3733,97.2676131797482
21W33,41018,75-84,2196,75-84,2197,99.95448338643605
21W33,41018,85+,978,85+,1052,92.9657794676806
21W33,41024,0-17,1173,0-17,3480,33.706896551724135
21W33,41024,35-44,2311,35-44,2513,91.96179864703542
21W33,41024,45-54,2506,45-54,2642,94.85238455715367
21W33,41024,55-64,2771,55-64,2782,99.60460100647016
21W33,41024,65-74,1930,65-74,1941,99.4332818134982
21W33,41024,75-84,1187,75-84,1232,96.34740259740259
21W33,41024,85+,602,85+,666,90.3903903903904
21W33,41027,0-17,1151,0-17,3386,33.992911990549324
21W33,41027,35-44,2235,35-44,2440,91.59836065573771
21W33,41027,45-54,2595,45-54,2784,93.21120689655173
21W33,41027,55-64,2494,55-64,2527,98.69410368025326
21W33,41027,65-74,1889,65-74,1881,100.42530568846358
21W33,41027,75-84,1161,75-84,1177,98.64061172472387
21W33,41027,85+,541,85+,563,96.0923623445826
21W33,41034,0-17,1283,0-17,3593,35.70832173671027
21W33,41034,35-44,2302,35-44,2495,92.26452905811624
21W33,41034,45-54,2625,45-54,2737,95.9079283887468
21W33,41034,55-64,2529,55-64,2604,97.11981566820276
21W33,41034,65-74,2161,65-74,2180,99.12844036697248
21W33,41034,75-84,1274,75-84,1253,101.67597765363128
21W33,41034,85+,497,85+,558,89.06810035842294
21W33,41048,0-17,2353,0-17,7872,29.890752032520325
21W33,41048,35-44,4414,35-44,4983,88.58117599839454
21W33,41048,45-54,5191,45-54,5542,93.66654637315048
21W33,41048,55-64,5247,55-64,5490,95.57377049180327
21W33,41048,65-74,4300,65-74,4420,97.28506787330316
21W33,41048,75-84,2512,75-84,2563,98.01014436207569
21W33,41048,85+,1124,85+,1149,97.82419495213229
21W33,41063,0-17,723,0-17,1993,36.27696939287506
21W33,41063,35-44,1396,35-44,1496,93.31550802139037
21W33,41063,45-54,1558,45-54,1645,94.7112462006079
21W33,41063,55-64,1387,55-64,1389,99.85601151907848
21W33,41063,65-74,973,65-74,1000,97.3
21W33,41063,75-84,662,75-84,688,96.22093023255815
21W33,41063,85+,369,85+,372,99.19354838709677
21W33,41081,0-17,1695,0-17,4765,35.57187827911857
21W33,41081,35-44,3226,35-44,3418,94.38267992978349
21W33,41081,45-54,3648,45-54,3840,95.0
21W33,41081,55-64,3752,55-64,3892,96.40287769784173
21W33,41081,65-74,2976,65-74,2987,99.6317375292936
21W33,41081,75-84,1968,75-84,1977,99.54476479514416
21W33,41081,85+,924,85+,955,96.75392670157068
21W33,41082,0-17,1156,0-17,3601,32.10219383504582
21W33,41082,35-44,2469,35-44,2551,96.78557428459428
21W33,41082,45-54,2666,45-54,2833,94.10518884574655
21W33,41082,55-64,2927,55-64,3013,97.14570195818122
21W33,41082,65-74,2197,65-74,2196,100.0455373406193
21W33,41082,75-84,1331,75-84,1395,95.41218637992831
21W33,41082,85+,698,85+,777,89.83268983268984
21W33,42003,0-17,1051,0-17,2802,37.508922198429694
21W33,42003,35-44,1847,35-44,1950,94.71794871794872
21W33,42003,45-54,2164,45-54,2294,94.33304272013949
21W33,42003,55-64,2164,55-64,2217,97.60938204781236
21W33,42003,65-74,1712,65-74,1730,98.95953757225433
21W33,42003,75-84,981,75-84,1005,97.61194029850746
21W33,42003,85+,375,85+,387,96.89922480620154
21W33,42004,0-17,977,0-17,2812,34.74395448079659
21W33,42004,35-44,1715,35-44,1795,95.54317548746518
21W33,42004,45-54,1974,45-54,2100,94.0
21W33,42004,55-64,2071,55-64,2134,97.04779756326148
21W33,42004,65-74,1653,65-74,1683,98.2174688057041
21W33,42004,75-84,1028,75-84,1025,100.29268292682927
21W33,42004,85+,371,85+,397,93.45088161209068
21W33,42006,0-17,2860,0-17,8546,33.46594898197987
21W33,42006,35-44,5399,35-44,5786,93.31144141030073
21W33,42006,45-54,5819,45-54,6278,92.68875438037591
21W33,42006,55-64,6522,55-64,6698,97.37234995521051
21W33,42006,65-74,5094,65-74,5172,98.49187935034803
21W33,42006,75-84,2992,75-84,3086,96.95398574206092
21W33,42006,85+,1301,85+,1381,94.20709630702389
21W33,42008,0-17,1604,0-17,5007,32.03515078889555
