Date,Time gap,Count,Average speed
2020-02-05,31,3,23
2020-02-05,32,6,25
2020-02-05,33,2,26
2020-02-05,34,5,26
2020-02-05,35,4,18
2020-02-05,36,4,22
2020-02-05,37,2,20
2020-02-05,38,1,15
2020-02-05,40,2,21
2020-02-05,42,1,15
2020-02-05,43,2,20
2020-02-05,44,2,22
2020-02-05,45,4,26
2020-02-05,46,3,19
2020-02-05,47,9,23
2020-02-05,48,8,24
2020-02-05,49,6,25
2020-02-05,50,6,21
2020-02-05,51,7,19
2020-02-05,52,8,20
2020-02-05,53,8,20
2020-02-05,54,6,19
2020-02-05,55,5,22
2020-02-05,56,6,23
2020-02-05,57,9,20
2020-02-05,58,6,23
2020-02-05,59,8,21
2020-02-05,60,12,18
2020-02-05,61,10,21
2020-02-05,62,10,23
2020-02-05,63,11,21
2020-02-05,64,14,22
2020-02-05,65,17,23
2020-02-05,66,13,24
2020-02-05,67,14,24
2020-02-05,68,13,24
2020-02-05,69,15,22
2020-02-05,70,12,22
2020-02-05,71,20,20
2020-02-05,72,12,21
2020-02-05,73,6,23
2020-02-05,74,2,23
2020-02-05,75,3,19
2020-02-05,76,6,22
2020-02-05,77,9,24
2020-02-05,78,3,24
2020-02-05,79,6,22
2020-02-05,80,4,30
2020-02-05,81,4,23
2020-02-05,82,6,22
2020-02-05,83,4,27
2020-02-05,84,1,31
2020-02-05,85,3,15
2020-02-05,86,4,24
2020-02-05,87,6,23
2020-02-05,88,2,23
2020-02-05,89,5,25
2020-02-05,90,2,15
2020-02-05,91,2,25
2020-02-05,92,1,28
2020-02-05,93,2,18
2020-02-05,94,1,19
2020-02-05,95,3,29
2020-02-06,1,1,32
2020-02-06,2,1,28
2020-02-06,9,1,15
2020-02-06,11,1,21
2020-02-06,13,1,37
2020-02-06,14,1,25
2020-02-06,19,3,23
2020-02-06,20,1,23
2020-02-06,21,1,27
2020-02-06,23,2,19
2020-02-06,24,3,22
2020-02-06,25,4,23
2020-02-06,26,4,16
2020-02-06,27,5,24
2020-02-06,28,11,23
2020-02-06,29,9,23
2020-02-06,30,1,13
2020-02-06,31,6,20
2020-02-06,32,7,20
2020-02-06,33,4,22
2020-02-06,34,5,20
2020-02-06,35,2,20
2020-02-06,36,3,25
2020-02-06,37,2,24
2020-02-06,38,2,25
2020-02-06,39,3,30
2020-02-06,40,4,21
2020-02-06,41,5,21
2020-02-06,42,3,27
2020-02-06,44,2,13
2020-02-06,45,3,21
2020-02-06,46,3,23
2020-02-06,48,2,27
2020-02-06,49,7,23
2020-02-06,50,6,22
2020-02-06,51,6,24
2020-02-06,52,6,27
2020-02-06,53,5,21
2020-02-06,54,5,21
2020-02-06,55,4,25
2020-02-06,56,5,20
2020-02-06,57,1,28
2020-02-06,59,11,20
2020-02-06,60,7,15
