Date,Time gap,Count,Average speed
2020-02-06,26,14,20
2020-02-06,27,22,20
2020-02-06,28,53,21
2020-02-06,29,49,19
2020-02-06,30,75,22
2020-02-06,31,67,20
2020-02-06,32,68,20
2020-02-06,33,30,22
2020-02-06,34,39,19
2020-02-06,35,19,21
2020-02-06,36,20,21
2020-02-06,37,17,22
2020-02-06,38,20,22
2020-02-06,39,16,22
2020-02-06,40,10,23
2020-02-06,41,9,21
2020-02-06,42,14,20
2020-02-06,43,6,21
2020-02-06,44,14,22
2020-02-06,45,11,21
2020-02-06,46,22,21
2020-02-06,47,21,19
2020-02-06,48,13,21
2020-02-06,49,20,18
2020-02-06,50,25,20
2020-02-06,51,18,21
2020-02-06,52,17,19
2020-02-06,53,14,19
2020-02-06,54,21,21
2020-02-06,55,16,23
2020-02-06,56,17,21
2020-02-06,57,17,21
2020-02-06,58,19,23
2020-02-06,59,25,21
2020-02-06,60,14,20
2020-02-06,61,25,21
2020-02-06,62,44,20
2020-02-06,63,37,20
2020-02-06,64,29,20
2020-02-06,65,41,21
2020-02-06,66,55,21
2020-02-06,67,40,20
2020-02-06,68,55,21
2020-02-06,69,46,20
2020-02-06,70,41,19
2020-02-06,71,42,20
2020-02-06,72,31,21
2020-02-06,73,28,19
2020-02-06,74,32,20
2020-02-06,75,25,19
2020-02-06,76,32,21
2020-02-06,77,20,18
2020-02-06,78,20,21
2020-02-06,79,17,21
2020-02-06,80,9,20
2020-02-06,81,9,20
2020-02-06,82,19,19
2020-02-06,83,7,20
2020-02-06,84,15,20
2020-02-06,85,16,17
2020-02-06,86,12,21
2020-02-06,87,5,20
2020-02-06,88,14,19
2020-02-06,89,10,20
2020-02-06,90,7,21
2020-02-06,91,5,20
2020-02-06,92,5,23
2020-02-06,93,6,20
2020-02-06,94,5,17
2020-02-06,95,6,23
2020-02-06,96,4,16
2020-02-07,2,4,21
2020-02-07,3,5,20
2020-02-07,5,3,19
2020-02-07,6,2,20
2020-02-07,7,2,13
2020-02-07,9,2,23
2020-02-07,10,1,9
2020-02-07,11,1,21
2020-02-07,12,1,14
2020-02-07,13,2,20
2020-02-07,14,1,13
2020-02-07,15,1,40
2020-02-07,16,4,19
2020-02-07,17,1,20
2020-02-07,19,1,13
2020-02-07,20,2,19
2020-02-07,21,1,20
2020-02-07,22,3,22
2020-02-07,23,1,30
2020-02-07,24,5,20
2020-02-07,25,11,21
2020-02-07,26,18,21
2020-02-07,27,21,21
2020-02-07,28,52,19
2020-02-07,29,39,20
2020-02-07,30,65,20
2020-02-07,31,48,22
2020-02-07,32,49,21
2020-02-07,33,38,21
2020-02-07,34,32,21
2020-02-07,35,29,21
2020-02-07,36,17,22
2020-02-07,37,8,23
2020-02-07,38,12,18
2020-02-07,39,14,22
2020-02-07,40,12,22
2020-02-07,41,8,22
2020-02-07,42,15,20
2020-02-07,43,12,18
2020-02-07,44,20,21
2020-02-07,45,12,21
2020-02-07,46,25,20
2020-02-07,47,13,21
2020-02-07,48,9,21
2020-02-07,49,17,19
2020-02-07,50,10,19
2020-02-07,51,20,21
2020-02-07,52,14,20
2020-02-07,53,19,22
2020-02-07,54,19,20
2020-02-07,55,14,21
2020-02-07,56,17,20
2020-02-07,57,16,21
2020-02-07,58,30,19
2020-02-07,59,27,19
2020-02-07,60,25,21
2020-02-07,61,37,21
2020-02-07,62,35,21
2020-02-07,63,37,20
2020-02-07,64,24,20
2020-02-07,65,31,21
2020-02-07,66,51,21
2020-02-07,67,39,21
2020-02-07,68,41,20
2020-02-07,69,32,21
2020-02-07,70,31,21
2020-02-07,71,23,22
2020-02-07,72,25,19
2020-02-07,73,26,20
2020-02-07,74,25,23
2020-02-07,75,19,19
2020-02-07,76,24,21
2020-02-07,77,12,21
2020-02-07,78,10,17
2020-02-07,79,9,22
2020-02-07,80,19,22
2020-02-07,81,16,18
2020-02-07,82,18,20
2020-02-07,83,8,21
2020-02-07,84,12,20
2020-02-07,85,7,18
2020-02-07,86,9,20
2020-02-07,87,3,20
2020-02-07,88,3,22
2020-02-07,89,7,25
2020-02-07,90,6,17
2020-02-07,91,6,21
2020-02-07,92,4,23
2020-02-07,93,2,13
2020-02-07,94,6,21
2020-02-07,95,5,18
2020-02-07,96,4,23
2020-02-08,1,4,21
2020-02-08,2,5,24
2020-02-08,3,5,20
2020-02-08,4,2,23
2020-02-08,5,3,23
2020-02-08,6,4,16
2020-02-08,7,7,17
2020-02-08,8,9,23
2020-02-08,9,3,21
2020-02-08,10,3,17
2020-02-08,11,1,28
2020-02-08,12,3,22
2020-02-08,13,1,10
2020-02-08,14,5,24
2020-02-08,15,3,24
2020-02-08,16,3,20
2020-02-08,17,1,28
2020-02-08,19,2,21
2020-02-08,20,2,22
2020-02-08,22,1,26
2020-02-08,24,4,20
2020-02-08,25,3,23
2020-02-08,27,2,15
2020-02-08,28,4,25
2020-02-08,29,3,18
2020-02-08,30,1,20
2020-02-08,31,6,23
2020-02-08,32,15,20
2020-02-08,33,10,21
2020-02-08,34,12,20
2020-02-08,35,13,21
2020-02-08,36,16,20
2020-02-08,37,10,21
2020-02-08,38,10,20
2020-02-08,39,4,23
2020-02-08,40,9,21
2020-02-08,41,11,25
2020-02-08,42,10,21
