Date,Time gap,Count,Average speed
2020-02-14,22,1,25
2020-02-14,23,3,22
2020-02-14,24,1,22
2020-02-14,26,2,19
2020-02-14,27,4,22
2020-02-14,28,5,21
2020-02-14,29,9,21
2020-02-14,30,13,22
2020-02-14,31,3,19
2020-02-14,32,5,23
2020-02-14,34,3,20
2020-02-14,35,1,20
2020-02-14,36,2,29
2020-02-14,37,1,16
2020-02-14,38,4,20
2020-02-14,39,3,23
2020-02-14,40,3,26
2020-02-14,41,6,17
2020-02-14,43,1,28
2020-02-14,44,2,18
2020-02-14,45,2,28
2020-02-14,46,3,17
2020-02-14,47,1,20
2020-02-14,48,1,19
2020-02-14,49,3,15
2020-02-14,50,1,18
2020-02-14,51,2,25
2020-02-14,52,3,22
2020-02-14,53,7,19
2020-02-14,54,3,20
2020-02-14,55,3,25
2020-02-14,56,2,25
2020-02-14,57,7,15
2020-02-14,59,2,17
2020-02-14,60,4,20
2020-02-14,61,5,24
2020-02-14,62,5,21
2020-02-14,63,3,25
2020-02-14,64,3,21
2020-02-14,65,6,21
2020-02-14,66,6,26
2020-02-14,67,11,23
2020-02-14,68,2,22
2020-02-14,69,6,17
2020-02-14,70,3,21
2020-02-14,71,3,21
2020-02-14,72,2,24
2020-02-14,73,5,23
2020-02-14,74,3,19
2020-02-14,75,1,18
2020-02-14,76,1,35
2020-02-14,77,1,19
2020-02-14,78,2,23
2020-02-14,79,1,24
2020-02-14,80,2,18
2020-02-14,82,2,21
2020-02-14,84,1,15
2020-02-14,85,1,27
2020-02-14,88,1,19
2020-02-14,93,1,22
2020-02-14,95,3,23
2020-02-15,28,1,25
2020-02-15,29,1,17
2020-02-15,30,2,19
2020-02-15,31,1,20
2020-02-15,32,2,21
2020-02-15,34,2,29
2020-02-15,35,1,12
2020-02-15,36,1,28
2020-02-15,37,1,16
2020-02-15,38,6,20
2020-02-15,40,3,22
2020-02-15,41,1,22
2020-02-15,42,2,16
2020-02-15,43,2,14
2020-02-15,44,2,22
2020-02-15,45,2,22
2020-02-15,46,2,16
2020-02-15,47,4,23
2020-02-15,48,6,18
2020-02-15,49,1,24
2020-02-15,50,2,14
2020-02-15,51,4,23
2020-02-15,52,4,20
2020-02-15,53,2,17
2020-02-15,54,4,16
2020-02-15,57,1,18
2020-02-15,58,7,17
2020-02-15,59,4,17
2020-02-15,60,9,15
2020-02-15,61,3,17
2020-02-15,62,4,17
2020-02-15,63,2,17
2020-02-15,64,3,20
2020-02-15,65,4,18
2020-02-15,66,5,18
2020-02-15,67,1,31
2020-02-15,68,1,15
2020-02-15,69,1,15
2020-02-15,70,2,19
2020-02-15,71,3,12
2020-02-15,73,4,19
2020-02-15,74,3,18
2020-02-15,75,1,16
2020-02-15,77,1,15
2020-02-15,78,2,19
2020-02-15,81,1,17
2020-02-15,82,1,27
2020-02-15,86,1,16
2020-02-15,93,1,25
2020-02-15,94,1,15
2020-02-15,95,2,21
2020-02-16,7,1,18
2020-02-16,33,1,40
2020-02-16,35,1,12
2020-02-16,37,1,13
2020-02-16,38,1,18
2020-02-16,40,2,15
2020-02-16,41,1,17
2020-02-16,44,3,14
2020-02-16,45,2,23
2020-02-16,48,1,19
2020-02-16,49,1,10
2020-02-16,50,1,24
2020-02-16,51,1,17
2020-02-16,52,2,21
2020-02-16,53,2,17
2020-02-16,54,3,23
2020-02-16,55,1,14
2020-02-16,56,2,16
2020-02-16,57,1,19
2020-02-16,58,2,18
2020-02-16,59,1,19
2020-02-16,62,1,44
2020-02-16,64,1,20
2020-02-16,68,2,20
2020-02-16,69,3,15
2020-02-16,70,1,17
2020-02-16,74,1,21
2020-02-16,76,1,24
2020-02-16,81,1,19
2020-02-17,10,1,20
2020-02-17,18,1,24
2020-02-17,20,1,23
2020-02-17,21,1,15
2020-02-17,22,1,38
2020-02-17,23,2,17
2020-02-17,26,2,16
2020-02-17,27,3,23
2020-02-17,28,3,17
2020-02-17,29,6,19
2020-02-17,30,8,22
2020-02-17,31,1,13
2020-02-17,32,2,24
2020-02-17,33,2,27
2020-02-17,34,4,24
2020-02-17,35,3,16
2020-02-17,37,2,28
2020-02-17,38,4,17
2020-02-17,41,1,18
2020-02-17,43,1,19
2020-02-17,44,1,26
2020-02-17,45,4,22
2020-02-17,46,3,21
2020-02-17,47,2,16
2020-02-17,48,1,25
2020-02-17,50,2,17
2020-02-17,52,1,23
2020-02-17,53,1,13
2020-02-17,54,2,18
2020-02-17,55,1,21
2020-02-17,56,3,15
2020-02-17,57,2,21
2020-02-17,58,3,19
2020-02-17,59,4,18
2020-02-17,60,4,18
2020-02-17,61,1,33
2020-02-17,62,1,28
2020-02-17,63,2,17
2020-02-17,64,3,25
2020-02-17,65,2,27
2020-02-17,66,3,30
2020-02-17,67,4,20
2020-02-17,68,6,25
2020-02-17,69,3,9
2020-02-17,70,5,26
2020-02-17,71,1,21
2020-02-17,72,1,16
2020-02-17,73,2,20
2020-02-17,74,1,16
2020-02-17,75,1,26
2020-02-17,76,1,16
2020-02-17,77,2,22
2020-02-17,79,1,17
2020-02-17,80,1,18
2020-02-17,81,1,15
2020-02-17,86,1,15
2020-02-17,90,1,17
2020-02-18,2,1,18
2020-02-18,20,1,16
2020-02-18,21,1,19
2020-02-18,23,1,13
2020-02-18,27,7,23
2020-02-18,28,4,17
2020-02-18,29,3,19
2020-02-18,30,7,22
2020-02-18,31,2,23
2020-02-18,32,1,23
2020-02-18,33,7,18
2020-02-18,34,1,33
2020-02-18,35,5,24
2020-02-18,37,1,18
2020-02-18,38,2,18
2020-02-18,41,1,16
2020-02-18,42,1,22
2020-02-18,43,1,15
2020-02-18,44,1,16
2020-02-18,45,3,25
2020-02-18,46,3,20
2020-02-18,48,4,15
2020-02-18,49,1,25
2020-02-18,50,2,24
2020-02-18,51,5,8
2020-02-18,52,1,23
2020-02-18,53,2,29
2020-02-18,54,1,20
2020-02-18,55,3,18
2020-02-18,56,1,17
2020-02-18,57,4,17
2020-02-18,59,4,26
2020-02-18,60,5,21
2020-02-18,61,4,25
2020-02-18,62,7,23
2020-02-18,63,1,18
2020-02-18,64,5,21
2020-02-18,65,4,21
2020-02-18,66,1,19
2020-02-18,67,3,15
2020-02-18,68,4,25
2020-02-18,69,10,23
2020-02-18,70,8,20
2020-02-18,71,6,23
2020-02-18,72,7,15
2020-02-18,73,7,20
2020-02-18,74,4,22
2020-02-18,75,3,21
2020-02-18,76,4,19
2020-02-18,79,2,16
2020-02-18,82,2,17
2020-02-18,86,1,29
2020-02-18,90,1,23
2020-02-18,93,1,27
2020-02-19,21,1,24
2020-02-19,22,1,40
2020-02-19,23,1,15
2020-02-19,27,5,21
2020-02-19,28,6,19
2020-02-19,29,4,17
2020-02-19,30,8,23
2020-02-19,31,2,22
2020-02-19,32,2,22
2020-02-19,33,1,17
2020-02-19,34,3,23
2020-02-19,35,2,20
2020-02-19,36,2,24
2020-02-19,37,1,25
2020-02-19,38,3,24
2020-02-19,39,4,22
2020-02-19,40,2,21
2020-02-19,41,1,21
2020-02-19,42,4,22
2020-02-19,43,2,28
2020-02-19,44,3,26
2020-02-19,45,3,18
2020-02-19,46,8,21
2020-02-19,47,5,17
2020-02-19,48,1,17
2020-02-19,49,3,21
2020-02-19,50,4,20
2020-02-19,51,2,26
2020-02-19,52,1,22
2020-02-19,53,5,17
2020-02-19,54,1,16
2020-02-19,55,3,20
2020-02-19,56,2,27
2020-02-19,57,1,25
2020-02-19,59,1,20
2020-02-19,60,1,6
2020-02-19,61,6,21
2020-02-19,62,3,16
2020-02-19,63,6,21
2020-02-19,64,3,18
2020-02-19,65,4,21
2020-02-19,66,6,24
2020-02-19,67,6,23
2020-02-19,68,5,19
