date_time,start_name,end_name,n_crisis,n_baseline,start_lat,start_lon,end_lat,end_lon
2020-10-06 1600,Meurthe-et-Moselle,Meurthe-et-Moselle,4922,6901.6,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-10-06 1600,Trier-Saarburg,Trier,37,15.8,49.696535167735995,6.695377539178799,49.762781847047,6.6556081013759005
2020-10-06 1600,Bastogne,Bastogne,2352,3228.8,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-10-06 1600,Clervaux,Clervaux,848,1283.6,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-10-06 1600,Diekirch,Diekirch,1698,2535.6,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-10-06 1600,Neufchâteau,Neufchâteau,159,273.8,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-10-06 1600,Arlon,Arlon,3534,5102.2,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-10-06 1600,Redange,Redange,804,1316.2,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-10-06 1600,Meurthe-et-Moselle,Moselle,29,13.0,48.788772923342,6.161935534586201,49.037552167624,6.6613465360915995
2020-10-06 1600,Wiltz,Wiltz,819,1204.2,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-10-06 1600,Capellen,Esch-sur-Alzette,132,24.6,49.640456129419,5.9634696225832,49.522074327795,6.0254361757286
2020-10-06 1600,Capellen,Capellen,1800,2851.4,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-10-06 1600,Esch-sur-Alzette,Esch-sur-Alzette,11341,15326.2,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-10-06 1600,Luxembourg,Luxembourg,9571,10462.8,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-10-06 1600,Moselle,Meurthe-et-Moselle,31,11.4,49.037552167624,6.6613465360915995,48.788772923342,6.161935534586201
2020-10-06 1600,Verviers,Verviers,525,576.0,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-10-06 1600,Marche-en-Famenne,Marche-en-Famenne,562,619.6,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-10-06 1600,Meuse,Meuse,46,86.0,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-10-06 1600,Mersch,Diekirch,40,15.0,49.756366536944,6.1166859462950995,49.86111802693,6.1316698751135
2020-10-06 1600,Moselle,Moselle,3641,5616.6,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-10-06 1600,Mersch,Mersch,1356,2103.4,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-10-06 1600,Luxembourg,Capellen,170,15.2,49.617167595459996,6.1698185880195995,49.640456129419,5.9634696225832
2020-10-06 1600,Virton,Virton,1804,2624.0,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-10-06 1600,Esch-sur-Alzette,Luxembourg,154,12.4,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-10-06 1600,Luxembourg,Esch-sur-Alzette,1662,291.8,49.617167595459996,6.1698185880195995,49.522074327795,6.0254361757286
2020-10-07 0000,Trier-Saarburg,Trier-Saarburg,2316,2675.4,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-10-07 0000,Vulkaneifel,Vulkaneifel,135,135.2,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-10-07 0000,Merzig-Wadern,Merzig-Wadern,1308,1429.2,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-10-07 0000,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,2973,3299.6,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-10-07 0000,Echternach,Echternach,758,977.6,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-10-07 0000,Saarlouis,Saarlouis,18,28.4,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-10-07 0000,Trier,Trier,1315,1465.2,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-10-07 0000,Trier,Trier-Saarburg,20,10.6,49.762781847047,6.6556081013759005,49.696535167735995,6.695377539178799
2020-10-07 0000,Bastogne,Bastogne,2575,3029.4,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-10-07 0000,Meurthe-et-Moselle,Meurthe-et-Moselle,5154,6188.2,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-10-07 0000,Grevenmacher,Grevenmacher,959,1248.8,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-10-07 0000,Remich,Remich,773,1028.8,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-10-07 0000,Vianden,Vianden,286,385.6,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-10-07 0000,Luxembourg,Luxembourg,8343,8977.6,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-10-07 0000,Diekirch,Diekirch,1796,2237.6,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-10-07 0000,Arlon,Arlon,3798,4654.4,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-10-07 0000,Moselle,Moselle,4116,4981.6,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-10-07 0000,Mersch,Mersch,1452,1884.4,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-10-07 0000,Neufchâteau,Neufchâteau,197,251.4,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-10-07 0000,Redange,Redange,868,1183.2,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-10-07 0000,Wiltz,Wiltz,847,1100.4,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-10-07 0000,Marche-en-Famenne,Marche-en-Famenne,604,576.2,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-10-07 0000,Capellen,Capellen,1918,2537.4,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-10-07 0000,Esch-sur-Alzette,Capellen,59,19.8,49.522074327795,6.0254361757286,49.640456129419,5.9634696225832
2020-10-07 0000,Esch-sur-Alzette,Luxembourg,899,170.8,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-10-07 0000,Clervaux,Clervaux,954,1166.4,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-10-07 0000,Verviers,Verviers,498,564.2,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-10-07 0000,Meuse,Meuse,66,73.4,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-10-07 0000,Virton,Virton,1966,2379.4,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-10-07 0000,Esch-sur-Alzette,Esch-sur-Alzette,11147,13395.0,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-10-07 0800,Grevenmacher,Grevenmacher,963,1272.8,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-10-07 0800,Diekirch,Diekirch,1844,2202.0,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-10-07 0800,Luxembourg,Esch-sur-Alzette,257,39.8,49.617167595459996,6.1698185880195995,49.522074327795,6.0254361757286
2020-10-07 0800,Virton,Virton,1779,2313.4,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-10-07 0800,Luxembourg,Luxembourg,12388,10123.4,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-10-07 0800,Vianden,Vianden,236,360.4,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-10-07 0800,Remich,Remich,728,1028.8,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-10-07 0800,Meuse,Meuse,48,68.0,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-10-07 0800,Echternach,Echternach,612,935.6,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-10-07 0800,Trier,Trier,1536,1664.2,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-10-07 0800,Trier-Saarburg,Trier-Saarburg,2094,2582.8,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-10-07 0800,Merzig-Wadern,Merzig-Wadern,1326,1486.8,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-10-07 0800,Trier-Saarburg,Trier,31,14.2,49.696535167735995,6.695377539178799,49.762781847047,6.6556081013759005
2020-10-07 0800,Saarlouis,Saarlouis,16,26.4,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-10-07 0800,Vulkaneifel,Vulkaneifel,149,141.0,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-10-07 0800,Trier,Trier-Saarburg,17,13.6,49.762781847047,6.6556081013759005,49.696535167735995,6.695377539178799
2020-10-07 0800,Bastogne,Bastogne,2312,2899.8,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-10-07 0800,Meurthe-et-Moselle,Meurthe-et-Moselle,4425,5888.6,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-10-07 0800,Arlon,Arlon,3442,4516.6,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-10-07 0800,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,2562,3105.8,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-10-07 0800,Moselle,Moselle,3581,4870.4,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-10-07 0800,Mersch,Mersch,1532,1889.0,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-10-07 0800,Verviers,Verviers,588,599.6,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-10-07 0800,Marche-en-Famenne,Marche-en-Famenne,560,565.2,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-10-07 0800,Redange,Redange,796,1155.4,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-10-07 0800,Capellen,Esch-sur-Alzette,41,12.0,49.640456129419,5.9634696225832,49.522074327795,6.0254361757286
2020-10-07 0800,Wiltz,Wiltz,789,1068.8,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-10-07 0800,Meurthe-et-Moselle,Moselle,20,10.6,48.788772923342,6.161935534586201,49.037552167624,6.6613465360915995
2020-10-07 0800,Esch-sur-Alzette,Capellen,37,14.4,49.522074327795,6.0254361757286,49.640456129419,5.9634696225832
2020-10-07 0800,Neufchâteau,Neufchâteau,161,242.8,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-10-07 0800,Esch-sur-Alzette,Esch-sur-Alzette,10997,13434.8,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-10-07 0800,Esch-sur-Alzette,Luxembourg,801,103.4,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-10-07 0800,Clervaux,Clervaux,910,1161.0,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-10-07 0800,Capellen,Capellen,2102,2632.4,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-10-07 1600,Grevenmacher,Grevenmacher,859,1392.6,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-10-07 1600,Luxembourg,Esch-sur-Alzette,1601,310.6,49.617167595459996,6.1698185880195995,49.522074327795,6.0254361757286
2020-10-07 1600,Luxembourg,Luxembourg,9407,10436.8,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-10-07 1600,Vianden,Vianden,268,403.6,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-10-07 1600,Virton,Virton,1842,2614.4,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-10-07 1600,Remich,Remich,693,1148.2,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-10-07 1600,Echternach,Echternach,697,1067.2,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-10-07 1600,Trier,Trier-Saarburg,38,16.4,49.762781847047,6.6556081013759005,49.696535167735995,6.695377539178799
2020-10-07 1600,Trier-Saarburg,Trier-Saarburg,2189,2805.8,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-10-07 1600,Merzig-Wadern,Merzig-Wadern,1331,1560.0,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-10-07 1600,Trier-Saarburg,Trier,34,18.0,49.696535167735995,6.695377539178799,49.762781847047,6.6556081013759005
2020-10-07 1600,Saarlouis,Saarlouis,14,29.6,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-10-07 1600,Meuse,Meuse,53,84.6,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-10-07 1600,Vulkaneifel,Vulkaneifel,136,136.2,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-10-07 1600,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,2738,3300.4,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-10-07 1600,Diekirch,Diekirch,1735,2509.4,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-10-07 1600,Verviers,Verviers,497,579.4,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-10-07 1600,Mersch,Mersch,1352,2073.0,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-10-07 1600,Neufchâteau,Neufchâteau,176,272.2,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-10-07 1600,Arlon,Arlon,3575,5078.0,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-10-07 1600,Redange,Redange,785,1314.4,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-10-07 1600,Wiltz,Wiltz,779,1187.6,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-10-07 1600,Meurthe-et-Moselle,Moselle,26,16.2,48.788772923342,6.161935534586201,49.037552167624,6.6613465360915995
2020-10-07 1600,Capellen,Esch-sur-Alzette,120,28.4,49.640456129419,5.9634696225832,49.522074327795,6.0254361757286
2020-10-07 1600,Moselle,Meurthe-et-Moselle,16,12.2,49.037552167624,6.6613465360915995,48.788772923342,6.161935534586201
2020-10-07 1600,Capellen,Capellen,1746,2843.0,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-10-07 1600,Esch-sur-Alzette,Esch-sur-Alzette,11227,15303.8,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-10-07 1600,Esch-sur-Alzette,Luxembourg,149,15.0,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-10-07 1600,Clervaux,Clervaux,793,1272.2,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-10-07 1600,Trier,Trier,1468,1673.6,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-10-07 1600,Mersch,Diekirch,68,12.2,49.756366536944,6.1166859462950995,49.86111802693,6.1316698751135
2020-10-07 1600,Marche-en-Famenne,Marche-en-Famenne,608,619.0,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-10-07 1600,Moselle,Moselle,3726,5608.2,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-10-07 1600,Luxembourg,Capellen,208,13.4,49.617167595459996,6.1698185880195995,49.640456129419,5.9634696225832
2020-10-07 1600,Meurthe-et-Moselle,Meurthe-et-Moselle,5000,6870.4,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-10-07 1600,Bastogne,Bastogne,2403,3231.0,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-10-08 0000,Marche-en-Famenne,Marche-en-Famenne,623,579.2,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-10-08 0000,Redange,Redange,851,1186.6,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-10-08 0000,Esch-sur-Alzette,Capellen,56,15.2,49.522074327795,6.0254361757286,49.640456129419,5.9634696225832
2020-10-08 0000,Wiltz,Wiltz,892,1091.4,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-10-08 0000,Capellen,Capellen,1916,2525.4,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-10-08 0000,Esch-sur-Alzette,Esch-sur-Alzette,11153,13408.2,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-10-08 0000,Esch-sur-Alzette,Luxembourg,857,155.8,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-10-08 0000,Clervaux,Clervaux,964,1160.4,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-10-08 0000,Verviers,Verviers,503,554.6,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-10-08 0000,Meuse,Meuse,61,72.6,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-10-08 0000,Mersch,Mersch,1469,1890.8,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-10-08 0000,Moselle,Moselle,4048,4976.8,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-10-08 0000,Diekirch,Diekirch,1777,2208.8,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-10-08 0000,Neufchâteau,Neufchâteau,189,258.0,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-10-08 0000,Virton,Virton,1920,2383.0,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-10-08 0000,Vianden,Vianden,293,388.0,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-10-08 0000,Remich,Remich,799,1027.6,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-10-08 0000,Grevenmacher,Grevenmacher,959,1245.6,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-10-08 0000,Echternach,Echternach,764,979.0,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-10-08 0000,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,2934,3281.2,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-10-08 0000,Merzig-Wadern,Merzig-Wadern,1284,1409.6,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-10-08 0000,Trier-Saarburg,Trier-Saarburg,2338,2673.0,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-10-08 0000,Saarlouis,Saarlouis,19,28.0,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-10-08 0000,Vulkaneifel,Vulkaneifel,129,132.4,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-10-08 0000,Bastogne,Bastogne,2553,3053.4,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-10-08 0000,Trier,Trier,1336,1460.8,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-10-08 0000,Meurthe-et-Moselle,Meurthe-et-Moselle,5176,6159.6,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-10-08 0000,Arlon,Arlon,3791,4629.4,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-10-08 0000,Luxembourg,Luxembourg,8277,8973.4,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-10-08 0800,Merzig-Wadern,Merzig-Wadern,1277,1475.0,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-10-08 0800,Echternach,Echternach,641,942.8,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-10-08 0800,Trier-Saarburg,Trier,32,13.6,49.696535167735995,6.695377539178799,49.762781847047,6.6556081013759005
2020-10-08 0800,Saarlouis,Saarlouis,21,25.0,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-10-08 0800,Grevenmacher,Grevenmacher,1000,1261.6,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-10-08 0800,Remich,Remich,721,1024.6,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-10-08 0800,Vianden,Vianden,238,364.4,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-10-08 0800,Luxembourg,Luxembourg,12264,10141.2,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-10-08 0800,Neufchâteau,Neufchâteau,147,242.2,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-10-08 0800,Arlon,Arlon,3473,4497.2,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-10-08 0800,Redange,Redange,768,1150.4,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-10-08 0800,Esch-sur-Alzette,Capellen,48,15.6,49.522074327795,6.0254361757286,49.640456129419,5.9634696225832
2020-10-08 0800,Wiltz,Wiltz,821,1064.8,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-10-08 0800,Capellen,Esch-sur-Alzette,33,15.4,49.640456129419,5.9634696225832,49.522074327795,6.0254361757286
2020-10-08 0800,Moselle,Meurthe-et-Moselle,19,13.4,49.037552167624,6.6613465360915995,48.788772923342,6.161935534586201
2020-10-08 0800,Marche-en-Famenne,Marche-en-Famenne,554,569.8,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-10-08 0800,Capellen,Capellen,2127,2610.2,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-10-08 0800,Esch-sur-Alzette,Esch-sur-Alzette,11164,13396.8,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-10-08 0800,Esch-sur-Alzette,Luxembourg,774,102.2,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-10-08 0800,Clervaux,Clervaux,896,1159.8,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-10-08 0800,Verviers,Verviers,552,586.8,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-10-08 0800,Meuse,Meuse,45,67.0,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-10-08 0800,Mersch,Mersch,1546,1925.8,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-10-08 0800,Diekirch,Diekirch,1834,2201.4,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-10-08 0800,Virton,Virton,1745,2288.6,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-10-08 0800,Moselle,Moselle,3525,4838.6,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-10-08 0800,Meurthe-et-Moselle,Meurthe-et-Moselle,4501,5854.2,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-10-08 0800,Luxembourg,Esch-sur-Alzette,237,41.4,49.617167595459996,6.1698185880195995,49.522074327795,6.0254361757286
2020-10-08 0800,Bastogne,Bastogne,2294,2908.8,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-10-08 0800,Trier,Trier-Saarburg,38,11.4,49.762781847047,6.6556081013759005,49.696535167735995,6.695377539178799
2020-10-08 0800,Trier,Trier,1559,1659.0,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-10-08 0800,Vulkaneifel,Vulkaneifel,123,134.8,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-10-08 0800,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,2526,3056.2,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-10-08 0800,Trier-Saarburg,Trier-Saarburg,2116,2580.6,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-10-08 1600,Echternach,Echternach,706,1062.8,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-10-08 1600,Vulkaneifel,Vulkaneifel,121,130.2,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-10-08 1600,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,2713,3288.8,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-10-08 1600,Trier-Saarburg,Trier-Saarburg,2195,2757.6,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-10-08 1600,Merzig-Wadern,Merzig-Wadern,1331,1540.4,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-10-08 1600,Trier-Saarburg,Trier,22,22.0,49.696535167735995,6.695377539178799,49.762781847047,6.6556081013759005
2020-10-08 1600,Saarlouis,Saarlouis,16,29.0,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-10-08 1600,Trier,Trier-Saarburg,32,20.0,49.762781847047,6.6556081013759005,49.696535167735995,6.695377539178799
2020-10-08 1600,Trier,Trier,1483,1645.0,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-10-08 1600,Meurthe-et-Moselle,Meurthe-et-Moselle,4907,6821.0,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-10-08 1600,Grevenmacher,Grevenmacher,895,1381.4,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-10-08 1600,Bastogne,Bastogne,2336,3207.6,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-10-08 1600,Virton,Virton,1763,2585.0,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-10-08 1600,Vianden,Vianden,256,407.0,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-10-08 1600,Remich,Remich,694,1155.8,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-10-08 1600,Arlon,Arlon,3543,5076.0,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-10-08 1600,Meurthe-et-Moselle,Moselle,36,14.4,48.788772923342,6.161935534586201,49.037552167624,6.6613465360915995
2020-10-08 1600,Redange,Redange,802,1287.2,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-10-08 1600,Wiltz,Wiltz,820,1182.8,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-10-08 1600,Moselle,Meurthe-et-Moselle,24,10.2,49.037552167624,6.6613465360915995,48.788772923342,6.161935534586201
2020-10-08 1600,Capellen,Esch-sur-Alzette,108,23.6,49.640456129419,5.9634696225832,49.522074327795,6.0254361757286
2020-10-08 1600,Capellen,Capellen,1764,2841.0,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-10-08 1600,Esch-sur-Alzette,Esch-sur-Alzette,11277,15239.6,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-10-08 1600,Esch-sur-Alzette,Luxembourg,195,13.4,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-10-08 1600,Marche-en-Famenne,Marche-en-Famenne,596,630.8,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-10-08 1600,Neufchâteau,Neufchâteau,159,275.8,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-10-08 1600,Verviers,Verviers,461,574.6,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-10-08 1600,Mersch,Diekirch,37,14.6,49.756366536944,6.1166859462950995,49.86111802693,6.1316698751135
2020-10-08 1600,Mersch,Mersch,1379,2092.6,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-10-08 1600,Moselle,Moselle,3655,5567.8,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-10-08 1600,Meuse,Meuse,49,83.8,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-10-08 1600,Luxembourg,Capellen,160,10.8,49.617167595459996,6.1698185880195995,49.640456129419,5.9634696225832
2020-10-08 1600,Diekirch,Diekirch,1727,2520.4,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-10-08 1600,Luxembourg,Esch-sur-Alzette,1619,305.4,49.617167595459996,6.1698185880195995,49.522074327795,6.0254361757286
